id,full_ocr,n_lines,n_words,mean_conf,latency_s,error
24919,AL GROUND,1,2,0.8598,1.818,
24920,CITY THE,1,1,0.4166,1.327,
24922,"SIE
drome
THE
ONE
I
has",6,6,0.2978,1.435,
25272,"BAJOLASAL
HAY COSAS QUE DEBERIAN PERMANECER ENTERRADAS",2,7,0.9327,0.949,
25395,Blood Trails,1,2,0.9726,2.597,
25597,"HANSEL
GRETEL",2,2,0.9181,1.273,
25623,,0,0,,2.036,
25627,"MORGUE
ANCHESTER
DEA DATTHE THE
LIVING
THE",5,7,0.8806,0.975,
25714,"ATOMIK
CIRCUS",2,2,0.8234,1.022,
25727,"k
1
100 HADDS WHE *
**** THE ***",4,9,0.3752,2.987,
25730,"RUDOLF HRUSINSKY NUM
VATBA
IVETA BARTOSOV
PETR NÁROZN
VIKTOR PREIS
PÍRů",6,11,0.8945,2.763,
25742,"BELL
I
/
CANNiBAL
MERCENARY
/
THE
/
/
/
/
/
/
/
/
/
/
/
/
/
/",21,21,0.6735,1.013,
25744,"CAPVE
CARVE",2,2,0.4918,0.669,
25854,"dinner with
Vamone",2,3,0.6221,0.861,
25875,,0,0,,1.057,
25886,GRAVEYARD,1,1,0.9489,0.863,
25976,"Reg.
X
PASED
&
ZINFUSE
L",6,6,0.412,2.276,
25998,"MENBEHIND THE SUN
OF",2,2,0.3016,3.741,
26040,INW ERE,1,2,0.3905,1.499,
26144,,0,0,,1.762,
26499,"A victim of a kidnap endeavours to mess things up
A maniac cop tries hard to unveil all the clues
When all the coincidences are not coincidental..
itsjust too fear to discover the truth.
Directed by Ringo Lam
Lau Ching Wan Leung Ka Fai Kwok Hoi Ming
Lai Yiu Cheung Collin Chou Emily Kwan David 1.2e
SK",8,56,0.8895,1.773,
26503,"OTHE
BLACK
E
CAT",4,4,0.6897,1.032,
26504,"The
BlackBelly
Tarantula",3,3,0.8968,1.437,
26521,"SEXY
of
KILLER
A
DVD
VIDEO",6,6,0.6091,0.944,
26687,"UNSEEABLE
THE",2,2,0.9168,1.606,
26693,"ПГТ E
JU-ON WHITE GHOST",2,5,0.6714,2.538,
26974,"THE
PULGASARI",2,2,0.5588,0.719,
27057,"PLUIEDU
DIABLE
UN DOCUMENTAIRE
DE PHILIPPE COSSON",4,7,0.9097,0.811,
27232,onquest,1,1,0.4988,2.215,
27276,"72mg
GEMIN ]
$",3,4,0.4453,1.018,
27297,GROTESQUE,1,1,0.9996,1.613,
27300,"THE
THE",2,2,0.1162,1.491,
27316,"nto the
9
mirror",3,4,0.9138,1.537,
27324,d,1,1,0.4205,1.119,
27326,KICHIKU,1,1,0.9669,1.826,
27327,"PHANTOM
OF
Paradise",3,3,0.9172,0.888,
27351,"MEATBALL
MACHINE",2,2,0.9295,1.526,
27392,"Blue Eyes
ofthe
Broken
Doll",4,5,0.8862,1.575,
27395,"REAT LOVE
INT DRACULA'S",2,3,0.765,1.053,
27398,RANKENSTEIN,1,1,0.8317,1.082,
27400,E,1,1,0.1281,0.85,
27401,"Scoool
HORROR
RISES FROM THE
TOMB",4,6,0.7619,1.667,
27407,"BURIED ALIVE HE RETURNS FROM THE DEAD
TO SEEK LOVE AND REVENGE!
MATURE AUDIENCES NCES
SUGGESTED FOR
RIP
CHARLES ABRAMS Productions Inc.
presents
LOVE AFTER DEATH
Distributed by ABRAMS and PARISI Inc.
STAY FOR THE SURPRISE ENDING!
A SHOCK THRILLER OF LUST & TERROR !",11,45,0.9413,1.406,
27409,"DEVILS
/",2,2,0.8915,1.172,
27411,"THE
Drácula
SAGA
TINA SAINZ-TONY SBERT-NARCISO IBANEZ MENTA
CRISTINA SURIANI-MARIA KOSTI-HELGALINE J.J. PALADINO",5,13,0.9575,1.317,
27423,"GHOST GAME
ar-m-ñ",2,3,0.6754,1.738,
27425,BLIND BEAST,1,2,1.0,1.437,
27428,"BLOODY
REUNION",2,2,0.9899,1.786,
27431,CAT O NI NI,1,2,0.4196,0.676,
27436,GV,1,1,0.1182,1.063,
27439,SLAUGHT HOTEL,1,2,0.7542,2.099,
27489,"BE
DAMNED!
THE
DEVIL
19 COUNTRIES!
WON'T
LET GO!
IN
COLOR
mark devil
PART II
R RESTRICTED 40
ALL NEW!
MORE Horrifying Than the Original!
HALLMARK Provides",15,26,0.8786,1.189,
27497,"SMA
& U
MO",3,4,0.398,1.343,
27528,"NO -
in ED bill COLLC D. a 8
- - - -
- - - - -
- - - - - REQUIRE
- - IE - -
- -
- - an -
- name - - names at
- a - from - expense -
Geg
usensing UTION -",12,52,0.5911,2.73,
27558,"Legend of
MOONLIGHT
MOUNTAIN",3,4,0.9969,0.67,
27632,"BLACK
SUNDAY",2,2,1.0,1.603,
27636,"The
Rody Whip and",2,4,0.727,0.753,
27692,"INVISIBLE
STALKER",2,2,0.9317,0.689,
27697,"THE
DIABOLI
DR.",3,3,0.821,1.104,
27699,"THE AWFUL
DR. ORLO",2,4,0.9499,2.189,
27700,INVISIBLE MAN,1,2,0.9817,0.82,
27701,"A
HAUNTED GOTHIC TALE
OF MADNESS, LOST &
BLOOD-CHILLING
HORROR!",5,10,0.9184,1.177,
27703,THE PSVCHIC,1,2,0.7512,0.987,
27706,NIGHT CHILD,1,2,0.9977,1.572,
27708,"CAVE
OF
THE
LIVING",4,4,0.9471,0.845,
27730,"REVENGE OF THE
LIVING DEAD GIRLS
SEVERIN",3,7,0.9766,1.221,
27734,"www
WIDE
OPEN
WITH
NOWHERE
TO RUN
Camp
blood
SNJ PRODUCTIONS & STERLING ENTERTAINMENT present # BRAD SYKES fin ""CAMP BLOOD*
starting JENNIFER RITCHKOFF MICHAEL TAYLOR TIM YOUNG BETHENY ZOLT COURTNEY TAYLOR as harris
JOE MAGERTY as bromley matcher music by CLARK ELY special effects by JUSTIN NELSON
edited & photographed by DAVE STERLING written & directed by BRAD SYKES
R",13,60,0.882,1.334,
27742,"seance
W",2,2,0.6034,0.815,
27812,"KAKURenB RenBa
I
THERE",3,4,0.2131,0.961,
27843,"TADANOBU
SHO
ASANO AIKAWA
TOKYO
MBIE
PREMIUM OF THE DEAD *",6,11,0.9877,1.113,
27880,LKIDE,1,1,0.1356,1.3,
27882,"PACO SAND
AROA GIMENO ALCO
HIG AL
JA VIER RIOS
ZOMBIES
AND CIGARETTES
UN CORTO LE INAKI SAN ROMAN Y RAFA MARTINEZ
2012 AVANZAMOS CONTIGO
|
Gobierno
KIX
de Navarra
CARPE DIEM
PRO",14,33,0.8403,2.175,
27891,"LAFEMME VAMPIR
THE LOST GIRL
WRITTEN,PRODUCED DIRECTED
ALEXANDER ALCARESE",4,9,0.9689,1.855,
27895,"CURSETHI
KOMOBO",2,2,0.3844,2.013,
27905,"BARBARA BACH
ISLANDOF
FISHMAN",3,4,0.8583,2.936,
27909,"ALIEN
FROM THE DEEP
BANIEL BOSCH, MARINA GIOLIA CARALLI, ROBERT MARIUS, LOCIANO PIGOZZI, CHARLES NAPIER
- TITO CARPI processive . FAUSTO ZUCCOLI
- KISS If ROBERT 0. RAGLAND - ANDREA RIDOLFI INCIDE ANTONIO MARGHERITI",5,34,0.7319,1.878,
28041,"THE
GIRL
WHO
KNEW
Too
MUCH",6,6,0.9491,2.068,
28043,Black Sabbath,1,1,0.7749,1.226,
28049,KiLL!,1,1,0.7327,1.5,
28050,"HATCHET FOR THE
HONEYMOON",2,4,0.9352,1.171,
28051,"5
DOLLS FOR AN
AUGUST MOON",3,6,0.9613,0.621,
28055,"TO
BLOOD
and
BLACK
LACE",5,5,0.8298,2.236,
28058,"HERCULES
THEHAUNTED
WORLD
CASH",4,4,0.5932,1.267,
28061,LUST OF THE VAMPIRE,1,4,0.9992,1.19,
28063,"UNMORTALMONSTUR
ALTIKI
OF
d
/
06 :
""
JAN",8,9,0.2416,2.139,
28067,THE,1,1,1.0,1.077,
28068,THE,1,1,0.919,0.992,
28071,"NIGHT
OF
THE SEAGULLS",3,4,0.996,0.789,
28072,,0,0,,1.22,
28128,"WERGCKT Lom On
-
D
and
The
The",6,8,0.2487,1.12,
28198,"VAMPIRE
""VENICE
MIDE",3,3,0.5799,1.105,
28232,"L'HORREUR COUSUE MAIN
TITCHES
un film de
NEAL MARSHALL STEVENS
PIAS,
.
TIME
SUGARETR
C.S.A.
9
DVD
-
sevie
product
1
MEML
-",17,23,0.5233,1.188,
28279,CANADA,1,1,0.0955,0.703,
28283,"DR. ORLOFF'S
MONSTER",2,3,0.9568,2.081,
28294,"SHE KILLED
IN
-",3,4,0.9558,0.66,
28318,ITCH,1,1,0.8071,0.935,
28319,IGHTMA,1,1,0.5921,1.205,
28324,"EMANUELLE
and the Last CANNIBAL",2,5,0.8675,0.816,
28325,I M FAMILIELLE,1,3,0.3606,0.757,
28327,IS,1,1,0.1255,1.367,
28393,"BR
DESTA FLORESTA NINGUEM SAI VIVO!!!
PETROBRAS
PAUL NASCHY
DANIELLE WINITS
EVANDRO MESQUITA
KARINA BACCHI
B
ACREDITE << QUISER !!!
UM LOBIS LOBISOMEM OMEM
NA AMAZONIA
UM FILME DE IVAN CARDOSO O MESTRE DO TERRIR
NUNO LEAL MAIA SORNA MEDETROS TONY TORNADO PAIANE AMENDOLA GUARA
PEDRO NESCHLING DJIN SGANZERLA BRUNO DE LUCCA ANALU SILVEIRA ORLANDO DRUMOND
ESPECIAL SIDNEY MAGAL
Quanto
- -
ancine
SACURATURA
DO
DOLBY
Can
335",23,65,0.7758,2.162,
28396,"п.г. OV
THE VALDEMAR
LEGACY",3,5,0.8247,0.896,
28397,"A VAMPIRES STRENGTH LIES IN NOBODY BELIEVES IN HIM...
PAUL NASCHY's
EEMPUSA
A FILM BY JACINTO MOLINA
ARESTIC to - COLOMBO FILMS - EMPUSA'
PAUL NASCHY
ANTOND MANS LAURADE FEDRO SATURNINO GARCIA CRISTINACUSION
not MONBO MARCO ANZ ALFONIO DOBE 1 MARIAJESUS KUNA
MMK . INSIX GARCIA SEND ADAN LOONDA
process - school as COLOMBO - or we . CARMINAGARCIA
noticios - ANTOND MEANS receive PRODUCTS ANGEL MORA
COLOMIC -
- - name - ACINTO MOUNA
fone
for",15,76,0.6371,2.812,
28401,"JUAN
IRENE
GUTIERREZ CABA
JOSE
RUBIO
YELENA
SAMARINA
ANNIE
SINIGALIA
AGONIZANDO
CRIMEN
JANS.
EASTMANCOLOR
DIRECTOR ENRIQUE L. EGUILUZ",14,18,0.9364,1.048,
28402,"SEVEN MURDERS
FOR SCOTLAND YARD",2,5,0.9987,2.295,
28403,"11
44
THE WEREWOLF
vs.
IMMINIDE ШОМАР",5,7,0.5912,1.245,
28406,MA,1,1,0.8838,1.601,
28409,"MORGU ЭНЦ 30
HUNCHBAC",2,4,0.3204,0.882,
28411,"A JESS FRANCO FILM
NIGHT
OF THE",3,6,0.9256,0.763,
28444,"BEYONI
ERRO",2,2,0.8736,0.946,
28445,"A
MET FILM
XTRA
ERRESTRIAL
VISITORS
EXTRA YARATIGIN ZiYARETÍ
AN SERA - NINA FERRER - EMIL LINDER . CONCHA CUETOS M. PEREIRO
FRANK BRANA - SUSI 81 ASQUES-
YONE TMEN 3 PROCERSIMON",9,32,0.8047,0.869,
28452,JURK,1,1,0.0932,0.7,
28467,"DutecrivE
STORY
C",3,3,0.453,0.709,
28485,SATAN'S,1,1,0.9509,1.284,
28487,"LARO FILMS
DISTRIBUCION
i un escalofriq
que recordará..
AGATA
JANO,
LYS
en
TRAU
EASTMANCOLOR
con
HENRY GREGOR . RICARDO MERINO
ISABEL PISANO . SANDRA ALBERTI
DIRECTOR: LEON KLIMOVSKY MUSICA ANGEL ARTEAGA",14,31,0.918,1.618,
28491,"ROSS
OF The",2,3,0.5298,1.637,
28493,"SICK-O-PATHICS
SERGIO STIVALETTL
<<<<<<<<<<<<<<<<<<<<<<<<<
<<<<<<<<<<<<<<<<<<<<<<<<< COSTA",4,6,0.5178,2.214,
28532,ASTL,1,1,0.8947,2.056,
28592,"ORIVES
I
Castle
of
the
Living Dead",6,7,0.7056,0.866,
28642,"VIDE
0
GRADIVA
From Alain Robbe-Grillet, writer of Last Year at Marienbad,
director of Trans-Europ-Express",5,15,0.948,0.809,
28656,"ILSA
MUCKED THE WARDEN",2,4,0.8607,0.599,
28673,"A MAD, SADISTIC
SCIENTIST ON THE
LOOSE!
NICHT",4,8,0.9333,0.656,
28676,"IMAZONI
The CATHERINE MILES
STORY",3,5,0.8479,1.865,
28679,"S
se on the GL 9",2,4,0.3505,1.147,
28690,"OF THE LIVING DEAD
ANITA EKBERG
JOHN HAMILTON
DIANA LORYS",4,10,0.9991,0.814,
28691,"C
BARBED
WIRE
Dolls",4,4,0.761,1.775,
28719,"THE HIDEOUS MAJIN
THE
VENGEANCE
OF THE
MONSTER
COLOR
&
SCOPE
ME
SEE THE HORROR OF A VILLAGE
CRUSHED BY THE REVENGE OF HELL",11,22,0.9097,1.132,
28792,"Sie
haben
IHN zum
Fressen
gern.
DIE
ER
BBL AR PICTURES - LL PRODUCTIONS PRESINTS I DANIEL COLOS For
- CATRIONA MAC COLL . ROBERTA WBSS CORALIE SEVRIG . DANIEL COLAS
MARC SINDEN . RAY LONNEN KREWPLAY . DANIEL COLAS IASID - - FUR
Personal If PATEKI MARTINIAU - MARC-ANDRI GITNBALIM MM 5K TRANCAL - SOFKASLAV E",11,57,0.6792,1.809,
28794,"HOUSE
<<",2,2,0.141,1.593,
28795,"HTLV
FORBIDDEN
SIREN",3,3,0.7407,2.509,
28798,"From The Director Of ZOMBIE And THE BEYOND
DOOR INTO
SILENCE
Starring John Savage
Lucio Fulci's Final Descent
Into Terror",6,20,0.9702,1.114,
28799,"LUCIO FULCI
PRESENTA
LUNA DI
SANGUE",4,6,0.9648,0.612,
28802,"Female,",1,1,0.3132,0.54,
28804,"OLA ANTE
I",2,3,0.7339,0.725,
28806,A,1,1,0.4256,0.81,
28807,"LAESCLAVA
BLANCA
Color",3,3,0.9257,0.974,
28811,"emerio
Kiss
a film by Jordi Gigó
A",4,8,0.7397,1.432,
28820,"evilfis
WALVER
THE
e
a",5,5,0.3755,1.227,
28828,"CONOWHA
KILIMANDJARO
KATJA BIENERT
ROBERT FOSTER
ALINE MESS
LINA ROMAY",6,10,0.8573,0.844,
28835,:,1,1,0.5124,1.417,
28847,"2
THE",2,2,0.4653,1.482,
28848,,0,0,,0.912,
28853,"2
FSK
ab
16
REVENGE OF THE EXECUTED
freigegeben",6,9,0.9406,1.441,
28879,"STRARAMM
ONSTRU",2,2,0.4256,2.415,
28883,"RIP
/
П",3,3,0.4083,1.609,
28886,"OF
THE
OSTRADAM",3,3,0.7102,0.568,
28892,ETOILE,1,1,0.8532,1.462,
28968,"oíson for the Faíri
A",2,5,0.7713,0.835,
29107,"GRAPES OF DEATH
Ц
THE",3,5,0.7708,2.293,
29111,"REQUIEM
FOR
A
VAMPIRE",4,4,0.9564,0.597,
29128,"of
LIPS
BLOOD",3,3,0.939,1.646,
29129,"DO
UNA
00
TAX
S
of
CCC
25
M
3
DODOD
SPORT
RD
AA
GS
©
THE
OF
I
SHIVER THE
FOR
VAMPIRES",22,23,0.3913,1.236,
29130,"THE
DEMONI
I I &",3,5,0.7358,1.69,
29140,THE t h M A N,1,6,0.9356,1.279,
29148,"ER E ***
IN
LOVE
WHO
THE DEAD
11829B",6,9,0.6858,0.726,
29159,GIALLO,1,1,0.9981,2.844,
29167,"THE CASE OF THE BLOODY
IRIS",2,6,0.9974,2.136,
29169,,0,0,,1.213,
29181,"Male
TheRootofBuil
50868",3,3,0.5206,1.817,
29184,"ANSEL
N",2,2,0.8508,1.699,
29186,"THE MURDER
SECRET",2,3,0.9758,0.764,
29187,onvent of Sinner,1,3,0.8178,1.154,
29189,"OBSESSION ATASTE FOR FEAR
IMPERIAL ENTERTADMENT CORP - SEX
-
RETEITALLA
- GREASCOLA TRAGANCLIVE
KID-CREOLE PICCIORAFFANIAL - ENDLOBUCETTI
CABOD Lood",7,19,0.528,2.03,
29191,"YOU'LL DIE
AT MIDNIGHT",2,4,0.9965,0.7,
29305,"A Futuramic Release
WOMAN'S FLESH KILLER'S SOUL!
FEMALE, YES!
BUT
IS SHE WOMAN
OR INHUMAN,
BLOOD- AD BEAST?
SEE
FACE
OF
WITH
LISA GAYE
AND
VIRGILIO TEXERA
TERROR
PRODUCED BY
JACK MILES
DIRECTED BY
SCREEN PLAY
WILLIAM HOLE, IR. MONROE MANNING",20,41,0.9322,0.805,
29313,"filmax
PRESENTA
OF
ELLA
YEL
MIEDO
MAY
HEATHERLY
VIRGILIO
TEIXEIRA
JORGE
RIGAUD
DIRECTOR: LEON KLIMOVSKY
UNA PRODUCCION CITA FILMS
Deposito legal 1 13090-7963
G. MARL S.A. Barcelone",16,26,0.7367,1.282,
29336,CANNIBAL MAN,1,2,1.0,0.789,
29338,NO ONE HEARDTHE,1,1,0.2497,1.734,
29341,"FARLEY GRANGER . ERIKA BLANC.
THE RED HEADED
CORPSE
KRISTA NELL
IVANA NOVAK
VENANTINO VENANTINI
RENZO RUSSO
SANTE MARIA ROMITELLI",8,20,0.969,0.831,
29354,"EL
VICIO
TIENE
MEDIAS
NEGRAS
DAGMAR LASSANDER NINETTO DAVOLI-MAGDA KANOPKA
JOHN RICHARDSON DANIELA GIORDANO
TECNICOLOR Director: TANO CIMAROSA TECHNISCOPE",8,19,0.973,0.737,
29407,THE DEVIL'S POSSESSED,1,3,0.9977,0.611,
29445,CPIDEMIC,1,1,0.5037,2.434,
29448,"the
Uninvite",2,2,0.7209,2.025,
29482,the,1,1,1.0,2.2,
29495,"THEICEBOX
MIUDDEDS",2,2,0.5005,0.892,
29496,?,1,1,0.3774,0.626,
29497,"extrano
amor
de
los
Vampiros
PRODUCE FOR SAAC
EMMA COHEN
CARLOS BALLESTEROS
RAFAEL HERNANDEZ
VICKY LUSSON
PRICTOR
LEON KLIMOVSKY
GEVINCOLOR
1
KNOWN
E
W",17,24,0.6535,0.907,
29498,"THE
FOURTH",2,2,0.9434,0.673,
29562,P.,1,1,0.2326,1.865,
29565,"The
Nigh
Hunted",3,3,0.8979,1.199,
29566,"""Contains truly unforgettable scenes, Imbued
with all the ethereal, surreal qualities of a
stylish Rollin masterplece""
MDb.com
REDEMPTION
THE
ESCAPEES
AKA 'LES PAUMÉES DU PETIT MATIN'
Directed by Jean Rollin
Laurence Dubas, Christiane Coppé, MarlanneValiot
18
Patrick Perrot, Brigitte Lahale, Louise Dhour",12,41,0.9138,1.016,
29579,"#
C
S
FASTING
$
a
GODDA
FREEDOM
In 0 SAK
18",10,12,0.3814,1.138,
29616,"lloyd Caufman/Michael Herz Present
a Troma Team Release
TROMA
Crazy John Birmingham's
Animal",5,13,0.8768,1.048,
29702,ENEBRAE,1,1,0.9975,1.202,
29707,"the
VAMPIRE
enspiracy",3,3,0.8714,0.959,
29790,"01018
THE RAPE OF THE
VAMPIRE",3,6,0.8037,2.317,
29799,SHADOWCHASE,1,1,0.8584,0.896,
29816,"EXPOSED! THE NAKED TRUTH AT LAST
All They Couldn't Print About Cinderella, Sleeping Beauty, Snow White
And The Seven Dwarfs is Now Unblushingly Told
DARINGLY EXPOSED!
HARY GROSS Presents
Grimms Fairy Tales
FOR ADULTS ONLY
MARIE LILIEDAHL THE Inga GIRL. SNOW WHITE
I
X
Written and Directed by ROLF THIEL Music Composed by DE BECK and REGIS MULL
. JERRY GROSS Presentation-WIDESCREEN - COLOR BY DE LUXE""",12,67,0.8765,2.21,
29826,"AHUALA EYENDA de la
La
No",3,6,0.6777,1.102,
29869,"PAUL NASCHY
JACK TAYLOR
The
MUMMY'S
Revenge",5,7,0.9648,2.17,
29871,"SANTO
VS.
LAS MUJERES VAMPIRO",3,5,0.8425,1.86,
29873,"THE
BLOODY
VAMPIRE
OF",4,4,0.7734,1.24,
29874,"OF
iDespuésiglos
de de suenoresa
la y noche
busca
AM Silvia Manriquez
FABIAN
hombres en mujeres.
Magda Guzman
o 10 que sea
en
la DINASTIA
DRACULA",13,25,0.8138,1.372,
29876,"the
people
who own",3,4,0.9879,1.111,
29878,"The brain of a man
the body of a woman
the sexual
horror story
of our time!
IHATEMY BODY
ALEXANDRA BASS
R RESTRICTED
EVE LEIGH
CASSANDRA DA SILVA
TECHNICOLOR
Quality Entertainment From
CinAmerica Releases Inc.",13,34,0.9489,0.845,
29881,"THE LIFE AFTER THE LIFE
sligma",2,6,0.9454,1.692,
29906,"A
NIGHT
OF
THE
WEREWOLF",5,5,0.7906,0.914,
29908,OF,1,1,0.3273,0.78,
29909,"THE BEAST
and the
MAGIC SWORD
JIN + JR Я &",4,10,0.71,2.303,
29910,"The Beasts
Carnival",2,3,0.837,0.917,
29923,"YOUR FINAL HOUR STREAMING ONLINE
DETOUR
-",3,7,0.836,0.741,
29954,BODYPUZZLE,1,1,0.9218,2.17,
30026,"ILLNEVER
DIEALONE",2,2,0.7752,0.689,
30314,BLOODY SECT,1,2,0.888,0.572,
30316,"EL CINE DE SUSPENSE NO HABIA DICHO LA
ULTIMA PALABRA HASTA QUE LLEGO
""ATRAPADOS EN EL MIEDO""
ADRIANA VEGA
en
ATRAPADOS
ENELMIEDO
Con Sara Mora - José Luis Alexandre y Joaquin Navarro
Música: Código Exterior . Editado por Harmony
Fotografia: José G. Galisteo
Guion y Direccion: Carlos Aured
Producida por TORMES FILMS
.
DISTRIBE IDA POR CINEMA INTERNATIONAL CORPORATION",14,59,0.926,1.427,
30422,"M
THE
Ac",3,3,0.4117,0.547,
30447,"JRSE
R
OOD",3,3,0.8018,0.794,
30458,FOr sata,1,2,0.5877,1.583,
30459,"Fracchia
contro Dracula",2,3,0.9154,0.903,
30460,"THE
Dracula
iN
Pakistan!",4,4,0.8059,0.835,
30559,NIGHTOF!,1,1,0.3376,1.204,
30689,"""Four Flies on Grey Velvet""",1,5,0.9934,1.075,
30713,SHIVER,1,1,0.892,1.047,
30785,EVIL TOON,1,1,0.4495,1.527,
30794,"EDGE
OF THEAXE",2,2,0.8113,0.797,
30796,"R.I.P.
PIECES",2,2,0.9186,1.769,
30799,"DIRECTED BY
EVENGE IN THE
JESUS FRANCO
HOUSE OF ISHER
BLACK HOUSE",5,11,0.8205,2.376,
30870,"-
CAT
IN
THE
BRAIN",5,5,0.9075,2.568,
30871,VOICES FROM,1,2,0.9914,0.971,
30872,Devil's The Honey,1,3,0.9808,2.385,
30874,"EW YORK
RIPPER",2,3,0.9738,0.839,
30875,"LIVE
MANHATTAN
BARV",3,3,0.435,2.155,
30876,OLOCAUST,1,1,0.9782,2.204,
30877,CUTAND RUN,1,2,0.9797,1.806,
30879,,0,0,,1.929,
30880,DIAL HELP,1,2,0.9955,1.376,
30881,"RUGGERO
ave
DEODATO
Washing
Machine
IND CIRC INSURANCE X ISSUED
One
haves
SECURITY
B
S
2014 SHAMPI
KAND LENDING Deg AUGITAL VERSATIES DISC 9
IN",14,25,0.3823,1.821,
30887,"F
MARK
yne produccion de JOSE FRADE
SAND,
Momia Nacional
FRANCISCO ALGORA ENRIQUE CAMOIRAS
AZUCENA HERNANDEZ
J.J.ESPINOSA LILI MURATI TRINI ALONSO PALOMA HURTADO
Y QUETA CLAVER
director JOSE RAMONLARRAZ easimancolar",10,30,0.8249,1.743,
30889,"SUEVIA FILMS
EMMA,
PUERTAS
OSCURAS
UNA HISTORIA
DE VERDADERO
TERROR.
PERO REAL Y 3IN
CONVENCIONAL ISMOS
SUSANA
EACH
PERLA
CRISTAL
ANGEL
MENENDEZ
ANDREV
GRANT
DIRECTOR
JOSE RAMON
LARRAZ COLOR
JANO.
UN FILM De PRODUCCIONES CNEMATOGRAFICAS/VICTORY",22,35,0.9023,1.987,
30901,"ALL
THE
COLORS
OF THE
XOHO",5,6,0.8391,1.538,
30903,"STRANGE VICE
OF MRS. WARDH",2,5,0.9961,1.51,
30907,,0,0,,1.292,
30913,"MIDNIGHT
YOURTAKE
SOUL
00",4,4,0.8357,1.754,
30914,"THIS NIGHT I'LL
THE
POSSESS your
CORPSE",4,7,0.7524,1.571,
30959,"J
TO
Kwaidan
&",4,4,0.5113,2.573,
30974,GH LANE,1,2,0.9746,1.228,
31022,"WAKENPRODS.PRESENTA
AFTERMATH
SPECIAL EDITION
INCLUYE
NUEVA VERSION REMASTERIZADA EN HI-FI STEREO.
MAKING OF DE 25 MIN.
SECUENCIAS INEDITAS DEL FILM.
TRAILERS DE PROMOCION
""THE AWAKENING 1 FILM DE CERDA RODADO EN USA.
ENTREVISTAS AL DIRECTOR, ACTOR Y SUPERVISOR FX.
JORG BUTTGEREIT Y NACHO CERDA
DEBATEN SOBRE SUS CRIATURAS.
ON FILM DE NACHO CERDÁ",13,53,0.9052,1.323,
31160,"Rodrigo Blaas
THE
Cecile Hokes Mastretta - Alfonso Blaas
=
Jonatan Catalan
Jaime Maestro = Tom Myers David Hughes
If
Bolhem Bouchiba Carlos Grangel Sergio Pablos
I I I",9,29,0.8477,0.942,
31243,"POT vs THE AZTEC
?",2,5,0.6879,1.797,
31319,"UBR$4
1
SPORT
the
360 ""ff
RSIVNVXVM n V ΓOX I Γ 0",6,13,0.4047,1.678,
31392,"BLOOD-CURDLING!
HAIR-RAISING!
SPINE-CHILLING!
One bite from
a giant spider
turned him into,
THE WORLD'S
MOST
HIDEOUS
MONSTER
with a diabolical
Just to KILL!
He strangles
his victims
with his
mammoth claws!
HORRORS OF
os
S
SPIDER ISLAND
so TERRIFYING
The
AND
SHOCKING
you will be
Sightered -
by.bia MONSTER deathly lire!
of your -",28,52,0.8383,2.308,
31417,"Eyes
)ithout
face",3,3,0.6823,0.747,
31538,AMOKLAU,1,1,0.9335,1.669,
31624,TORSO,1,1,0.6805,1.489,
31629,"E
MAY",2,2,0.16,1.267,
31649,"VAMPIRE DDENICTECO / MIVII
,",2,5,0.4237,0.869,
31967,"DANTE'S
INFERNO AN ANIMATED EPIG
Kall",3,6,0.7077,1.45,
32152,"M
WI",2,2,0.1569,0.868,
32161,ELL,1,1,0.3884,1.605,
32170,VOICE,1,1,0.8647,0.774,
32171,1 the Smith the THE,1,5,0.2136,0.866,
32173,"BUNSHINSABA
UIJA BOARD",2,3,0.826,0.827,
32237,,0,0,,1.523,
32242,hone,1,1,0.2868,0.736,
32250,"11
JU-ON THE CURSE",2,4,0.7141,0.859,
32272,"Asiki ets)
in
count
T
DEATH BELL",5,7,0.4554,1.309,
32292,"THE GUINEA PIG
CTR",2,4,0.7128,1.043,
32312,"BIR TÜRK KORKU FILMI
GEÇMIŞIN SENDEN
INTIKAM ALMAYA GELDÌ.
ARAF
188
6 EKIM'DE SİNEMALARDA
d.f.g.s
www.ar-af.com",8,16,0.7881,2.122,
32314,"VI
UFP
OZENRILM
- - -
. VANTA - C4",5,10,0.5107,2.071,
32352,"Starring Tina Aumont and Luigi Proletti
Produced by Dino De Laurentiis
A Surreal Cult Classic
THE HOWL
a Tinto Brass film",5,21,0.9632,0.993,
32629,"CIINLOL
ORTURE
AMBER
STORY
HA",5,5,0.6279,2.008,
32947,"Angel of the
Night",2,4,0.9976,2.129,
33045,"18
ASITE ASITI EVE
X
MAIN",4,6,0.2369,1.32,
33274,ROUND ONE: ONE:FIGHT!,1,3,0.9334,1.558,
33424,,0,0,,1.279,
33438,SIDSTE TIME,1,2,0.8974,0.585,
33723,"/
/
THE
/",4,4,0.5578,0.963,
33769,"a and INTERNATIONAL FLRS
I
EDMUND PURDOM .
a
ROSALBA NERI
- SERVICE
- ==== . MADA THISA PETRANSED
L'AMANTE DEL
- - FRANCISCA
PRINCE - - POCO ORA BARCINI MA
ROBERT WOOD
I
DEMONIO
--- - PAOLO LOMBARDO
I
-
...
I
COLORE BELLA TELECOLOR - WIDESCREEN",19,48,0.5948,2.526,
