id,label,score,title,year,is_animal,is_creature
27818,demon,0.543,Skeleton Key,2006,False,True
27836,werewolf,0.701,Summer Camp Nightmare,1987,False,True
27848,uncertain,0.362,Shock-O-Rama,2005,False,False
27851,uncertain,0.242,Vampiyaz,2004,False,False
27855,bird,0.865,Duck! The Carbine High Massacre,1999,True,True
27856,zombie,0.504,Day of the Ax,2007,False,True
27951,uncertain,0.298,Ghostwood,2006,False,False
28077,skeleton,0.957,Feast,1992,False,True
28147,uncertain,0.261,The Centerfold Girls,1974,False,False
28148,witch,0.5,Ninja III: The Domination,1984,False,True
28173,uncertain,0.384,Troma's War,1988,False,False
28184,uncertain,0.326,Shockheaded,2002,False,False
28185,witch,0.501,Dead North,1991,False,True
28230,uncertain,0.336,Serial Killer Massacre,1997,False,False
28231,doll,0.568,Tales from the Cannibal Side,1998,False,True
28277,uncertain,0.28,99 Women,1969,False,False
28310,uncertain,0.257,Dr. Horror's Erotic House of Idiots,2004,False,False
28312,uncertain,0.276,B-Movie: The Shooting of 'Farmhouse Massacre',2002,False,False
28317,uncertain,0.498,Blood Legend,2006,False,False
28341,vampire,0.821,The Malibu Beach Vampires,1991,False,True
28350,uncertain,0.379,Bimbo Movie Bash,1997,False,False
28383,vampire,0.968,Vampire's Seduction,1998,False,True
28388,uncertain,0.394,Severe Injuries,2003,False,False
28483,uncertain,0.209,Ravage,1997,False,False
28505,snake,0.762,Cry of the Winged Serpent,2005,True,True
28579,uncertain,0.426,She-Demons of the Black Sun,2006,False,False
28582,uncertain,0.269,Rise of the Ghosts,2007,False,False
28643,uncertain,0.2,Halloween... The Happy Haunting of America!,1997,False,False
28653,uncertain,0.299,Zero in and Scream,1971,False,False
28726,uncertain,0.233,Baseline Killer,2008,False,False
28743,uncertain,0.258,The Off Season,2004,False,False
28757,uncertain,0.201,The Swinging Barmaids,1975,False,False
28765,uncertain,0.267,Kannibal,2001,False,False
28865,uncertain,0.387,Marilyn Alive and Behind Bars,1992,False,False
28870,uncertain,0.217,Bloodrage,1980,False,False
28952,uncertain,0.364,Demon Divas and the Lanes of Damnation,2009,False,False
28953,masked_killer,0.929,Silent Vengeance,2007,False,True
28957,uncertain,0.266,Evil on Queen Street,2002,False,False
28959,witch,0.93,To Dance With Death,2000,False,True
29203,uncertain,0.238,Sweet Savior,1971,False,False
29222,uncertain,0.292,Stopped Dead,2009,False,False
29227,uncertain,0.314,Devil's Moon,2004,False,False
29350,uncertain,0.337,Cremains,2001,False,False
29397,shark,0.593,The Spirit Is Willing,1967,True,True
29405,uncertain,0.42,"Curucu, Beast of the Amazon",1956,False,False
29504,demon,0.982,Demon Sex,2005,False,True
29640,uncertain,0.242,Magus,2008,False,False
29643,witch,0.636,Delta Delta Die!,2003,False,True
29660,uncertain,0.331,Guns of El Chupacabra,1997,False,False
29689,witch,0.883,The Bare Wench Project 3: Nymphs of Mystery Mountain,2002,False,True
29763,ghost,0.589,Catacombs,2000,False,True
29765,zombie,0.646,Dead Things,1997,False,True
29768,masked_killer,0.81,Violent New Breed,1997,False,True
29770,uncertain,0.357,The Shivers,1998,False,False
29848,uncertain,0.471,Beyond the Dunwich Horror,2008,False,False
29850,uncertain,0.235,Sugar Cookies,1973,False,False
29899,masked_killer,0.674,Claustrophobia,2003,False,True
30030,demon,0.926,Eyes Are Upon You,1997,False,True
30379,uncertain,0.166,Megiddo: The Omega Code 2,2001,False,False
30383,clown,0.868,Torment,2008,False,True
30392,masked_killer,0.639,Dark Harvest III: Skarecrow,2004,False,True
30394,skeleton,0.655,Death Plots,2005,False,True
30399,uncertain,0.32,Zeppo: Sinners from Beyond the Moon!,2007,False,False
30401,uncertain,0.337,Scream Queens Naked Christmas,1996,False,False
30405,clown,0.794,Space Psychos 4,2003,False,True
30419,uncertain,0.267,Empire of the Dark,1991,False,False
30445,uncertain,0.316,Christmas Nightmare,2001,False,False
30457,vampire,0.853,Vampire Trailer Park,1991,False,True
30479,uncertain,0.324,Always Midnight,2006,False,False
30515,uncertain,0.243,Screech of the Decapitated,2005,False,False
30737,uncertain,0.338,Mr Jolly Lives Next Door,1988,False,False
30748,uncertain,0.332,The Hereafter,1983,False,False
30829,none,0.553,Fantasm,1976,False,False
30937,uncertain,0.42,Maneaters Are Loose!,1978,False,False
31001,uncertain,0.368,Sanctimony,2000,False,False
31042,alien,0.564,Target Earth,1954,False,True
31393,uncertain,0.237,The Unearthly,1957,False,False
31564,uncertain,0.237,Lunatics: A Love Story,1991,False,False
31767,uncertain,0.246,The Devils,1971,False,False
32003,uncertain,0.287,The Caretaker,2008,False,False
32367,uncertain,0.484,Crushed,2009,False,False
33156,uncertain,0.453,Blood on the Highway,2008,False,False
33347,uncertain,0.381,Paranoid,2000,False,False
33589,uncertain,0.426,Fool's Fire,1992,False,False
33607,witch,0.592,"I Killed My Lesbian Wife, Hung Her on a Meat Hook, and Now I Have a Three-Picture Deal at Disney",1993,False,True
33645,shark,0.735,Megalodon,2004,True,True
33754,uncertain,0.296,Scared Stiff,1953,False,False
33914,none,0.661,Frankenweenie,1984,False,False
34552,uncertain,0.317,Leeds Point,2008,False,False
35683,uncertain,0.245,Single White Female 2: The Psycho,2005,False,False
36299,uncertain,0.413,The Grave,1996,False,False
36574,uncertain,0.176,Dark Reprieve,2007,False,False
36601,none,0.607,Grindstone Road,2008,False,False
36794,uncertain,0.172,Mutation,2006,False,False
36859,uncertain,0.428,Bells of Innocence,2003,False,False
36860,uncertain,0.216,Blood Sucking Babes from Burbank,2008,False,False
36883,none,0.502,Midnight Movies: From the Margin to the Mainstream,2006,False,False
37019,uncertain,0.188,Dr. Jekyll and Ms. Hyde,1995,False,False
37376,none,0.645,The Cube,1969,False,False
37409,uncertain,0.343,Violated,1953,False,False
38503,none,0.535,Christina's House,2000,False,False
38753,uncertain,0.296,Passion Play,2011,False,False
38946,uncertain,0.259,Terror in the Midnight Sun,1959,False,False
39006,uncertain,0.374,Cruel Passion,1977,False,False
39392,uncertain,0.459,S.N.U.B!,2010,False,False
39437,uncertain,0.336,Beloved,1998,False,False
39704,uncertain,0.36,KISS Meets the Phantom of the Park,1978,False,False
39893,uncertain,0.434,The Nanny,1965,False,False
39925,uncertain,0.419,Fear in the Night,1972,False,False
39997,zombie,0.762,Meet the Hollowheads,1989,False,True
40065,uncertain,0.497,Trip with the Teacher,1975,False,False
40854,uncertain,0.324,Pornography,2009,False,False
40931,uncertain,0.17,Open Cam,2005,False,False
41018,uncertain,0.262,Man in the Attic,1953,False,False
41443,uncertain,0.344,"Resurrecting ""The Street Walker""",2009,False,False
41570,uncertain,0.454,Acne,2000,False,False
41740,uncertain,0.242,Alone,2002,False,False
42530,uncertain,0.247,What's the Matter with Helen?,1971,False,False
43337,uncertain,0.323,The Inauguration of the Pleasure Dome,1954,False,False
43587,uncertain,0.313,The Uninvited,2008,False,False
43629,insect,0.833,Doodlebug,1997,True,True
44027,uncertain,0.427,"My Son, My Son, What Have Ye Done",2010,False,False
44632,uncertain,0.259,Jack O'Lantern,2004,False,False
44692,alien,0.596,The Magnetic Monster,1953,False,True
44954,uncertain,0.419,A Little Death,2010,False,False
45961,uncertain,0.489,Rosencrantz and Guildenstern Are Undead,2009,False,False
46120,uncertain,0.218,Green River Killer,2005,False,False
46507,uncertain,0.323,Torture Me No More,2005,False,False
46759,uncertain,0.304,Silent Scream,1990,False,False
46878,giant_monster,0.579,The Swarm,1978,False,True
47259,uncertain,0.34,Cherry Tree Lane,2010,False,False
47287,uncertain,0.246,Rough Magik,2000,False,False
47335,uncertain,0.281,Sculpture,2009,False,False
47469,uncertain,0.344,Detained,2004,False,False
49379,spider,0.822,Terror from the Year 5000,1958,True,True
49433,uncertain,0.459,Forgive Me For Raping You,2010,False,False
49794,uncertain,0.298,The Curse of the Alpha Stone,1972,False,False
49801,uncertain,0.474,The Day It Came to Earth,1977,False,False
50317,skeleton,0.651,Head Trauma,2006,False,True
50395,uncertain,0.331,Resurrection Mary,2007,False,False
50699,uncertain,0.367,Trancers 6: Life After Deth,2002,False,False
50762,uncertain,0.325,Le Fear,2010,False,False
50973,uncertain,0.437,Kiss Me Quick!,1964,False,False
51021,uncertain,0.348,A Lure: Teen Fight Club,2010,False,False
51723,zombie,0.672,Razor Eaters,2003,False,True
52308,uncertain,0.329,Blood Countess,2008,False,False
52455,uncertain,0.464,Monster from Green Hell,1957,False,False
53007,alien,0.615,Flight to Hell,2003,False,True
53060,uncertain,0.305,Humanoids from the Deep,1996,False,False
54211,uncertain,0.434,Torture Room,2007,False,False
54604,witch,0.524,Faces of Schlock,2009,False,True
54750,zombie,0.609,The Commune,2009,False,True
54871,witch,0.531,Click: The Calendar Girl Killer,1990,False,True
54961,demon,0.572,Passed the Door of Darkness,2008,False,True
55083,demon,0.742,Satan's Whip,2006,False,True
55186,ghost,0.513,Fatal Error,1999,False,True
55300,uncertain,0.234,Are You in the House Alone?,1978,False,False
55366,uncertain,0.285,Autopsy: A Love Story,2002,False,False
55663,uncertain,0.303,Dinosaurus!,1960,False,False
55943,uncertain,0.193,Night Must Fall,1964,False,False
56021,demon,0.791,Death of Evil,2009,False,True
56530,uncertain,0.4,Hysteria,1965,False,False
57817,zombie,0.704,Red River,2011,False,True
58010,uncertain,0.341,A Judgment in Stone,1986,False,False
58643,uncertain,0.241,Wake the Witch,2010,False,False
58783,uncertain,0.344,Alien Express,2005,False,False
58977,vampire,0.742,Bela Lugosi: The Fallen Vampire,2007,False,True
58980,uncertain,0.265,Horror House,2008,False,False
59039,uncertain,0.228,Duffer,1972,False,False
59114,uncertain,0.169,Ice Scream: The ReMix,2009,False,False
60283,uncertain,0.419,Killer School Girls from Outer Space,2011,False,False
61043,vampire,0.931,Vampires Anonymous,2003,False,True
61239,uncertain,0.439,Isle of the Damned,2008,False,False
61692,uncertain,0.437,The Last Vampyre,1993,False,False
61885,uncertain,0.193,Horrid,2009,False,False
61980,demon,0.643,Seeing Heaven,2011,False,True
61997,werewolf,0.828,Beware the Moon: Remembering 'An American Werewolf in London',2009,False,True
62985,witch,0.582,Shoot the Girls,2001,False,True
63183,demon,0.749,Satan's Bed,1965,False,True
63199,uncertain,0.16,Banned! In America I,1998,False,False
63333,uncertain,0.189,Gog,1954,False,False
64086,uncertain,0.339,Deadly Game,1991,False,False
64248,uncertain,0.309,Child of Glass,1978,False,False
64856,uncertain,0.284,Frightworld,2006,False,False
64857,uncertain,0.486,Blood Trail,2005,False,False
65141,uncertain,0.38,Black Ice,2009,False,False
65146,uncertain,0.317,Big Meat Eater,1982,False,False
65348,uncertain,0.25,Dawning,2009,False,False
65535,none,0.697,No Entry,2011,False,False
66111,uncertain,0.359,Luster,2010,False,False
66475,masked_killer,0.625,Mr. Stitch,1995,False,True
66621,uncertain,0.31,The Red Right Hand,2001,False,False
66918,uncertain,0.298,Beginning of the End,1957,False,False
67311,snake,0.606,Bikini a Go Go,2004,True,True
67750,uncertain,0.276,The Grotesque,1995,False,False
67795,none,0.581,House on Bare Mountain,1962,False,False
67892,uncertain,0.288,Bonnie & Clyde vs. Dracula,2008,False,False
68304,uncertain,0.24,Humanoids from Atlantis,1992,False,False
68306,zombie,0.824,Zombie Cop,1991,False,True
69142,uncertain,0.354,The Wrath,2008,False,False
69266,uncertain,0.331,Special Bulletin,1983,False,False
69323,skeleton,0.78,Street Tales of Terror,2004,False,True
69884,uncertain,0.173,Exit 33,2011,False,False
69917,ghost,0.734,Room,2005,False,True
70019,uncertain,0.273,Experiments in Terror 2,2007,False,False
70714,uncertain,0.456,Penunggu Istana,2011,False,False
70857,demon,0.86,The Demons in My Head,1998,False,True
70981,giant_monster,0.553,Prometheus,2012,False,True
71102,vampire,0.531,Vampegeddon,2010,False,True
71147,uncertain,0.345,The Triangle,2001,False,False
71181,uncertain,0.297,Bullies,1986,False,False
71470,uncertain,0.182,Banned from Television II,1998,False,False
71479,werewolf,0.874,Werewolves: The Dark Survivors,2009,False,True
71585,witch,0.694,The Bare Wench Project 4: Uncensored,2003,False,True
71612,uncertain,0.285,Minty the Assassin,2009,False,False
71944,uncertain,0.357,How Awful About Allan,1970,False,False
72111,ghost,0.721,The Ghost of Flight 401,1978,False,True
72237,uncertain,0.36,Monster Night,2006,False,False
72277,shark,0.796,The Last Wave,1977,True,True
73142,uncertain,0.31,You're Killing Me...,2003,False,False
73442,uncertain,0.203,American Crime,2004,False,False
73519,uncertain,0.266,I'll Bury You Tomorrow,2002,False,False
73661,uncertain,0.283,Munger Road,2011,False,False
74110,uncertain,0.184,Nicole,1976,False,False
74343,uncertain,0.256,Sonny Boy,1989,False,False
74539,uncertain,0.479,Killer Mountain,2011,False,False
74715,uncertain,0.388,Dark Queen,2004,False,False
75305,uncertain,0.322,Derren Brown: Séance,2004,False,False
75738,uncertain,0.487,Psycho Holocaust,2009,False,False
76460,uncertain,0.29,Dead Girl on Film,2000,False,False
76467,ghost,0.587,Colony Mutation,1995,False,True
76779,uncertain,0.378,The Dead Don't Scream,2007,False,False
76790,uncertain,0.323,The Chosen One: Legend of the Raven,1998,False,False
76810,zombie,0.641,Bleak Future,1997,False,True
76875,uncertain,0.303,Games,1967,False,False
77260,uncertain,0.471,The Wind,2001,False,False
78042,uncertain,0.344,Haunted Poland,2011,False,False
78246,uncertain,0.298,Latin Boys Go to Hell,1997,False,False
78555,doll,0.921,Possessing Piper Rose,2011,False,True
79190,snake,0.772,Jabberwock Dragon Siege,2011,True,True
79219,uncertain,0.391,Still Waters,2011,False,False
80333,ghost,0.729,Dark Spirits,2008,False,True
80385,uncertain,0.394,The Hunchback of Notre Dame,1982,False,False
80528,uncertain,0.332,The Darkening,1995,False,False
82139,uncertain,0.486,Removal,2010,False,False
83416,uncertain,0.223,Kamillions,1990,False,False
83587,uncertain,0.234,Zombie Girl: The Movie,2009,False,False
83590,uncertain,0.37,The Red Cell,2008,False,False
83833,uncertain,0.275,Nostrum,2010,False,False
83880,shark,0.976,Super Shark,2011,True,True
83938,clown,0.599,Scream: The Inside Story,2011,False,True
84428,uncertain,0.308,Sweet Prudence & the Erotic Adventure of Bigfoot,2011,False,False
84521,masked_killer,0.509,Kill Keith,2011,False,True
84625,uncertain,0.415,She Came on the Bus,1969,False,False
84985,ghost,0.584,The Last Night,1982,False,True
85138,uncertain,0.311,Into the Darkness,1986,False,False
85193,uncertain,0.387,Dark Sanity,1982,False,False
85489,none,0.52,It Is Fine! Everything Is Fine.,2007,False,False
85558,uncertain,0.187,Hip Hop Locos,2001,False,False
85561,uncertain,0.317,The Summer of the Massacre,2006,False,False
85736,uncertain,0.168,In the Wall,2007,False,False
85765,uncertain,0.199,Boom!,1968,False,False
86094,uncertain,0.31,Alienator,1990,False,False
86102,shark,0.989,Beyond the Reef,1979,True,True
86203,witch,0.564,Psycho from Texas,1975,False,True
86283,uncertain,0.248,Snapshot,1979,False,False
86304,uncertain,0.201,All Superheroes Must Die,2011,False,False
86580,vampire,0.888,G String Vampire,2005,False,True
86598,alien,0.785,The UFO Incident,1975,False,True
86615,uncertain,0.433,Amazing World of Ghosts,1978,False,False
86644,uncertain,0.264,Die Screaming Marianne,1971,False,False
86699,uncertain,0.193,Papertrail,1998,False,False
87703,uncertain,0.393,Naked Fear,1999,False,False
87905,uncertain,0.225,Tenement,1985,False,False
88014,uncertain,0.276,Sesuatu Yang Tertinggal,2012,False,False
88197,demon,0.53,Burning Dead,2004,False,True
88225,uncertain,0.235,American Scream King,2012,False,False
88357,demon,0.685,Shock Chamber,1985,False,True
88424,uncertain,0.434,Sexual Witchcraft,2011,False,False
88604,uncertain,0.29,Maskhead,2009,False,False
88941,uncertain,0.198,A Scream in the Streets,1973,False,False
89445,uncertain,0.28,Eggshells,1971,False,False
89549,uncertain,0.261,Bummer,1973,False,False
89994,uncertain,0.384,The Psycho Legacy,2010,False,False
90025,skeleton,0.929,Wendigo,1978,False,True
90064,uncertain,0.397,Redneck County Fever,1992,False,False
90940,uncertain,0.391,Intercessor: Another Rock 'N' Roll Nightmare,2005,False,False
90985,uncertain,0.349,Wendigo: Bound by Blood,2010,False,False
91065,snake,0.901,Invaders of the Lost Gold,1982,True,True
91168,uncertain,0.444,Death of the Dead,2010,False,False
91408,uncertain,0.275,Nails,1992,False,False
91890,uncertain,0.316,Midnight Blue,1979,False,False
92495,uncertain,0.26,Stuff Stephanie in the Incinerator,1990,False,False
92695,uncertain,0.479,Manson Family Movies,1979,False,False
92992,clown,0.925,Kill Them and Eat Them,2003,False,True
93082,uncertain,0.451,The Finishing Line,1977,False,False
93084,ghost,0.619,Keyhole,2011,False,True
93394,uncertain,0.416,Elevator,2013,False,False
93629,uncertain,0.405,The Yesterday Machine,1965,False,False
93699,uncertain,0.363,Video X: Evidence,2003,False,False
93758,uncertain,0.295,She Mob,1968,False,False
93862,uncertain,0.249,Goodbye Gemini,1970,False,False
93925,skeleton,0.56,Passion in the Sun,1964,False,True
93958,uncertain,0.399,Meat Market 3,2006,False,False
93959,uncertain,0.34,Dark Paradox,2007,False,False
94265,masked_killer,0.656,The Summer of Massacre,2011,False,True
94567,vampire,0.601,God of Vampires,2010,False,True
94736,uncertain,0.296,The Defilers,1965,False,False
94746,demon,0.562,The Devil's Garden,1973,False,True
94841,zombie,0.904,Cell Count,2012,False,True
94862,uncertain,0.493,Plasterhead,2006,False,False
94887,uncertain,0.488,Girls Against Boys,2012,False,False
94940,zombie,0.786,When Zombies Attack!!,2001,False,True
95002,uncertain,0.135,The Girl with Hungry Eyes,1966,False,False
95048,none,0.602,No One Sleeps,2000,False,False
95115,uncertain,0.34,Linnea Quigley's Horror Workout,1990,False,False
95206,vampire,0.666,Lady in Waiting,1994,False,True
95481,uncertain,0.326,Easter Bunny Bloodbath,2011,False,False
95514,uncertain,0.4,Boy Meets Girl,1994,False,False
95757,alien,0.697,1313: UFO Invasion,2012,False,True
96140,uncertain,0.245,UnConventional,2004,False,False
96898,uncertain,0.333,I'll Kill You... I'll Bury You... I'll Spit on Your Grave Too!,1995,False,False
97220,zombie,0.68,Swamphead,2011,False,True
97593,shark,0.99,Shark Kill,1976,True,True
97654,uncertain,0.204,The Haunting of Marsten Manor,2007,False,False
97810,werewolf,0.628,The Bloody Ape,1997,False,True
97986,uncertain,0.374,Sukeban Octopus Pot,2008,False,False
98019,masked_killer,0.682,Footsteps,2006,False,True
98090,uncertain,0.3,The Lemon Grove Kids Meet the Monsters,1968,False,False
98599,uncertain,0.477,The Crying Child,1996,False,False
99859,uncertain,0.324,Crimetime,1996,False,False
99885,demon,0.714,Divine Intervention,2007,False,True
100432,zombie,0.865,Liplock,2011,False,True
100474,uncertain,0.209,The Undertow,2003,False,False
101320,uncertain,0.324,The Spiral Staircase,2000,False,False
101588,ghost,0.508,FilmeFobia,2008,False,True
101592,doll,0.533,"Child of Darkness, Child of Light",1991,False,True
101962,uncertain,0.354,Seance,2012,False,False
102060,werewolf,0.5,Shriek of the Sasquatch!,2011,False,True
102308,uncertain,0.208,The 13th Alley,2008,False,False
102316,uncertain,0.467,Fear Eats the Seoul,2011,False,False
102765,uncertain,0.3,That Little Monster,1994,False,False
103514,uncertain,0.406,Into the Lion's Den,2011,False,False
103676,vampire,0.945,My Step-Dad's a Freakin' Vampire,2012,False,True
103683,uncertain,0.468,The Haunting of Fox Hollow Farm,2011,False,False
103966,skeleton,0.603,Psychiatry: An Industry of Death,2006,False,True
104150,none,0.536,The Lottery,1996,False,False
104217,demon,0.513,Requiem for the Damned,2012,False,True
104391,uncertain,0.44,Darkened Room,2002,False,False
104534,uncertain,0.227,Jungle Heat,1988,False,False
104709,werewolf,0.716,Ghoul,2012,False,True
104713,uncertain,0.364,The Ravager,1970,False,False
104811,uncertain,0.331,Frankenstein's Wedding... Live in Leeds,2011,False,False
104812,shark,0.928,Great White Death,1981,True,True
104846,uncertain,0.24,The Fear of God: 25 Years of The Exorcist,1998,False,False
104887,uncertain,0.428,A Dozen Ways to Die!!,1990,False,False
105293,witch,0.597,The Divine Enforcer,1992,False,True
105827,uncertain,0.483,Dario Argento: An Eye for Horror,2001,False,False
105968,ghost,0.828,Untitled,2011,False,True
106028,uncertain,0.236,Summer School,2006,False,False
107331,masked_killer,0.871,Blade,1973,False,True
107334,uncertain,0.229,Night of the Templar,2012,False,False
107336,masked_killer,0.661,Dead On: Relentless II,1992,False,True
107341,masked_killer,0.737,Relentless 3,1993,False,True
107342,masked_killer,0.872,Relentless IV: Ashes to Ashes,1994,False,True
108226,witch,0.723,Invitation to Ruin,1968,False,True
108537,witch,0.503,Danger in Blue,1996,False,True
108788,uncertain,0.286,Out of Mind: The Stories of H.P. Lovecraft,1998,False,False
108864,uncertain,0.435,Urban Evil: Trilogy of Fear,2005,False,False
109240,uncertain,0.474,My Grandpa Is a Vampire,1992,False,False
109763,uncertain,0.217,Dead Start,2009,False,False
110530,werewolf,0.535,Spike,2008,False,True
110982,uncertain,0.197,Scorched Heat,1987,False,False
111461,ghost,0.826,Ghost Chasers,1951,False,True
111735,uncertain,0.378,Oddo,1967,False,False
111835,uncertain,0.179,Night Visions,1990,False,False
111847,witch,0.569,Tell Me No Lies,2002,False,True
112287,uncertain,0.343,Axed,2012,False,False
113132,uncertain,0.421,"Happy Mother's Day, Love George",1973,False,False
113602,zombie,0.565,Dead on Site,2008,False,True
114169,uncertain,0.262,Quest for the Egg Salad,2002,False,False
114178,uncertain,0.349,Sea of Dust,2008,False,False
114394,uncertain,0.312,The Lonely Lady,1983,False,False
114440,uncertain,0.177,Doctor Franken,1980,False,False
115201,uncertain,0.231,Raw Nerve,1991,False,False
115229,uncertain,0.277,The Path of Evil,2005,False,False
115285,vampire,0.511,Maniac On The Loose,2008,False,True
115422,uncertain,0.295,DeadTime,2012,False,False
115445,uncertain,0.434,Goatsucker,2009,False,False
115448,doll,0.568,The Creepy Doll,2011,False,True
115451,ghost,0.787,Spirit Stalkers,2012,False,True
115908,zombie,0.683,Necrophagia - Nightmare Scenarios,2004,False,True
116118,uncertain,0.28,Revenge of the Roadkill Rabbit,1999,False,False
116218,zombie,0.518,Nailed,2006,False,True
116233,uncertain,0.4,Anchoress,1993,False,False
116319,uncertain,0.236,Rift,2011,False,False
116407,uncertain,0.247,The Wacky World of Dr. Morgus,1962,False,False
116410,uncertain,0.328,The Weird Ones,1962,False,False
116514,zombie,0.506,The Forest,2011,False,True
116597,uncertain,0.249,The Fearless Vampire Killers: Vampires 101,1966,False,False
116603,uncertain,0.359,The Great American Snuff Film,2004,False,False
116632,uncertain,0.195,Vermilion Eyes,1990,False,False
116829,uncertain,0.429,Attack of the Herbals,2011,False,False
117372,uncertain,0.28,Memorial Day,1999,False,False
118449,uncertain,0.293,Tied in Blood,2011,False,False
118612,uncertain,0.254,After,2012,False,False
118625,uncertain,0.46,Pleasures of the Damned,2005,False,False
118856,uncertain,0.42,The Thrill of a Kill,2012,False,False
118866,uncertain,0.195,Blood Relations,1977,False,False
119198,uncertain,0.289,The Shadow of No One,2006,False,False
119558,uncertain,0.326,Dead Girls,1990,False,False
119677,vampire,0.947,Vamperifica,2011,False,True
119723,zombie,0.976,Zombified,2012,False,True
120189,uncertain,0.152,Nature Morte,2006,False,False
120199,uncertain,0.361,The Fall of the Louse of Usher,2002,False,False
120226,uncertain,0.176,Mondo Keyhole,1966,False,False
120240,uncertain,0.31,Fear No More,1961,False,False
120499,uncertain,0.279,The Curse of Blanchard Hill,2006,False,False
120582,uncertain,0.434,Hell Spa,1992,False,False
120749,uncertain,0.237,The Awakened,2009,False,False
120881,uncertain,0.297,Documenting the Grey Man,2011,False,False
121157,skeleton,0.968,Psychic TV: First Transmission,1982,False,True
121399,uncertain,0.475,A Chronicle of Corpses,2001,False,False
121515,ghost,0.845,Specimen,1996,False,True
121567,uncertain,0.302,Mon Ami,2012,False,False
122206,zombie,0.598,The Dead Will Walk: The Making of Dawn of the Dead,2004,False,True
122317,uncertain,0.495,A Christmas Treat,1985,False,False
122539,uncertain,0.205,Primal Force,1999,False,False
122582,ghost,0.501,Paranoid Activity 2,2011,False,True
122691,masked_killer,0.67,Kids Go to the Woods... Kids Get Dead,2009,False,True
123180,none,0.727,Big Junior,2010,False,False
123602,uncertain,0.4,Zombie in a Penguin Suit,2011,False,False
123728,uncertain,0.278,The Empty Mirror,1996,False,False
123994,demon,0.731,The Eye of Satan,1992,False,True
124045,uncertain,0.374,Night of Terror,1986,False,False
124118,ghost,0.955,Ghost Stories: Graveyard Thriller,1986,False,True
124260,uncertain,0.22,The Baby Doll Murders,1993,False,False
124635,uncertain,0.427,Death Magic,1992,False,False
125129,uncertain,0.27,Shocking Asia II: The Last Taboos,1985,False,False
125137,doll,0.515,Shocking Asia III: After Dark,1995,False,True
125149,uncertain,0.32,Hell Mountain,1998,False,False
125294,skeleton,0.596,Rough Draft,1998,False,True
125442,uncertain,0.278,Killer Klowns from Kansas on Krack,2003,False,False
125647,uncertain,0.451,Acid Head: The Buzzard Nuts County Slaughter,2011,False,False
125752,uncertain,0.356,Super Ball,1974,False,False
125787,uncertain,0.361,Sins of Rachel,1972,False,False
126170,uncertain,0.376,Director's Cut,2003,False,False
126478,vampire,0.57,It Came!,1993,False,True
126512,uncertain,0.26,The Dark Angel,1987,False,False
126568,uncertain,0.366,The Creature of the Sunny Side Up Trailer Park,2003,False,False
126795,uncertain,0.348,Drive In,2000,False,False
126955,vampire,0.526,Bad Blood... the Hunger,2012,False,True
127207,uncertain,0.24,The Gruesome Death of Tommy Pistol,2010,False,False
127421,ghost,0.773,Supernatural Activity,2012,False,True
127782,uncertain,0.222,In Hot Blood,1968,False,False
128276,masked_killer,0.787,May I Kill U?,2013,False,True
128643,uncertain,0.208,KillerKiller,2007,False,False
128791,uncertain,0.261,Monster Makers,2003,False,False
128820,uncertain,0.438,Play Dead,2011,False,False
128862,witch,0.767,The Bogus Witch Project,2000,False,True
128988,uncertain,0.408,The Kranny,1998,False,False
129195,uncertain,0.167,Blue Sextet,1971,False,False
129298,uncertain,0.309,Underground Terror,1989,False,False
129663,zombie,0.647,The Necro Files 2,2003,False,True
129668,uncertain,0.463,Roulette,2013,False,False
129761,uncertain,0.187,The Manson Massacre,1971,False,False
130018,uncertain,0.44,The Corpse Grinders 2,2000,False,False
130366,uncertain,0.307,ThanXgiving,2006,False,False
130864,uncertain,0.244,Terror in the Jungle,1968,False,False
131083,uncertain,0.187,The Couch,1962,False,False
131225,uncertain,0.235,Yorktown,2011,False,False
131885,ghost,0.796,Report 51,2013,False,True
132269,witch,0.953,White Witch Doctor,1953,False,True
132295,none,0.565,The Host,1960,False,False
132626,uncertain,0.172,Mr. Halloween,2007,False,False
134607,uncertain,0.379,The Unquiet,2008,False,False
135208,uncertain,0.455,Venus Drowning,2005,False,False
135251,uncertain,0.368,Yesterday,2009,False,False
135252,none,0.562,Your Name Here,2008,False,False
135369,uncertain,0.387,Wanda - The Sadistic Hypnotist,1969,False,False
135570,uncertain,0.209,11:11,2011,False,False
135589,uncertain,0.379,The Captured Bird,2012,False,False
135656,uncertain,0.415,Hatch,2009,False,False
135945,uncertain,0.458,When Evil Calls,2006,False,False
136074,alien,0.556,Little Monsters,2012,False,True
136146,uncertain,0.347,Inside,2002,False,False
136269,uncertain,0.487,Incest Death Squad 2,2010,False,False
136467,uncertain,0.286,Unearthly Stranger,1963,False,False
136681,uncertain,0.26,Excision,2008,False,False
136705,masked_killer,0.697,Amerikill,1999,False,True
136946,doll,0.761,Child in the Night,1990,False,True
137295,bird,0.6,I.D.S. Rising,2012,True,True
137955,uncertain,0.223,Crowsnest,2012,False,False
137992,ghost,0.801,Symbiosis,2012,False,True
138223,uncertain,0.346,Forced Entry,1975,False,False
138630,masked_killer,0.596,My Sweet Killer,1999,False,True
138792,zombie,0.953,Mold!,2012,False,True
138901,masked_killer,0.629,The Harsh Light of Day,2012,False,True
