id,width,height,bytes
463780,666,1000,140561
469359,600,897,151840
470568,750,1000,120249
475605,750,1000,142836
476348,525,750,86548
476366,675,1000,212275
477408,1000,1500,417493
480721,648,960,95742
480803,666,1000,167773
483952,2000,3000,555513
484853,706,1000,108530
485806,1000,1500,394222
488613,666,1000,176248
489108,1200,1600,572691
489126,2000,3000,1020793
489712,682,1000,121758
497830,1000,1500,380712
498507,647,1000,224198
504169,2000,3000,1260961
504693,2000,3000,1012699
504839,720,1134,168547
505220,710,1000,157589
515926,675,1000,165605
516028,701,1000,66067
519418,666,1000,93162
524433,500,750,72933
550674,2000,3000,1279859
563626,647,1000,123964
565481,520,758,137097
567898,1200,1600,398662
575924,2000,3000,653930
578744,1175,1763,463352
579426,550,814,66557
589178,731,1000,83348
593510,960,1440,285426
639705,667,1000,243954
646401,500,750,42876
697399,720,960,142030
816187,1000,1500,349122
435417,706,1000,61443
439013,504,750,95647
495031,733,1000,185057
502574,2000,3000,966322
505557,1200,1600,381755
513297,500,750,100220
516042,1000,1500,221285
517098,658,1000,114916
524296,2000,3000,360807
526196,2000,3000,446750
534223,624,960,134326
544030,1000,1500,344992
546150,1685,2899,671887
549278,676,1000,41754
549923,1000,1500,313595
550108,827,1240,226717
552457,2000,3000,582960
552481,666,1000,66601
552482,658,1000,164551
554112,1000,1500,329390
554694,1053,1500,369008
564281,639,960,107988
564518,500,750,71947
565979,700,1051,258474
566092,670,1000,252858
566643,1632,2448,940958
568016,2000,3000,2215192
574190,1066,1600,417168
578546,1175,1763,148710
582898,1000,1500,214624
589607,1000,1500,350399
592029,504,764,113070
596795,500,750,101670
600339,655,1000,120016
603565,1304,2015,557810
605488,2000,3000,1462592
608260,1000,1500,364129
626873,500,750,62177
627533,751,1000,98317
629228,752,998,115620
643743,674,1000,261712
646435,2000,3000,1078732
654852,1200,1600,594790
669705,960,1440,66512
683891,2000,3000,1731453
692559,2000,3000,559486
711641,1000,1500,177977
759230,1200,1600,387417
913726,500,750,62419
509901,1066,1600,366483
525639,1500,2248,802713
575187,1170,1755,298488
579958,1000,1500,233681
580138,500,750,130832
583505,641,950,215859
583512,1000,1500,173681
583525,1000,1500,238414
584106,1000,1481,571438
587176,1131,1600,374362
594770,500,750,84797
596704,800,1067,191153
597889,960,1440,189989
599776,960,1440,427602
600718,562,750,79600
600734,597,864,142043
600938,1000,1500,397161
600963,2000,3000,742104
601446,1106,1660,208342
603138,500,750,40263
604149,1088,1632,312936
605139,563,750,147502
610442,1080,1600,246762
616329,1325,2048,724564
617523,666,1000,117801
627050,638,863,195534
628637,708,1000,78163
630055,788,1080,132124
635710,1000,1500,410194
636530,533,800,104689
638090,2000,3000,377501
638467,1066,1600,259599
643272,1000,1500,392269
643592,707,1000,213348
644262,2000,3000,973072
645513,2000,3000,414904
649078,666,1000,93205
659501,666,1000,122022
659822,1200,1600,231897
661917,750,1000,94912
662474,716,1000,234586
677063,500,750,70473
682641,1000,1500,380613
693544,1000,1500,181648
709559,2000,3000,849106
712510,1000,1500,640462
720312,500,750,58960
729832,960,1440,446849
730189,600,900,145254
738475,500,750,83473
739596,2000,3000,962123
741964,2000,3000,1470653
769319,1350,2000,515424
778560,1000,1501,359065
870383,760,1080,273877
956351,500,750,61666
410238,1944,2877,844236
429724,1000,1500,490667
434772,683,1023,84590
518800,2000,3000,1037185
558450,675,1000,98906
561895,2000,3000,837902
577658,1116,1674,235182
607244,640,960,187718
630377,666,1000,119664
637272,510,765,104807
640462,683,1024,142171
645452,500,750,71023
645746,706,1000,192114
651680,700,1050,124379
651692,718,1000,164920
669342,747,1000,250661
671248,2000,3000,390821
671603,2000,3000,1820639
675256,718,1000,185735
681719,1000,1396,208262
684051,1066,1600,444324
686112,500,750,107355
686120,2000,3000,1137073
687979,800,1200,107429
689478,500,750,119376
693905,1067,1600,197796
704646,500,750,78636
713582,652,960,219815
715260,1212,1644,601471
718892,651,960,112092
721952,667,1000,121885
722516,1000,1500,301253
724963,500,750,109129
728305,700,1000,118215
729938,658,1000,82051
733866,716,1000,124248
736611,600,840,90909
737586,1549,2155,628897
737881,712,1000,140528
740267,1000,1500,420218
741651,1566,2231,874195
742179,1280,1920,371159
745050,1000,1500,241368
749039,678,1000,91483
750620,667,1000,196889
751436,1000,1500,347507
754824,2000,3000,1295508
756956,1728,2304,344004
758241,2000,3000,1794983
758292,2000,3000,2003547
759397,720,1080,180239
759409,666,1000,132120
760308,1080,1528,405879
760312,500,750,50471
760688,1920,2880,653573
762645,988,1500,341310
763053,640,960,164156
763345,500,750,76408
764813,500,750,69989
765923,2000,3000,568961
766530,2000,3000,405444
766579,1280,1920,524127
767204,2000,3000,807325
767210,2000,3000,751148
769629,500,750,115347
769657,500,750,89395
771555,500,750,56072
782236,1080,1600,177395
798091,569,800,101117
814084,2000,3000,683655
823339,2000,3000,1436401
861523,1920,2880,806938
877106,832,1248,390755
892075,1067,1600,293621
964609,1080,1621,191048
441750,800,1200,273991
584147,1067,1599,248304
638091,952,1428,200033
660001,1000,1500,237698
660727,2000,3000,861806
726507,1220,1831,441071
737885,912,1280,306129
738748,1437,2048,694955
739901,1000,1500,311152
741686,1000,1500,220269
757838,1200,1600,378230
758506,1920,2880,1100869
765128,1000,1500,529742
769397,805,1208,81240
771157,1200,1600,453954
772576,2000,3000,1940669
778583,1280,1920,286846
781326,800,1140,156458
782072,850,1275,238329
784858,720,960,30144
787344,1205,1704,135044
794686,1200,1600,283158
798296,1000,1500,264485
803142,1400,2100,839260
806204,1175,1763,416297
808039,1000,1500,352138
814615,2000,3000,785409
815088,2000,3000,951472
818972,500,750,86323
819926,500,750,84958
820645,1000,1500,289587
830524,1920,2560,395659
830794,800,1173,245733
833468,1034,1378,227850
835742,500,750,166492
835746,500,750,86123
837542,1000,1500,185079
841946,1400,2100,196315
848912,1242,1753,613297
851782,1400,2100,601085
852565,1926,2889,1751413
856015,517,776,77871
856680,512,768,131196
858159,980,1470,221610
858790,1953,2904,520024
859912,2000,3000,723178
861264,1280,1920,318768
861367,1000,1333,111601
862035,2000,3000,845075
866376,2000,3000,623876
869136,1465,1921,371062
869710,2000,3000,487785
872325,1587,2245,218535
876254,1000,1500,129192
878958,666,1000,107885
879600,2000,3000,383187
880381,1600,2234,295470
880515,2000,3000,664900
881138,500,750,168141
883034,1772,2598,454963
883347,1527,2158,334712
884536,1200,1600,316692
887265,1000,1333,269722
887318,2000,3000,582053
888694,1000,1500,279584
892110,1000,1331,194815
892219,1000,1428,162997
896163,2000,3000,1252274
896352,1000,1500,130732
897954,2000,3000,671597
898563,1000,1500,138821
912734,1000,1500,288462
914228,768,1024,125247
916489,500,750,150545
917708,2000,3000,1181748
925168,2000,3000,644978
953482,800,1200,228269
993049,2000,3000,810295
663712,2000,3000,1190218
724585,1067,1600,631781
797333,1067,1599,472726
805473,2000,3000,1092247
829410,2000,3000,336660
844380,2000,3000,992226
854890,2000,3000,1053834
873096,876,1306,181934
876084,1000,1500,202065
878750,2000,3000,620430
879672,1358,2000,580035
882754,792,1203,154709
883185,1382,2048,234706
888212,800,1200,275164
888502,1067,1600,361332
901418,1200,1800,364537
912865,2000,3000,1327023
913415,2000,3000,1675860
922504,900,1285,318653
924323,800,1127,159427
928773,1000,1409,175728
931375,2000,3000,217507
931529,2000,3000,1441374
931594,1920,2879,1320610
936042,1106,1500,383008
941041,2000,3000,1491841
945071,2000,3000,681935
945093,1000,1500,145579
954509,750,1069,178861
955455,1000,1487,249349
955950,2000,3000,650176
960688,2000,3000,651348
962486,2000,3000,590457
964873,2000,3000,1252944
966723,1000,1500,235049
969048,2000,3000,1218607
969725,2000,3000,1274009
969728,960,1440,123919
974264,2000,3000,1780796
977994,500,750,75441
985062,1067,1599,327431
985890,2000,3000,1366217
987911,1920,2560,1310540
988857,2000,3000,811504
990982,2000,3000,1226428
996658,1476,2216,441424
1003821,500,753,121024
1005772,1280,1920,577178
1007205,2000,3000,1087996
1008412,1066,1599,281227
1017328,2000,3000,465608
1019542,1000,1481,178996
637250,1441,2048,761164
781331,1000,1500,249234
897343,1064,1596,427355
933900,2000,3000,1448105
943701,720,960,130554
1024555,1000,1500,233865
1035995,2000,3000,1411451
1058936,1000,1500,242264
1064014,1795,2438,1037702
1072070,1500,2250,678308
1078136,2000,3000,271831
1079235,500,750,140698
1079421,1000,1500,185912
1081000,1964,2945,923962
1081706,500,750,66483
1085053,994,1491,451351
1087803,2000,3000,770988
1088982,2000,3000,1044232
1095807,1000,1482,264325
1098513,1000,1415,180878
1101813,2000,3000,937138
1102000,1200,1600,539344
1103192,2000,3000,458302
1105462,1920,2880,824642
1108405,1000,1481,290775
1114562,500,750,50907
1115315,2000,3000,448213
1121903,500,750,171269
1122217,1400,2100,589207
1124152,500,750,124609
1124464,1400,2100,486978
1124792,1000,1429,207336
1124914,500,750,92098
1128596,1400,2100,742702
1130784,509,750,73181
1134562,1067,1600,399448
1135978,1451,2048,449416
1136100,610,920,149414
1145279,2000,3000,1039545
1149033,1175,1763,259374
1152330,2000,3000,1267612
1157693,666,1000,178495
1158680,1000,1500,338700
1164362,1768,2357,212526
1174194,1175,1763,328960
1175182,2000,3000,1131534
1175992,500,750,53447
1179165,960,1440,348039
1181215,1400,2100,726951
1181830,1472,2048,341700
1183104,2000,3000,729631
1188278,598,845,99579
1189510,972,1440,341974
1190151,2000,3000,563574
1199990,1125,1682,313106
1205084,500,750,46200
1209827,1000,1500,205509
1210253,500,750,169684
1216358,1200,1600,344154
1217964,2000,3000,615193
1218704,1200,1600,548204
1222912,764,1119,146107
1224118,2000,3000,358885
1224479,1000,1462,241352
1226787,1400,2100,476784
1230453,2000,3000,1036453
1231258,1200,1600,359559
1233571,1000,1500,440106
1238437,500,750,61753
1243910,657,873,103040
1248876,938,1250,87351
1256988,500,750,94598
1261261,640,960,108103
1271250,2000,3000,370906
1287449,1006,1443,121084
1309669,529,792,51390
1333929,2000,2875,1317746
1369991,666,1000,109016
1426939,2000,3000,656702
1433015,570,853,108185
1484760,1360,2040,580454
1541668,1187,1780,254970
1630853,1365,2048,411262
1668071,1200,1600,500334
589876,2000,3000,1861426
637312,2000,3000,573072
935720,2000,3000,2438359
981777,943,1415,184275
1029033,2000,3000,679601
1036239,1551,2327,885245
1056030,2000,2857,669865
1064909,2000,3000,1106982
1071244,2000,3000,803425
1081575,1400,1962,254730
1120863,1365,2048,762458
1128299,666,1000,177015
1129068,666,999,263603
1142820,1800,2400,1248786
1147240,500,750,101385
1155516,1124,1598,290895
1172726,1214,1800,335199
1178831,1920,2880,1006404
1192205,2000,3000,668694
1200866,2000,3000,786931
1205801,1554,2331,508137
1234008,500,750,109799
1236868,995,1500,295368
1254234,2000,2955,880179
1258751,1296,1728,602309
1264954,500,750,83395
1265257,1000,1500,299227
1265659,500,750,76079
1268163,717,1024,236534
1269908,2000,3000,688506
1271257,1728,2304,264287
1275126,1000,1500,288353
1277151,888,1332,175156
1277587,2000,2829,1011577
1278234,600,900,167312
1281210,600,900,116264
1287624,1458,2160,1205807
1288597,2000,3000,1516001
1292906,1350,2000,730192
1293108,2000,3000,856428
1293735,500,750,56725
1295892,500,750,110323
1297487,500,750,69020
1297964,2000,3000,829954
1299562,1620,2160,481877
1300043,1587,2245,271199
1313364,550,814,68970
1315014,1200,1600,112158
1316071,1530,2160,883373
1321847,2000,3000,1701203
1327535,1920,2880,599239
1328395,540,800,40806
1335754,500,750,132405
1335859,2000,3000,1233764
1340761,500,750,122911
1352445,2000,3000,591222
1352992,600,882,192788
1356049,1417,2100,744183
1356802,2000,3000,2013097
1357778,1000,1333,355686
1358118,2000,3000,619120
1361605,500,750,98112
1362348,1000,1500,410036
1368972,2000,3000,716198
1370127,1000,1500,216939
1371858,500,750,81737
1372435,1382,2048,511945
1374490,1000,1500,272678
1374550,500,750,96758
1375895,1000,1500,186650
1378553,1290,1907,520900
1388324,1728,2592,517348
1397990,1000,1500,275070
1400746,1364,2048,462405
1415064,690,1034,127934
1418873,600,900,112780
1426356,720,1080,139061
1441348,2000,3000,379599
1450053,500,750,58063
1463700,714,1000,161990
1492149,2000,3000,1220795
1505358,2000,3000,412646
1545161,1333,2000,998219
1604674,600,861,88021
1631027,928,1392,197156
419767,2000,3000,756302
571788,1920,2560,495535
602567,952,1268,175646
980457,1024,1536,227022
1034520,1500,2000,362559
1104999,1000,1500,330040
1126897,900,1350,129369
1137423,500,750,128826
1149987,1382,2048,538882
1185790,1170,1755,739294
1202188,500,750,89115
1204832,1074,1428,160262
1215707,2000,3000,1259925
1242432,500,750,66657
1294607,1992,2988,584966
1297418,2000,3000,525070
1298316,1587,2245,453196
1301333,1280,1920,478660
1309707,500,750,74137
1323797,500,750,81524
1328580,1000,1500,369025
1339219,2000,3000,906203
1365165,984,1476,401744
1368940,1975,2962,615402
1371874,1308,1832,630416
1374096,2000,3000,959126
1389945,2000,3000,564500
1392392,1104,1656,245204
1396916,500,750,116526
1400850,1000,1500,394473
1401433,2000,3000,274223
1406253,714,1050,234283
1409633,1000,1336,130832
1415664,2000,3000,463836
1419274,1536,2304,93527
1425503,1054,1568,247713
1435103,1000,1500,555660
1436210,998,1497,212553
1443087,2000,3000,652423
1443124,560,840,113718
1449826,1000,1500,528651
1454602,2000,3000,469638
1457290,2000,3000,522257
1457984,1000,1500,353503
1462380,1200,1600,346861
1462384,1575,2100,538657
1468169,1000,1500,105554
1471737,1000,1500,172997
1471941,1575,2100,683611
1474023,2000,3000,205024
1476947,1182,1773,478593
1484625,720,1080,239786
1485934,1000,1501,181547
1489999,2000,3000,716171
1491756,2000,3000,878123
1493296,1872,2808,1429796
1503003,1200,1600,301887
1503954,1000,1333,233648
1504291,800,1200,92334
1509987,1728,2304,581699
1512023,1920,2560,663151
1512274,1000,1500,489640
1516638,1200,1600,272151
1516717,2000,3000,930202
1516951,1333,1899,513902
1517992,2000,3000,1587915
1522027,2000,2954,1327344
1522163,2000,3000,423376
1526199,1080,1612,282922
1528009,900,1350,160293
1528737,2000,3000,640753
1528755,2000,3000,452896
1536773,2000,3000,2130842
1537344,2000,3000,905772
1545044,2000,3000,326868
1546399,1707,2560,359798
1547178,1080,1600,243708
1547762,1984,2835,848847
1550088,2000,3000,589238
1552897,1212,1742,121264
1555017,1000,1500,169406
1555022,1400,2100,328886
1559827,2000,3000,988865
1560064,1200,1600,227875
1560650,1920,2880,761014
1561101,500,750,11814
1564641,1000,1401,249263
1566231,984,1314,270485
1566581,2000,3000,803388
1568348,720,1080,156962
1574087,1000,1482,147817
1577007,500,751,34422
1578356,500,750,79125
1578489,1920,2560,592392
1580391,2000,3000,1577468
1582339,1000,1500,278266
1591058,1000,1500,128302
1595111,1067,1600,242886
1595271,1200,1600,310285
1603781,1865,2800,889603
1608072,1000,1500,581094
1608237,1365,2047,433042
1611334,2000,3000,525451
1624898,1575,2100,558576
1625701,1000,1500,390865
1676373,1440,2160,482988
1678081,1587,2245,357029
1688662,960,1440,215827
1690070,1000,1500,265616
27513,1000,1500,361313
145862,913,1370,370018
159698,1154,1731,307535
334454,580,874,176168
3488,680,1000,111378
337805,993,1489,360229
93899,1998,3000,504629
67715,1803,2705,744798
93925,1000,1500,106357
191393,1000,1500,386494
271813,655,1000,138628
141128,1897,2845,985666
89654,897,1346,222658
95010,1200,1800,470336
125773,2000,3000,838258
126503,1746,2619,1117825
30893,744,1116,150127
398193,500,750,81205
123404,636,954,230022
173095,829,1244,172626
85023,500,750,80129
263124,600,899,175166
380052,500,750,42444
97345,2000,3000,761624
139543,905,1360,497137
156094,780,1170,149779
222932,1143,1714,520015
147890,500,750,65114
215861,1000,1500,360735
98039,1800,2700,1355945
79911,1400,2100,496330
648114,781,1159,81664
160386,1000,1500,284982
193474,666,1000,162222
250788,500,750,130138
356877,927,1390,394896
85185,960,1440,261121
136593,960,1440,332963
213215,1181,1770,211645
216187,1058,1500,423857
224007,501,750,80800
318611,500,750,80868
366841,500,750,102365
80668,600,900,119770
84990,1200,1600,130567
124105,500,750,78164
212005,1000,1500,244271
334707,2000,3000,676517
84077,1000,1500,337298
108066,503,754,85989
122245,742,1090,374597
227571,960,1440,136035
58010,1000,1500,354290
85146,500,750,80908
89933,500,750,84028
194659,1035,1553,639374
27533,1000,1500,259040
110982,1200,1600,634396
145850,667,1000,105827
192982,968,1452,175286
224647,600,900,100628
265463,2000,3000,857036
343872,500,750,118000
84235,667,1000,273191
89697,1000,1500,300374
124637,1000,1500,246638
164708,1856,2783,1017866
233934,960,1440,209229
315039,666,1000,162091
363462,500,750,97166
84612,780,1170,185779
88352,500,750,125151
88380,640,960,186257
124322,1000,1500,545959
203963,600,900,161368
312082,500,750,158947
322658,500,750,103865
401987,500,750,59798
89543,1000,1500,168110
135197,1352,2028,426896
156191,680,1000,82204
162043,1000,1500,227897
163510,2000,3000,739976
222333,1000,1500,270894
223376,1000,1485,287308
225438,807,1232,406922
364183,667,1000,167836
30751,2000,3000,1453625
86212,1000,1500,223929
161216,1000,1500,270165
251136,1000,1421,421512
264184,960,1440,168180
28931,1000,1500,141577
55809,1000,1500,177103
100190,1000,1500,350302
108130,800,1200,139659
134503,500,750,107471
203970,1200,1800,468060
244638,500,750,21559
262832,1466,2200,825943
308115,1400,1942,762528
29769,550,825,104402
83618,600,900,96448
87869,2000,3000,879447
214056,720,1034,164610
405909,1474,2166,243447
422933,1396,2094,637219
479777,664,997,170635
27538,1000,1500,262260
96898,1000,1500,153877
144739,500,750,68682
162941,1750,2570,415385
211995,1179,1768,304017
227553,1000,1425,328576
301286,1213,1786,748613
168883,680,1016,61178
180168,1534,2159,430860
204772,600,900,112360
223281,634,857,85637
251371,500,750,107731
288684,1000,1500,171837
419169,800,1200,95907
27680,667,1000,102606
82871,1400,2100,543967
136006,960,1440,225763
261928,1000,1500,251733
62993,1000,1500,239288
82411,1400,2100,568169
224223,1000,1500,399204
264642,787,1182,276063
283431,500,750,67682
323358,2000,3000,878882
418286,1750,2500,480610
568099,659,989,87596
28087,753,999,150826
85973,501,750,87864
97251,1000,1500,233752
264251,1200,1600,431378
343493,960,1440,191787
426516,1000,1500,190992
605911,866,1488,293183
126795,2000,3000,660211
146165,1000,1500,210756
290537,1727,2590,316537
330223,1000,1466,70160
348175,1000,1500,195938
371213,1200,1800,523673
444679,535,796,93622
753574,1000,1499,136404
58998,500,750,76408
59274,664,960,103012
121399,500,750,99239
208657,700,1050,282422
271533,960,1440,111507
281186,560,750,102927
291297,2000,3000,988645
312475,1000,1500,263963
348306,2000,3000,713627
27739,707,1000,151654
74189,1596,2230,337428
211680,571,750,91009
230300,2000,3000,721210
276930,1000,1500,280386
282338,854,1280,123249
303898,1000,1500,217627
27478,1523,2160,624903
27779,1333,2000,465249
68515,700,1050,125510
87875,1000,1500,201200
92992,500,750,87187
100474,2000,3000,548260
125442,1000,1479,169140
212195,1000,1500,330604
246917,600,900,93575
298547,1213,1819,240312
303678,1000,1500,301669
27808,1707,2560,660396
44500,506,750,95344
133143,500,750,96299
135414,838,1187,183808
172006,1000,1500,580362
227835,500,750,107130
246162,500,750,86105
246206,1400,2100,312561
253650,1000,1500,197719
268595,1525,2159,1252209
301010,1000,1500,308802
353227,750,1125,242472
445680,630,1200,116521
3206,780,1156,106567
13568,960,1440,312119
27028,500,750,71778
28036,2000,3000,527127
28316,800,1200,175197
30441,678,966,192151
32852,500,750,98465
41824,706,1000,128304
41825,1000,1500,194443
64857,1000,1500,295291
84443,1138,1600,264803
122052,1063,1500,454928
223139,500,750,83516
262084,1000,1500,296727
264738,1000,1500,307957
268101,780,1167,111529
268777,500,750,84840
276208,909,1364,152122
283323,1000,1389,106289
348168,1433,2047,464196
580690,1508,2045,924127
639884,1000,1500,306403
27951,500,750,98031
28317,706,1000,140008
30370,1920,2880,420629
41239,1000,1500,266612
58795,500,750,112176
64856,1053,1500,562065
68661,508,762,75436
72033,500,750,65174
74029,1000,1500,278542
96974,960,1440,364114
116630,728,1091,162556
127049,780,1170,238239
130366,600,889,200840
147237,2000,3000,561145
169406,1000,1500,337336
190392,1510,2066,1080708
230907,1000,1413,165525
246448,780,1119,142054
249044,2000,3000,858292
260824,600,900,106355
342391,932,1318,339168
360691,648,972,55136
379653,750,1124,231087
449931,500,750,71906
22027,500,750,111824
29217,2000,3000,608216
36860,720,1080,109804
55074,1500,2250,680510
55173,500,750,50354
89410,2000,3000,1621221
108836,949,1424,330044
113146,500,750,76687
115226,500,750,114716
127742,500,753,97814
136328,600,840,98654
139858,600,900,90789
173356,500,750,73901
260958,950,1425,153754
325717,1000,1500,205080
330994,500,750,98945
445683,800,1187,112185
479732,960,1440,268367
488813,560,840,48115
523093,500,750,113206
569886,706,1000,227613
7180,756,1134,167444
18779,1000,1500,193414
28767,500,750,72657
29218,960,1440,381777
29774,500,750,93133
29848,951,1426,343488
37687,527,750,61250
54595,575,814,114895
55079,500,750,90721
76779,2000,3000,567676
80290,567,815,126775
81521,1000,1500,288978
87269,710,1065,209228
159368,500,750,92097
264743,1000,1500,262510
272484,706,1000,170053
276292,500,750,160094
277093,1408,2091,484149
278267,1208,1786,788738
297173,719,1024,144300
320392,1000,1500,272891
380575,500,750,82172
381777,510,750,89000
424465,885,1328,314888
432844,736,1070,176515
498475,500,750,42290
526917,500,750,45956
639486,588,818,153148
28584,517,776,119044
50427,666,1000,74934
58668,500,750,97188
58676,2000,3000,567251
79119,666,999,177754
82653,669,1000,99162
90765,960,1440,370208
103984,561,834,143866
104405,600,848,63883
120749,1532,2174,462405
170199,720,1080,319774
253829,1920,2880,908411
279256,607,900,128148
384056,1057,1500,366526
393103,1000,1500,291274
480304,600,900,170020
490353,535,750,89554
553078,724,1000,167143
86658,1057,1500,176051
108774,900,1350,289266
127209,680,1000,160965
156704,2000,3000,708625
200802,640,860,134291
234151,1057,1500,429955
279547,1057,1500,327262
317657,1000,1500,381395
433274,500,752,91107
729882,600,900,73909
54101,1526,2174,1176034
70948,800,1200,221276
90047,500,750,122509
90170,500,750,100900
102316,1280,1920,361968
113681,730,1024,219091
135321,500,750,110343
140218,1521,2158,703055
143192,1070,1605,502762
166757,1400,2100,692361
200719,845,1200,260323
203008,2000,3000,195187
249975,1500,2000,669934
252574,660,990,112438
272263,1360,2042,398344
294131,800,1200,197386
294371,676,1000,135974
323079,1000,1500,120864
330000,500,750,74778
331020,650,976,203912
351187,667,1000,152586
370217,2000,3000,1077314
387391,1521,2158,885460
436945,1221,1876,198080
445756,853,1280,116588
554671,695,1000,219859
689389,647,1000,64901
135422,1000,1414,249293
136309,1522,2148,825815
138068,2000,3000,609850
138944,1200,1600,632964
142711,800,1200,95124
146038,1333,2000,384238
154303,2000,3000,1026342
193122,500,750,59154
202508,1000,1500,364988
210556,660,1000,276841
223106,1772,2362,415006
237862,1566,2231,541806
255921,500,750,68283
270630,667,1000,157293
270837,600,900,177307
275203,1200,1600,458158
275950,1179,1768,350132
286297,1400,2100,588014
288505,1133,1600,653972
294979,1565,2231,1127504
297461,500,750,75905
301122,647,999,133432
325906,1000,1500,256949
348539,889,1333,126095
375238,2000,3000,230031
378632,500,750,92135
406453,960,1440,342700
441454,695,943,95820
620953,700,1000,199225
188667,500,750,73478
195845,1849,2774,939903
210567,705,1058,165158
220490,1920,2880,434517
223093,700,1050,215939
224509,500,750,154676
232995,2000,3000,1946606
235692,2000,3000,753149
239380,1057,1500,449565
242245,500,750,113666
259392,2000,3000,602776
262693,1500,2250,259903
263114,1000,1500,356690
289698,640,960,141406
307156,1128,1692,493723
327025,500,750,91410
365441,691,1000,175968
370098,1566,2231,799932
396312,1080,1600,377607
406084,760,1138,115683
416690,1400,2100,443683
420526,1000,1500,70403
458575,600,849,111925
754330,2000,3000,457152
259828,638,900,121868
263911,2000,3000,490329
275805,1000,1500,246136
277599,600,900,182980
278682,500,750,40948
279153,916,1373,223027
287784,502,750,96746
292110,500,750,92038
294274,666,1000,131937
300902,520,780,88087
301606,960,1440,358204
302801,1000,1500,390531
304104,702,1000,192284
307023,700,1050,193644
307728,1200,1600,429709
312859,500,750,130037
316010,1060,1500,352331
321768,1487,2231,656193
322246,768,1152,143711
325610,1000,1500,529608
331802,700,1000,127945
332940,988,1500,292056
337543,1065,1500,308356
407460,1920,2560,1074183
423625,1000,1500,263813
481386,533,802,108779
494352,1200,1600,214570
499141,1000,1500,215312
596405,682,1023,97622
746223,1000,1500,329475
986608,720,1080,174131
243697,700,1000,173427
327750,1026,1450,404619
328784,2000,3000,1048546
332464,704,1000,198793
332751,1000,1500,339341
333812,1000,1500,325030
334753,600,902,96402
336295,500,750,77133
336824,550,818,95643
343509,675,1000,208699
346925,828,1242,245598
353495,1000,1500,190560
359056,680,1000,142104
361428,1976,3000,899105
362573,667,1000,108229
365712,500,750,148009
370131,684,1000,190053
374839,859,1288,262319
389821,1200,1600,615326
394116,1067,1600,337274
399118,960,1440,231548
403410,500,750,134174
405809,2000,3000,1653001
413758,708,1062,198759
427533,1200,1600,330228
432434,707,1000,155065
452997,533,800,44356
459291,614,960,121747
498575,547,810,108625
521850,611,960,90648
691212,2000,3000,766588
706629,2000,3000,902176
348236,2000,3000,790812
379649,700,1050,186231
398685,1200,1599,375485
409361,707,1000,151330
415661,500,750,95297
417656,1073,1600,360856
419662,724,1086,246213
421405,768,1152,182458
423144,1000,1481,293587
424878,669,960,142960
426193,800,1117,263957
427915,1062,1596,472031
428420,2000,3000,1154611
432277,600,901,99475
432487,1440,1920,349057
443488,1382,2048,301557
452339,1000,1500,161974
463945,593,870,72591
469319,500,750,60784
485394,960,1440,240494
565972,1500,2250,988202
651448,675,1000,193756
671324,500,750,138240
730890,667,1000,158577
434280,1000,1500,186545
439214,1200,1600,224362
441741,706,1000,134507
444893,1404,2048,460411
448093,1920,2560,1003903
456660,1000,1500,201950
458141,2000,3000,994299
461319,658,1000,140026
469520,674,999,162686
470615,500,750,70674
475124,1000,1500,255096
479646,500,750,88475
479765,2000,3000,1461400
479796,647,1000,191397
480121,846,1200,192349
483252,666,999,98700
484299,707,1000,192896
484354,500,750,126019
489610,800,1200,118570
495015,500,750,65315
495870,1522,2173,558222
498656,960,1440,354265
498744,500,750,168377
498752,500,750,104733
499676,2000,3000,239017
505498,500,750,73617
508433,1000,1500,326484
508866,579,800,84108
509564,500,750,83263
518853,500,750,77917
519054,511,768,73789
524286,750,1000,172870
549724,2000,3000,1379204
554220,500,750,88621
554612,2000,3000,362240
562598,1538,2048,414649
567853,750,1000,243552
574742,500,751,134127
580165,1000,1500,275642
581252,666,1000,212759
596364,1060,1590,486633
598635,666,1000,79606
603480,2000,3000,673420
608797,513,750,90456
619116,2000,3000,478859
704849,666,1000,80757
754040,1200,1600,377574
480270,707,1000,155858
505054,695,1043,260299
517811,640,960,80171
520779,2000,3000,709890
520980,1650,2550,295180
522547,1002,1503,242034
530156,2000,3000,1097321
533212,666,999,121357
535962,1400,2100,775223
536404,506,769,29208
537445,2000,3000,1438754
543581,713,1000,103352
546473,750,1000,235066
546907,2000,3000,843371
548163,1000,1500,213057
549722,800,1200,256026
553705,539,808,130549
557920,1451,2048,556204
559928,546,800,140457
562588,1984,2975,1170758
564568,1054,1584,393864
567331,2000,2959,566087
567429,700,1050,248652
569869,1700,2550,716575
573004,540,751,75003
575141,714,1000,143886
580377,1200,1600,423235
589614,1000,1500,394415
593316,1530,2157,754810
593689,570,768,43792
603476,2000,3000,1508866
610014,500,750,54307
633608,2000,3000,870032
663410,2000,2999,277337
664442,2000,3000,995787
669735,500,750,132616
408576,1200,1600,423904
561635,2000,3000,2249576
574189,1066,1600,233353
578835,661,960,118212
581681,1000,1500,245023
590084,1000,1500,146295
596112,1707,2560,898856
596314,671,1000,130165
611645,1530,2161,684154
618869,1800,2700,524261
621248,681,1000,150727
621465,1000,1500,244658
622103,2000,3000,1220231
624368,1400,2100,829417
