id,title,original_title,year,original_language,ocr_lang,ocr_chars,overlap_max,overlap_max_local,model,model_id,status,verdict,confidence,poster_title_guess,reason,latency_s,error
502613,M Is for Manure,M Is for Manure,2013,en,en,29,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,ABCs of Death,"Poster clearly shows 'ABCs of Death' title, not 'M Is for Manure' which was only a segment in that anthology.",2.96,
512169,,,,,en,25,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,RESIST,Poster clearly shows 'RESIST: AN LGBTQ ANTHOLOGY' which is not a horror film but an LGBTQ-themed anthology.,2.66,
526144,Prisoners of the Dead,Prisoners of the Dead,2011,en,en,41,0.25,0.25,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,The Final Night and Day,Poster clearly shows title 'The Final Night and Day' which does not match catalog entry 'Prisoners of the Dead'.,2.368,
527782,Mushroom,Ki-No-Ko,2001,ja,en,31,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,ART OF SILENT HILL,"Poster clearly shows 'ART OF SILENT HILL' title, which is a different franchise from the Japanese film 'Mushroom/Ki-No-Ko' (2001).",3.351,
529744,Princess: Voices from Hell,Princess: Voices from Hell,2017,en,en,127,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,The Roman Cycle / Der Römische Zyklus,Poster clearly shows 'Eckhart Schmidt The Roman Cycle' which is a completely different film from 'Princess: Voices from Hell'.,3.225,
531393,Reindeer Games,Reindeer Games,1996,en,en,145,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,The Girl in the Basement,Poster clearly shows title 'THE GIRL IN THE BASEMENT' which does not match catalog entry 'Reindeer Games' from 1996.,3.073,
532813,Sublimate,Sublimate,2017,en,en,250,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,TONE DEATH,Poster clearly displays title 'TONE DEATH' which does not match catalog entry 'Sublimate'.,2.905,
535726,Early Experiments,Early Experiments,1968,en,en,20,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,DAVID LYNCH,"Poster clearly shows 'DAVID LYNCH' branding and appears to be for a Lynch film collection or biography, not a 1968 film titled 'Early Experiments'.",3.212,
543447,The Enfield Poltergeist,The Enfield Poltergeist,2008,en,pt,27,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.85,PARANORMAL,Poster clearly shows 'PARANORMAL' title which does not match 'The Enfield Poltergeist'.,2.561,
543901,P.O.E. Pieces of Eldritch (P.O.E. 3),P.O.E. Pieces of Eldritch (P.O.E. 3),2014,en,en,35,0.3333,0.3333,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,House of Ravens,Poster clearly shows title 'House of Ravens' which does not match the catalog entry 'P.O.E. Pieces of Eldritch'.,2.434,
549646,Diggerz: Black Lung Rises,Diggerz: Black Lung Rises,2019,en,en,30,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,13 SOULS,Poster clearly displays title '13 SOULS' which does not match catalog film 'Diggerz: Black Lung Rises'.,2.325,
549703,Girls Just Wanna Have Blood,Girls Just Wanna Have Blood,2020,en,en,545,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,Teenage Bloodsuckin' Bimbos,Poster clearly displays title 'Teenage Bloodsuckin' Bimbos' which does not match catalog film 'Girls Just Wanna Have Blood'.,2.553,
559928,Heaven's War,Heaven's War,2018,en,en,246,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Beyond the Darkness,Poster clearly displays title 'BEYOND THE DARKNESS' which does not match catalog entry 'Heaven's War'.,3.213,
560038,The Occultist 2: Demons,The Occultist 2: Demons,2018,en,en,28,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Bloody Nun,Poster clearly displays title 'Bloody Nun' which does not match catalog entry 'The Occultist 2: Demons'.,3.398,
561466,Veendum Lisa,വീണ്ടും ലിസ,1987,ml,id,31,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,BHAYAANAK MAHA,"Poster clearly shows 'BHAYAANAK MAHA' title in Hindi/Devanagari script, not matching the Malayalam film 'Veendum Lisa' from 1987.",4.222,
564394,Crypto (Animated Short),Crypto (Animated Short),2018,en,en,425,0.3333,0.3333,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,CRYPTO,"This is a live-action thriller poster with real actors, not an animated short from 2018.",2.588,
567331,The Killing House,The Killing House,2018,en,en,254,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Reincarnation,Poster clearly displays the title 'Reincarnation' which does not match 'The Killing House'.,2.77,
573966,The Mysterious Uncle Silas,El misterioso tío Silas,1947,es,es,98,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Tela de Araña,Poster clearly shows title 'Tela de Araña' (Spider's Web) which does not match 'El misterioso tío Silas'.,2.494,
583525,65th,65th,2019,en,en,45,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,SLENDER KILLER,Poster clearly shows title 'SLENDER KILLER' which does not match catalog entry '65th'.,2.449,
595951,Scare BNB,Scare BNB,2019,en,en,247,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,FATAL GETAWAY,Poster clearly shows title 'FATAL GETAWAY' which does not match catalog entry 'Scare BNB'.,2.547,
601369,The Way She Used to Be,The Way She Used to Be,2018,en,nl,77,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,NOSTALGIA,Poster clearly displays the title 'NOSTALGIA' which does not match the catalog film 'The Way She Used to Be'.,2.516,
604877,The Toxic Man,Myrkkymies,1995,fi,en,20,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,TRASH VIDEO CLASSICS,"Poster shows 'TRASH VIDEO CLASSICS' branding which is a video distribution label, not the specific film title 'The Toxic Man' or 'Myrkkymies'.",2.835,
609616,American Freakshow,American Freakshow,2015,en,et,71,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,BLOODY SCUM,Poster clearly shows title 'BLOODY SCUM' which does not match catalog entry 'American Freakshow'.,2.558,
609627,A Few Screws Loose,A Few Screws Loose,2008,en,en,47,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Beaten to a Pulp,Poster clearly shows title 'Beaten to a Pulp' which does not match catalog entry 'A Few Screws Loose'.,3.318,
616040,Pustaka,Pustaka,2016,id,ms,49,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,match,0.95,KUMPULAN CERITA RAKYAT,"The book cover shows 'KUMPULAN CERITA RAKYAT' which translates to 'Collection of Folk Tales' and 'Pustaka' means 'library/collection', matching the Indonesian film title and language.",2.751,
618128,Scavenger Hunt,Scavenger Hunt,,,et,272,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,DENTRO,"Poster clearly shows title 'DENTRO' directed by Mariana Stolze, not 'Scavenger Hunt'.",2.868,
638544,The Vault,The Vault,2015,mn,si,192,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,ХАЯРО,"Poster shows Cyrillic title 'ХАЯРО' and appears to be a Mongolian/Russian language film, but catalog entry is for 'The Vault' (2015) with original language 'mn' and OCR hint suggests Sinhala language, creating clear inconsistency.",4.237,
651273,The Pulley by Steven Kwang,The Pulley by Steven Kwang,2016,en,id,290,0.2,0.2,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,도르래 (Doreurae),"Poster shows Korean text and appears to be for a Korean romantic thriller, not matching the 2016 English-language film 'The Pulley by Steven Kwang'.",3.337,
651448,Darkslide,Darkslide,2016,en,en,304,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,ROAD TO RED,"Poster clearly shows title 'ROAD TO RED' with tagline 'SKATE OR DIE', not 'Darkslide'.",3.099,
657343,The Evil Inside Me,The Evil Inside Me,1993,en,en,35,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Fatally Yours,Poster clearly shows the title 'Fatally Yours' which does not match 'The Evil Inside Me'.,3.166,
663240,America the Violent,America the Violent,1996,en,en,82,0.3333,0.3333,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Faces of Death 2000,"Poster clearly shows 'Faces of Death 2000' title and Brain Damage Films branding, not 'America the Violent' from 1996.",3.586,
664168,Fat Ass Zombies,Fat Ass Zombies,2020,en,en,37,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,American Zombieland,"Poster clearly displays 'AMERICAN ZOMBIELAND' title, not 'Fat Ass Zombies'.",3.828,
678697,Ghosts Who Love Too Much,Los fantasmas que aman demasiado,1987,es,es,66,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Mas Alla De La Muerte,Poster clearly shows title 'MAS ALLA DE LA MUERTE' which does not match catalog title 'Los fantasmas que aman demasiado'.,3.584,
682779,They Are Here: The Real World of the Poltergeists,They Are Here: The Real World of the Poltergeists,2007,en,en,46,0.25,0.25,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,SCIENCE OF THE SPIRITS: COMMUNING WITH THE DEAD,Poster clearly shows different title 'Science of the Spirits: Communing with the Dead' which does not match catalog entry 'They Are Here: The Real World of the Poltergeists'.,3.909,
705912,Bottled Vulva: High School Girl Yuriko,瓶詰女陰～女子高生・ゆり子～,1998,ja,mk,90,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,ECCENTRIC PSYCHO CINEMA COLLECTION,"Poster shows 'ECCENTRIC PSYCHO CINEMA COLLECTION' with episode codes EPC-001 through EPC-007, not matching the 1998 Japanese film title or branding.",3.606,
707860,Destino (Florida),Destino (Florida),2020,en,de,43,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,50 States of Fright,"Poster clearly shows '50 States of Fright' by Sam Raimi, not 'Destino (Florida)' from 2020.",2.759,
708706,Feed Your Head! Lose Your Head!,Feed Your Head! Lose Your Head!,2020,en,en,349,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.99,Dracula vs. Frankenstein,"Poster clearly shows 'Dracula vs. Frankenstein' with classic horror actors from a vintage film, not the 2020 title 'Feed Your Head! Lose Your Head!'",3.424,
709903,Kinder der Nacht 2,Kinder der Nacht 2,2002,de,en,46,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,ON THE EDGE OF FOREVER A NIGHTCHILD PRODUCTION,"Poster clearly shows English title 'On the Edge of Forever' and 'A Nightchild Production', not matching the German film 'Kinder der Nacht 2' from 2002.",3.773,
719829,Dark:30,Dark:30,1993,en,gl,127,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,ANOITECER SANGRENTO,"Poster clearly shows Portuguese title 'ANOITECER SANGRENTO' and credits Hellraiser producers, not matching the English title 'Dark:30' from 1993.",3.13,
721952,Homecoming Massacre,Homecoming Massacre,2020,en,en,349,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Night of the Wicked Clown,Poster clearly displays title 'Night of the Wicked Clown' which does not match catalog entry 'Homecoming Massacre'.,3.372,
724492,Blood Tales,Blood Tales,2020,en,en,116,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Horror Box,"Poster clearly shows 'Horror Box' title and appears to be a multi-feature collection, not the single film 'Blood Tales' from 2020.",3.602,
725842,Старуха 2,Старуха 2,,,en,134,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,THE CRONE,Poster clearly shows English title 'THE CRONE' while catalog entry is for Russian film 'Старуха 2'.,2.721,
726741,The Tree Bark Romance,The Tree Bark Romance,2020,en,it,127,0.25,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,IL ROMANTICISMO DELLA CORTECCIA DEGLI ALBERI,"The Italian text translates to 'The Romanticism of the Tree Bark' but credits directors Jacob Forman and T. Haffis, which don't match the catalog entry for The Tree Bark Romance (2020).",3.137,
729722,Afterward,Afterward,1983,en,en,141,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Shades of Darkness,"Poster clearly shows title 'Shades of Darkness' and credits multiple authors for anthology tales, not matching the 1983 film 'Afterward'.",3.102,
730407,Bohemian Moon,Bohemian Moon,,,en,343,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Savage Lagoon,Poster clearly shows title 'Savage Lagoon' which does not match catalog entry 'Bohemian Moon'.,3.199,
731799,The Kiss of Death: Creepy Tales,El beso de la muerte: historias espeluznantes,1991,es,es,144,0.3333,0.1429,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,MUERTES ANUNCIADAS,Poster clearly shows title 'MUERTES ANUNCIADAS' which does not match 'El beso de la muerte: historias espeluznantes'.,2.727,
737885,The Test,The Test,2021,en,en,62,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,NIGHTMARE HOSPITAL,"Poster clearly displays 'NIGHTMARE HOSPITAL' as the title, not 'The Test'.",3.574,
744388,Verdict,Verdict,,,en,111,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,VONNIS,"Poster clearly shows title 'VONNIS' by Walt Bladt, not 'Verdict'.",2.776,
746729,The Darkest Sorrows,The Darkest Sorrows,2020,en,fr,310,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,L'ENFER N'EST PAS LOIN,Poster clearly shows French title 'L'ENFER N'EST PAS LOIN' which does not match catalog entry 'The Darkest Sorrows'.,3.369,
749611,Blood of the Undead: The Final Chapter,Blood of the Undead: The Final Chapter,1987,en,en,42,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Sheets of Gore,Poster clearly displays title 'Sheets of Gore' which does not match catalog entry 'Blood of the Undead: The Final Chapter'.,3.109,
753443,Investigation of Indian Cabin Rd,Investigation of Indian Cabin Rd,2015,en,et,24,0.2,0.2,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,PARANORMAL INVESTIGATION,Poster clearly shows title 'PARANORMAL INVESTIGATION' which does not match catalog film 'Investigation of Indian Cabin Rd'.,3.015,
757686,Tupilak,Tupilak,2001,fr,en,131,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,The Yellow Sign Collection - The Weird Tale Volume 1,"Poster clearly shows 'The Yellow Sign Collection' as the main title, not 'Tupilak', and appears to be a horror anthology collection rather than a 2001 French film.",3.876,
757709,M is for Mermaid,M is for Mermaid,,,en,31,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,ABCs of Death,"Poster clearly shows 'ABCs of Death' title, not 'M is for Mermaid' which is likely a segment from that anthology.",2.408,
764414,The Burrow,The Burrow,2015,fr,en,26,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,uncertain,0.3,,Image shows a webcam lens in dark setting with no visible title or identifying marks to confirm connection to The Burrow (2015).,3.023,
764813,The Project,The Project,2020,en,et,403,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,COLD COMFORT,Poster clearly shows title 'COLD COMFORT' which does not match catalog entry 'The Project'.,2.253,
769011,Something Always Happens,Something Always Happens,,,ht,199,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Epouvante,Poster clearly shows French title 'Epouvante' which does not match 'Something Always Happens'.,3.081,
783208,The Ultimate Dilemma Part 2,The Ultimate Dilemma Part 2,2020,en,en,84,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,生贄のジレンマ (下),"Poster shows Japanese title and text, catalog entry is English language film from 2020, OCR indicates English text expected but poster is entirely Japanese.",3.458,
790856,Love's a Killer: Rellik's Revenge,Love's a Killer: Rellik's Revenge,2017,en,en,237,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,,"This is a photograph of a person wearing a text-heavy t-shirt, not a horror movie poster for the 2017 film.",2.827,
801830,NEIN,NEIN,2021,en,en,44,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,La Blague,"Poster clearly shows title 'La Blague' by Max Bucar Kassovitz, not 'NEIN'.",3.05,
808340,Pig Face,Pig Face,2018,en,en,27,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,CRYPT TV MONSTERS WITHIN,"Poster clearly shows 'CRYPT TV MONSTERS WITHIN' branding, not 'Pig Face' from 2018.",2.964,
813980,Extremism Breaks My Balls,Extremism Breaks My Balls,2002,en,en,108,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,uncertain,0.3,,"Image shows a humorous warning label about right-wing extremism and sexual performance, which could relate to the catalog title's theme, but no film title is visible to confirm.",2.768,
827144,The Corruption of Divine Providence,The Corruption of Divine Providence,2020,en,en,63,0.2,0.2,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,The Devil Within,Poster clearly displays title 'THE DEVIL WITHIN' which does not match catalog entry 'The Corruption of Divine Providence'.,2.324,
853155,Bad Blood,Bad Blood,2021,en,en,452,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,BOY #5,"Poster clearly shows title 'BOY #5' with full cast and crew credits, not 'Bad Blood'.",2.443,
857141,Haunted House No. 13,十三号凶宅,1948,zh,pt,22,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.92,新歌四支,"Poster appears to be for a musical/song compilation film with romantic imagery, not a horror film about a haunted house.",2.439,
865502,All Catacombs Are Grey,Sve su katakombe sive,2013,hr,en,43,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,,"This appears to be a pop art/comic book style collage artwork with a rocket and comic panels, not matching the title or expected imagery for a 2013 Croatian film about catacombs.",3.498,
887751,Der Wolf und die 7 Geißlein,Der Wolf und die 7 Geißlein,2021,de,en,519,0.3333,0.3333,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,DER WOLF,"Poster shows 'DER WOLF' as a horror film by David Brückner with adult cast, while catalog entry is 'Der Wolf und die 7 Geißlein' (The Wolf and the Seven Little Goats), a fairy tale adaptation.",3.975,
920958,Allan,Allan,2000,en,et,222,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,ALIEN,"Poster clearly shows 'ALIEN' title and iconic 1979 sci-fi horror imagery, not matching 2000 film 'Allan'.",3.298,
922848,Deadly Doula,Deadly Doula,,,en,23,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,LABOR LIES AND MURDER,Poster clearly displays title 'LABOR LIES AND MURDER' which does not match catalog entry 'Deadly Doula'.,2.528,
924618,Tardy Terror,Tardy Terror,2021,en,en,45,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Horror High,"Poster clearly shows title 'Horror High' with tagline 'Miss the Bell Go Straight to Hell', which does not match catalog film 'Tardy Terror'.",2.647,
927771,Guiltless,Guiltless,2022,en,en,46,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,GIRL GONE BAD,Poster clearly displays title 'GIRL GONE BAD' which does not match catalog entry 'Guiltless'.,2.733,
927848,Natural Occurrence,Natural Occurrence,2022,ja,ps,34,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,ネコぱら (Nekopara),"This is clearly an anime poster for a cute/slice-of-life series featuring catgirls, not a 2022 horror film called 'Natural Occurrence'.",3.786,
928529,Kappa no Sanpei: Ghost Operation,河童の三平 妖怪大作戦,1968,ja,nl,66,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,東映特撮ヒーロー THE MOVIE VOL.1,"Poster is clearly for a Toei tokusatsu hero compilation DVD, not the 1968 Kappa no Sanpei film.",4.355,
935643,ARM,ARM,,,en,182,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,uncertain,0.3,,"No visible title text on poster, only festival laurels shown, insufficient information to confirm match with 'ARM'.",2.563,
938806,Nasty Preacher,Nasty Preacher,2021,en,de,54,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,uncertain,0.3,,Image shows two people with pink graffiti/markings but no clear title or branding visible to confirm film identity.,3.02,
939191,WORLD'S WEIRDEST ANIMALS,WORLD'S WEIRDEST ANIMALS,2019,en,id,25,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Gemini,"Poster clearly shows 'Gemini Home Entertainment' branding, not 'World's Weirdest Animals'.",2.97,
939195,STORM SAFETY TIPS,STORM SAFETY TIPS,2019,en,no,27,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,Gemini Home Entertainment,"Poster clearly shows 'Gemini Home Entertainment' branding, not 'STORM SAFETY TIPS'.",2.793,
939202,THE DEEP BLUE,THE DEEP BLUE,2019,en,en,25,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Gemini,"Poster clearly shows 'Gemini Home Entertainment' branding, not 'THE DEEP BLUE'.",3.253,
939204,ARTIFICIAL COMPUTER LEARNING,ARTIFICIAL COMPUTER LEARNING,2019,en,ht,25,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Gemini Home Entertainment,"Poster clearly shows 'Gemini Home Entertainment' branding, not 'ARTIFICIAL COMPUTER LEARNING'.",3.339,
939205,OUR SOLAR SYSTEM,OUR SOLAR SYSTEM,2020,en,en,25,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Gemini Home Entertainment,"Poster clearly shows 'Gemini Home Entertainment' branding, not 'Our Solar System' film title.",3.201,
939207,CAMP INFORMATION VIDEO,CAMP INFORMATION VIDEO,2020,en,sl,25,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Gemini Home Entertainment,"Poster clearly shows 'Gemini Home Entertainment' branding, not 'CAMP INFORMATION VIDEO'.",3.213,
939209,LETHAL OMEN COMMERCIAL,LETHAL OMEN COMMERCIAL,2020,en,tl,25,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Gemini,"Poster clearly shows 'Gemini Home Entertainment' branding, not 'LETHAL OMEN COMMERCIAL'.",3.357,
939211,WILDERNESS SURVIVAL GUIDE,WILDERNESS SURVIVAL GUIDE,2020,en,de,25,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,1.0,Gemini Home Entertainment,"The poster clearly shows 'Gemini Home Entertainment' branding, not 'Wilderness Survival Guide'.",3.372,
939212,SLEEP IMAGE VISUALIZER,SLEEP IMAGE VISUALIZER,2020,en,et,25,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Gemini Home Entertainment,"Poster clearly shows 'Gemini Home Entertainment' branding, not 'SLEEP IMAGE VISUALIZER'.",3.042,
939214,GAMES FOR KIDS,GAMES FOR KIDS,2020,en,fr,29,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Gemini Home Entertainment,"Poster clearly shows 'Gemini Home Entertainment' branding, not 'GAMES FOR KIDS'.",3.433,
939219,DEEP ROOT DISEASE,DEEP ROOT DISEASE,2020,en,ca,25,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,Gemini,"The poster clearly shows 'Gemini Home Entertainment' branding, which does not match the catalog film 'DEEP ROOT DISEASE'.",2.658,
939224,MONTHLY PROGRESS REPORT,MONTHLY PROGRESS REPORT,2020,en,fr,27,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,Gemini,"Poster clearly shows 'Gemini Home Entertainment' branding, not 'MONTHLY PROGRESS REPORT'.",2.743,
939225,CHRISTMAS EVE PARTY,CHRISTMAS EVE PARTY,2020,en,et,25,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,Gemini,"Poster clearly shows 'Gemini Home Entertainment' branding, not 'Christmas Eve Party'.",2.172,
939226,HOME INVASION HELP,HOME INVASION HELP,2021,en,et,29,0.3333,0.3333,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Gemini Home Entertainment,"Poster clearly shows 'Gemini Home Entertainment' branding, not 'HOME INVASION HELP'.",3.031,
939228,CRUSADER PROBE MISSION,CRUSADER PROBE MISSION,2021,en,en,25,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Gemini,"Poster clearly shows 'Gemini Home Entertainment' branding with zodiac imagery, not related to 'CRUSADER PROBE MISSION'.",3.562,
947075,Manipulated,假戏真作,2018,zh,en,113,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,match,0.85,假戏真作,"Poster displays Chinese title '假戏真作' matching the catalog's original_title, with 2019 release date close to 2018 catalog year.",3.174,
