id,width,height,bytes
283225,680,1000,139014
352082,500,751,59673
422934,765,1066,189134
469206,714,1074,135056
541526,500,750,60801
27714,838,1223,167626
28096,780,1190,141091
38829,800,1067,139643
81431,500,750,85973
135402,570,800,166097
166816,642,972,69267
196670,538,750,89750
249087,500,750,103999
250879,500,750,79217
275637,500,750,57307
310591,500,750,73639
336921,500,750,121452
341841,942,1412,236626
452137,627,919,81460
458624,500,750,62152
666344,500,750,56253
681996,667,1000,192484
55081,724,960,134657
69686,780,1170,127155
85561,512,768,129222
106271,500,750,81488
119158,838,1181,245619
148977,500,750,124253
227795,541,811,93880
282172,900,1197,185730
445675,550,792,123205
507336,560,825,62281
543868,700,1000,92220
634281,531,750,113695
24045,773,1082,156706
39297,542,768,116854
46328,960,1440,238267
107980,755,1106,189659
121937,780,1170,43965
143967,750,1000,179685
168325,960,1440,229002
180911,960,1440,199077
250417,800,1200,287999
256552,500,750,106474
273763,575,815,122541
286890,500,750,84545
297792,960,1440,416359
360041,750,1075,211546
364675,546,776,181359
400712,667,1000,125215
401559,525,800,120126
451635,985,1395,146412
451732,541,805,78310
460008,620,836,131653
501389,550,789,129896
582249,500,750,97845
597692,500,750,96974
625040,709,1000,174707
691068,780,1170,91156
752874,567,850,104338
763818,500,750,89411
1026244,750,1125,102453
27255,960,1440,194397
42285,500,750,99591
55073,600,900,186557
74398,667,1000,132375
77854,500,750,87597
81839,780,1101,223623
115285,500,750,39371
137746,947,1421,88599
173321,519,779,76163
240611,500,750,90236
246485,529,750,74432
373190,780,1170,143924
401716,500,750,89738
436342,500,750,114788
481682,500,750,73293
493462,706,1000,157655
518993,500,750,115051
47335,960,1440,501084
59114,500,750,88567
113621,800,1200,216570
115445,776,1164,207375
116581,575,767,93506
116610,966,1449,283568
132163,577,854,126146
250100,511,750,87936
250869,700,1036,143331
255928,500,750,102653
259847,732,1099,303556
294300,993,1489,274089
346603,510,750,98542
443112,500,750,85941
452386,847,1266,99906
464180,723,1084,264176
501309,500,750,93649
508248,500,750,79667
508773,666,1000,193526
58027,500,750,73158
219267,640,900,155683
301382,509,750,143831
311010,500,750,16892
316408,500,750,94808
339059,500,750,46311
376507,969,1448,126081
445905,656,984,85541
445911,648,983,172342
461514,550,826,43102
479755,648,972,178148
552550,639,913,94571
557854,500,750,110481
616862,500,750,130695
642081,892,1294,332603
869046,500,750,98319
951443,530,750,100715
57503,675,1000,162374
57817,500,750,128540
72014,530,750,131504
78302,565,800,115087
87624,800,1200,232026
107872,674,1000,148475
208160,500,750,66529
250084,708,1000,156841
288137,500,780,99989
298589,500,750,92674
364219,532,750,79031
392768,500,750,46248
496434,706,1000,209425
546342,680,1000,127414
628731,689,1000,329437
637156,500,750,86443
639687,528,816,95297
668804,500,750,51357
709692,500,750,97681
750306,500,750,86760
774131,500,750,100411
776666,565,800,77217
88014,810,1200,292882
103708,600,900,108243
136549,640,960,78059
137062,500,750,80854
137900,724,1000,109782
246548,500,750,58902
255916,500,750,139676
295168,714,1000,93107
302506,700,1050,247932
303177,750,1000,101645
305037,500,750,110104
409537,751,1000,71597
410653,648,960,162145
416482,522,750,121883
469702,500,750,73584
472907,676,1000,90945
495717,651,960,65299
644695,750,1000,153635
207763,946,1419,199002
208259,507,750,60875
221782,514,750,92750
221824,674,960,87297
224772,640,960,123747
227267,974,1470,235161
247111,676,960,82914
268575,853,1280,248032
270880,600,901,163163
281557,500,750,48956
294134,640,960,165211
320444,500,750,107767
324234,896,1278,231600
327021,527,791,98040
331164,500,750,87990
369868,600,900,78614
388732,600,900,110674
392702,500,750,40493
424266,557,757,88551
471600,750,1000,126704
529641,500,750,92919
552474,675,1000,149563
561030,666,1000,215241
584060,661,1000,113409
619754,675,1000,155714
882948,680,1000,90387
256676,500,750,71058
265085,700,1045,142822
277552,778,1167,228421
291374,680,1000,155954
295154,523,771,77717
295155,648,960,151835
295307,500,750,105201
299965,675,1000,113656
304480,500,750,124335
316005,598,903,198728
317156,500,750,116484
352650,500,750,68560
372581,500,750,105191
377325,999,1499,307646
482201,600,900,108999
500985,600,886,85636
507331,634,900,155461
538811,666,1000,170642
551220,648,1000,159830
580334,500,750,20073
649924,500,750,94130
719704,500,750,89737
851539,500,750,134127
993398,500,750,104374
342732,500,750,70380
360928,956,1434,162911
362726,500,750,77280
363987,562,800,179663
374023,500,750,110475
374795,674,1037,231716
387911,960,1440,289996
395926,640,960,77477
441716,500,750,58852
456543,600,884,113396
520026,648,960,88726
560717,678,1000,143338
568766,750,1000,197448
605786,675,1000,143700
699378,666,999,191207
109442,500,750,118922
362304,600,900,74322
385713,675,1000,188470
392432,640,960,74753
396510,707,1000,149353
400628,500,750,152806
402959,648,881,119761
418804,577,859,111046
421665,500,750,147955
423269,500,750,30106
425238,675,1000,94353
428396,600,900,179991
432267,500,750,103301
434703,800,1200,288239
438858,500,750,97739
450372,500,750,125610
459077,600,900,67072
498069,540,800,139014
498661,563,1000,127363
503661,500,750,116920
509899,640,960,76757
532742,675,1000,60666
556889,647,1000,185047
622193,666,1000,100508
691546,666,1000,92322
865390,500,750,121780
882904,680,1000,76510
434591,600,900,149729
444609,960,1440,110107
448263,673,1000,101801
450377,698,1000,152132
454974,591,889,94044
455227,500,750,65713
455350,701,1000,102019
460010,713,1000,186186
463767,675,1000,169369
463780,666,1000,140561
469359,600,897,151840
470568,750,1000,120249
475605,750,1000,142836
476348,525,750,86548
476366,675,1000,212275
480721,648,960,95742
480803,666,1000,167773
484853,706,1000,108530
488613,666,1000,176248
489712,682,1000,121758
498507,647,1000,224198
504839,720,1134,168547
505220,710,1000,157589
515926,675,1000,165605
516028,701,1000,66067
519418,666,1000,93162
524433,500,750,72933
563626,647,1000,123964
565481,520,758,137097
579426,550,814,66557
589178,731,1000,83348
593510,960,1440,285426
639705,667,1000,243954
646401,500,750,42876
697399,720,960,142030
435417,706,1000,61443
439013,504,750,95647
495031,733,1000,185057
513297,500,750,100220
517098,658,1000,114916
534223,624,960,134326
549278,676,1000,41754
550108,827,1240,226717
552481,666,1000,66601
552482,658,1000,164551
564281,639,960,107988
564518,500,750,71947
565979,700,1051,258474
566092,670,1000,252858
592029,504,764,113070
596795,500,750,101670
600339,655,1000,120016
626873,500,750,62177
627533,751,1000,98317
629228,752,998,115620
643743,674,1000,261712
669705,960,1440,66512
913726,500,750,62419
580138,500,750,130832
583505,641,950,215859
594770,500,750,84797
596704,800,1067,191153
597889,960,1440,189989
599776,960,1440,427602
600718,562,750,79600
600734,597,864,142043
603138,500,750,40263
605139,563,750,147502
617523,666,1000,117801
627050,638,863,195534
628637,708,1000,78163
630055,788,1080,132124
636530,533,800,104689
643592,707,1000,213348
649078,666,1000,93205
659501,666,1000,122022
661917,750,1000,94912
662474,716,1000,234586
677063,500,750,70473
720312,500,750,58960
729832,960,1440,446849
730189,600,900,145254
738475,500,750,83473
870383,760,1080,273877
956351,500,750,61666
434772,683,1023,84590
558450,675,1000,98906
607244,640,960,187718
630377,666,1000,119664
637272,510,765,104807
640462,683,1024,142171
645452,500,750,71023
645746,706,1000,192114
651680,700,1050,124379
651692,718,1000,164920
669342,747,1000,250661
675256,718,1000,185735
686112,500,750,107355
687979,800,1200,107429
689478,500,750,119376
704646,500,750,78636
713582,652,960,219815
718892,651,960,112092
721952,667,1000,121885
724963,500,750,109129
728305,700,1000,118215
729938,658,1000,82051
733866,716,1000,124248
736611,600,840,90909
737881,712,1000,140528
749039,678,1000,91483
750620,667,1000,196889
759397,720,1080,180239
759409,666,1000,132120
760312,500,750,50471
762645,988,1500,341310
763053,640,960,164156
763345,500,750,76408
764813,500,750,69989
769629,500,750,115347
769657,500,750,89395
771555,500,750,56072
798091,569,800,101117
877106,832,1248,390755
441750,800,1200,273991
638091,952,1428,200033
737885,912,1280,306129
769397,805,1208,81240
781326,800,1140,156458
782072,850,1275,238329
784858,720,960,30144
818972,500,750,86323
819926,500,750,84958
830794,800,1173,245733
835742,500,750,166492
835746,500,750,86123
856015,517,776,77871
856680,512,768,131196
858159,980,1470,221610
878958,666,1000,107885
881138,500,750,168141
914228,768,1024,125247
916489,500,750,150545
953482,800,1200,228269
873096,876,1306,181934
882754,792,1203,154709
888212,800,1200,275164
922504,900,1285,318653
924323,800,1127,159427
954509,750,1069,178861
969728,960,1440,123919
977994,500,750,75441
1003821,500,753,121024
943701,720,960,130554
1079235,500,750,140698
1081706,500,750,66483
1085053,994,1491,451351
1114562,500,750,50907
1121903,500,750,171269
1124152,500,750,124609
1124914,500,750,92098
1130784,509,750,73181
1136100,610,920,149414
1157693,666,1000,178495
1175992,500,750,53447
1179165,960,1440,348039
1188278,598,845,99579
1189510,972,1440,341974
1205084,500,750,46200
1210253,500,750,169684
1222912,764,1119,146107
1238437,500,750,61753
1243910,657,873,103040
1248876,938,1250,87351
1256988,500,750,94598
1261261,640,960,108103
1309669,529,792,51390
1369991,666,1000,109016
1433015,570,853,108185
981777,943,1415,184275
1128299,666,1000,177015
1129068,666,999,263603
1147240,500,750,101385
1234008,500,750,109799
1236868,995,1500,295368
1264954,500,750,83395
1265659,500,750,76079
1268163,717,1024,236534
1277151,888,1332,175156
1278234,600,900,167312
1281210,600,900,116264
1293735,500,750,56725
1295892,500,750,110323
1297487,500,750,69020
1313364,550,814,68970
1328395,540,800,40806
1335754,500,750,132405
1340761,500,750,122911
1352992,600,882,192788
1361605,500,750,98112
1371858,500,750,81737
1374550,500,750,96758
1415064,690,1034,127934
1418873,600,900,112780
1426356,720,1080,139061
1450053,500,750,58063
1463700,714,1000,161990
1604674,600,861,88021
1631027,928,1392,197156
602567,952,1268,175646
1126897,900,1350,129369
1137423,500,750,128826
1202188,500,750,89115
1242432,500,750,66657
1309707,500,750,74137
1323797,500,750,81524
1365165,984,1476,401744
1396916,500,750,116526
1406253,714,1050,234283
1436210,998,1497,212553
1443124,560,840,113718
1484625,720,1080,239786
1504291,800,1200,92334
1528009,900,1350,160293
1561101,500,750,11814
1566231,984,1314,270485
1568348,720,1080,156962
1577007,500,751,34422
1578356,500,750,79125
1688662,960,1440,215827
145862,913,1370,370018
334454,580,874,176168
3488,680,1000,111378
337805,993,1489,360229
271813,655,1000,138628
89654,897,1346,222658
30893,744,1116,150127
398193,500,750,81205
123404,636,954,230022
173095,829,1244,172626
85023,500,750,80129
263124,600,899,175166
380052,500,750,42444
139543,905,1360,497137
156094,780,1170,149779
147890,500,750,65114
648114,781,1159,81664
193474,666,1000,162222
250788,500,750,130138
356877,927,1390,394896
85185,960,1440,261121
136593,960,1440,332963
224007,501,750,80800
318611,500,750,80868
366841,500,750,102365
80668,600,900,119770
124105,500,750,78164
108066,503,754,85989
122245,742,1090,374597
227571,960,1440,136035
85146,500,750,80908
89933,500,750,84028
145850,667,1000,105827
192982,968,1452,175286
224647,600,900,100628
343872,500,750,118000
84235,667,1000,273191
233934,960,1440,209229
315039,666,1000,162091
363462,500,750,97166
84612,780,1170,185779
88352,500,750,125151
88380,640,960,186257
203963,600,900,161368
312082,500,750,158947
322658,500,750,103865
401987,500,750,59798
156191,680,1000,82204
225438,807,1232,406922
364183,667,1000,167836
264184,960,1440,168180
108130,800,1200,139659
134503,500,750,107471
244638,500,750,21559
29769,550,825,104402
83618,600,900,96448
214056,720,1034,164610
479777,664,997,170635
144739,500,750,68682
168883,680,1016,61178
204772,600,900,112360
223281,634,857,85637
251371,500,750,107731
419169,800,1200,95907
27680,667,1000,102606
136006,960,1440,225763
264642,787,1182,276063
283431,500,750,67682
568099,659,989,87596
28087,753,999,150826
85973,501,750,87864
343493,960,1440,191787
605911,866,1488,293183
444679,535,796,93622
58998,500,750,76408
59274,664,960,103012
121399,500,750,99239
208657,700,1050,282422
271533,960,1440,111507
281186,560,750,102927
27739,707,1000,151654
211680,571,750,91009
282338,854,1280,123249
68515,700,1050,125510
92992,500,750,87187
246917,600,900,93575
44500,506,750,95344
133143,500,750,96299
135414,838,1187,183808
227835,500,750,107130
246162,500,750,86105
353227,750,1125,242472
445680,630,1200,116521
3206,780,1156,106567
13568,960,1440,312119
27028,500,750,71778
28316,800,1200,175197
30441,678,966,192151
32852,500,750,98465
41824,706,1000,128304
223139,500,750,83516
268101,780,1167,111529
268777,500,750,84840
276208,909,1364,152122
27951,500,750,98031
28317,706,1000,140008
58795,500,750,112176
68661,508,762,75436
72033,500,750,65174
96974,960,1440,364114
116630,728,1091,162556
127049,780,1170,238239
130366,600,889,200840
246448,780,1119,142054
260824,600,900,106355
342391,932,1318,339168
360691,648,972,55136
379653,750,1124,231087
449931,500,750,71906
22027,500,750,111824
36860,720,1080,109804
55173,500,750,50354
108836,949,1424,330044
113146,500,750,76687
115226,500,750,114716
127742,500,753,97814
136328,600,840,98654
139858,600,900,90789
173356,500,750,73901
260958,950,1425,153754
330994,500,750,98945
445683,800,1187,112185
479732,960,1440,268367
488813,560,840,48115
523093,500,750,113206
569886,706,1000,227613
7180,756,1134,167444
28767,500,750,72657
29218,960,1440,381777
29774,500,750,93133
29848,951,1426,343488
37687,527,750,61250
54595,575,814,114895
55079,500,750,90721
80290,567,815,126775
87269,710,1065,209228
159368,500,750,92097
272484,706,1000,170053
276292,500,750,160094
297173,719,1024,144300
380575,500,750,82172
381777,510,750,89000
424465,885,1328,314888
432844,736,1070,176515
498475,500,750,42290
526917,500,750,45956
639486,588,818,153148
28584,517,776,119044
50427,666,1000,74934
58668,500,750,97188
79119,666,999,177754
82653,669,1000,99162
90765,960,1440,370208
103984,561,834,143866
104405,600,848,63883
170199,720,1080,319774
279256,607,900,128148
480304,600,900,170020
490353,535,750,89554
553078,724,1000,167143
108774,900,1350,289266
127209,680,1000,160965
200802,640,860,134291
433274,500,752,91107
729882,600,900,73909
70948,800,1200,221276
90047,500,750,122509
90170,500,750,100900
113681,730,1024,219091
135321,500,750,110343
200719,845,1200,260323
252574,660,990,112438
294131,800,1200,197386
294371,676,1000,135974
330000,500,750,74778
331020,650,976,203912
351187,667,1000,152586
445756,853,1280,116588
554671,695,1000,219859
689389,647,1000,64901
142711,800,1200,95124
193122,500,750,59154
210556,660,1000,276841
255921,500,750,68283
270630,667,1000,157293
270837,600,900,177307
297461,500,750,75905
301122,647,999,133432
348539,889,1333,126095
378632,500,750,92135
406453,960,1440,342700
441454,695,943,95820
620953,700,1000,199225
188667,500,750,73478
210567,705,1058,165158
223093,700,1050,215939
224509,500,750,154676
242245,500,750,113666
289698,640,960,141406
327025,500,750,91410
365441,691,1000,175968
406084,760,1138,115683
458575,600,849,111925
259828,638,900,121868
277599,600,900,182980
278682,500,750,40948
279153,916,1373,223027
287784,502,750,96746
292110,500,750,92038
294274,666,1000,131937
300902,520,780,88087
301606,960,1440,358204
304104,702,1000,192284
307023,700,1050,193644
312859,500,750,130037
322246,768,1152,143711
331802,700,1000,127945
332940,988,1500,292056
481386,533,802,108779
596405,682,1023,97622
986608,720,1080,174131
243697,700,1000,173427
332464,704,1000,198793
334753,600,902,96402
336295,500,750,77133
336824,550,818,95643
343509,675,1000,208699
346925,828,1242,245598
359056,680,1000,142104
362573,667,1000,108229
365712,500,750,148009
370131,684,1000,190053
374839,859,1288,262319
399118,960,1440,231548
403410,500,750,134174
413758,708,1062,198759
432434,707,1000,155065
452997,533,800,44356
459291,614,960,121747
498575,547,810,108625
521850,611,960,90648
379649,700,1050,186231
409361,707,1000,151330
415661,500,750,95297
419662,724,1086,246213
421405,768,1152,182458
424878,669,960,142960
426193,800,1117,263957
432277,600,901,99475
463945,593,870,72591
469319,500,750,60784
485394,960,1440,240494
651448,675,1000,193756
671324,500,750,138240
730890,667,1000,158577
441741,706,1000,134507
461319,658,1000,140026
469520,674,999,162686
470615,500,750,70674
479646,500,750,88475
479796,647,1000,191397
480121,846,1200,192349
483252,666,999,98700
484299,707,1000,192896
484354,500,750,126019
489610,800,1200,118570
495015,500,750,65315
498656,960,1440,354265
498744,500,750,168377
498752,500,750,104733
505498,500,750,73617
508866,579,800,84108
509564,500,750,83263
518853,500,750,77917
519054,511,768,73789
524286,750,1000,172870
554220,500,750,88621
567853,750,1000,243552
574742,500,751,134127
581252,666,1000,212759
598635,666,1000,79606
608797,513,750,90456
704849,666,1000,80757
480270,707,1000,155858
505054,695,1043,260299
517811,640,960,80171
533212,666,999,121357
536404,506,769,29208
543581,713,1000,103352
546473,750,1000,235066
549722,800,1200,256026
553705,539,808,130549
559928,546,800,140457
567429,700,1050,248652
573004,540,751,75003
575141,714,1000,143886
593689,570,768,43792
610014,500,750,54307
669735,500,750,132616
578835,661,960,118212
596314,671,1000,130165
621248,681,1000,150727
626292,500,750,141535
628959,645,968,147245
637398,696,1000,247799
644688,666,1000,122989
646930,604,908,80909
655587,500,750,105089
746746,640,960,201060
748474,800,1200,1132060
511782,600,900,92434
513304,500,750,64393
582300,666,1000,147612
645431,800,1200,131043
678588,667,1000,139500
692478,658,1000,95770
711471,680,1000,139553
718161,500,750,116522
726455,714,1000,158269
728795,526,800,107170
728907,500,751,61847
731233,500,750,114516
731732,500,750,141872
749256,500,750,40794
750732,667,1000,113087
756545,500,750,114982
758640,683,960,109512
759420,500,750,98980
765012,667,1000,133241
767276,500,750,86807
775483,500,750,72198
778780,577,870,64954
784800,500,750,72639
616404,967,1433,350843
780204,508,752,110046
781032,620,930,99316
781338,665,950,135406
783233,950,1425,195863
785174,922,1370,128084
793942,768,1152,191298
805688,720,1080,133552
811847,631,959,103796
818108,500,750,67248
837707,720,1094,122245
862009,500,750,94233
875268,750,1125,150273
877436,500,750,50719
879062,900,1369,134919
953377,900,1200,362059
812340,583,873,100127
969701,800,1200,344942
999386,720,1080,126111
731477,667,1000,153053
972740,667,1000,157502
980993,500,750,130519
982322,886,1329,255575
1022244,750,1068,191869
1053908,527,791,82593
1083119,500,750,112278
1105121,796,1195,194450
1108673,822,1236,60366
1115744,500,750,98519
1142322,666,1000,76356
1144917,500,750,29899
1151317,607,900,118356
1162834,500,750,114366
1189354,600,800,139456
1192906,696,1044,105741
1201834,960,1440,308132
1212329,550,814,100317
1217109,500,750,117148
1221596,600,900,65751
1226393,900,1250,220764
1237394,500,750,145756
952813,500,750,55074
1042049,500,750,158245
1084237,900,1350,209275
1172892,500,750,123294
1208138,500,750,112444
1216411,500,750,139650
1275550,720,1080,232125
1278500,500,750,59536
1278808,590,875,121253
1308310,500,750,63654
1313507,500,750,39246
1316482,500,750,67909
1319665,865,1280,184494
1337650,960,1440,452734
1373409,750,1125,183121
1395697,672,960,115230
1396266,960,1440,281458
1578608,500,750,108950
1144978,695,1030,222251
1301336,500,750,68381
1311596,853,1280,128989
1423721,609,913,98226
1426628,800,1200,271323
1443135,578,867,64432
1455243,594,890,107550
1488269,720,1080,122179
1495115,500,750,95025
1498045,864,1200,167836
1511793,683,1024,139364
1573594,800,1200,163941
1579212,900,1200,197598
1589530,500,750,108506
1678170,900,1350,208668
249478,500,750,87377
248063,500,758,140557
94070,960,1440,481941
202784,917,1375,258025
253520,960,1440,256190
80633,800,1200,215531
132346,572,858,115728
435121,500,750,54715
94545,936,1404,246637
104424,500,756,55058
3345,580,909,146169
67320,900,1350,220693
110404,500,750,62830
126684,600,803,139556
131582,500,750,50155
39884,780,1170,170221
98128,780,1155,134831
190062,500,750,80058
46970,960,1440,471954
92724,742,1113,93423
347501,600,900,44414
3202,960,1440,187738
213207,960,1440,289951
256227,960,1440,347574
141127,730,1098,134416
144868,666,999,193231
82452,500,750,119176
215722,680,1000,156863
192987,595,934,85456
92380,960,1440,222489
226018,781,1159,193125
163545,780,1170,92313
29607,500,750,98879
90059,500,750,73408
29814,888,1332,185778
91600,500,750,109258
105258,888,1347,146312
213967,600,900,160990
58983,500,750,124577
85167,795,1192,373209
106836,780,1170,188324
204115,670,1023,197565
216142,500,750,159738
219606,500,750,79415
244033,600,900,124359
27652,978,1466,296599
215772,802,1122,183521
265465,600,900,120376
119558,700,1050,157614
139993,500,750,101062
227662,593,908,133680
306748,621,937,193871
215280,500,750,90771
29902,935,1411,206397
176018,875,1313,294650
225715,857,1286,467250
153490,700,1050,141902
293417,500,750,98599
396396,660,991,127752
58986,500,750,93348
73316,528,750,79862
217311,600,900,75569
447955,700,1049,110437
297059,666,1000,187813
299077,780,1080,90368
318582,765,1088,172531
29712,500,751,90500
124408,500,750,106779
386081,528,750,83793
30455,500,750,80771
104422,960,1440,288862
117372,780,1140,74953
24104,720,997,132012
27879,500,750,132822
104425,703,1000,247996
214680,960,1440,197562
277439,500,750,77745
297077,500,750,110015
398868,802,1212,195980
445773,500,750,97806
28232,680,1000,162211
213809,525,788,124361
340033,636,954,132381
349165,780,1184,152717
354135,600,885,122570
20706,630,1200,119680
69010,667,1000,158451
200782,960,1440,418175
213765,500,750,98759
254544,674,1000,152596
402167,500,750,65706
24907,600,900,163596
27840,563,750,97921
30664,960,1440,292083
203013,992,1483,287065
310451,500,750,97947
535926,500,750,68975
59220,600,900,146056
65583,960,1440,246747
72305,500,750,81004
201926,960,1440,335251
205903,758,1056,156581
239414,600,900,104706
330224,750,1125,168809
27810,500,750,66074
28518,960,1440,219003
39167,500,750,102441
50852,500,750,89860
73143,500,750,117715
147151,500,750,149222
225065,500,750,63266
275678,800,1200,238826
369517,500,750,110067
398747,500,750,87275
637944,500,750,79182
52742,500,750,104792
70069,592,841,100551
81489,600,900,124525
104184,533,750,93845
154390,960,1440,176111
221972,535,802,141794
311085,500,750,70388
28347,500,750,97574
55083,960,1440,310917
83590,667,1000,130156
113602,500,750,113231
213278,750,1125,93912
275209,714,1000,265428
294147,500,750,100635
309062,500,750,120458
353382,828,1242,174079
390213,700,1050,168897
413336,667,1000,201678
581107,500,750,94869
27553,645,988,146587
35198,904,1356,187291
57293,780,1121,152412
70822,522,783,80635
92322,500,778,115700
95480,960,1440,200330
147278,500,750,111623
186324,960,1440,237031
235733,800,1200,212823
238957,500,750,36950
253103,960,1440,374796
253410,500,750,76672
293625,537,750,47437
348494,960,1440,301161
373350,850,1275,174562
51586,838,1181,293906
65861,500,750,122555
66670,500,750,54407
93715,960,1440,301990
115447,562,750,73087
179255,506,750,107936
547392,600,852,78677
73197,675,1000,113293
80390,600,900,82907
115448,500,750,49908
147232,500,750,61194
100082,800,1200,254957
140941,940,1422,201019
141899,500,750,89594
154239,640,960,90103
245107,760,1088,155943
281358,500,750,121146
287526,640,853,140170
515995,677,1015,111392
197858,600,900,105037
262087,500,750,155724
267909,507,750,89537
286223,960,1440,158058
308421,500,750,147657
322433,500,750,82384
327370,666,1000,137346
536548,500,750,112453
262621,640,960,140309
292315,500,750,100825
297632,500,750,57717
298968,670,1004,107233
332296,500,750,109460
333780,720,1099,97686
386030,500,750,110106
442292,512,760,116525
543901,500,750,132972
290391,710,1000,135958
340452,647,1000,174459
347167,640,960,124548
369427,640,942,158021
378218,960,1440,450353
416470,500,750,105277
371798,980,1470,460923
383150,550,782,88706
396692,622,932,130269
404388,641,950,139397
415222,960,1440,306608
418150,960,1440,207754
419174,900,1350,331325
438055,500,750,74664
442005,708,1000,146976
446207,500,750,77646
472015,752,1000,127620
472855,666,1000,73491
481390,600,900,89704
493731,504,844,94240
510441,701,1000,194225
547055,660,990,170566
560782,600,900,175473
587040,700,1000,109081
597920,500,750,115066
327369,960,1440,362176
423415,667,1000,218889
432896,678,1000,171859
445218,500,750,93103
447956,666,1000,133233
460952,500,750,66419
461618,701,1000,231689
464772,675,1000,79758
464869,500,750,41889
468303,500,750,125777
479459,667,1000,221615
480715,500,750,80385
488888,600,900,66043
495466,701,1000,99490
565053,519,760,95276
580414,500,750,64177
593941,960,1440,205095
658020,640,960,136137
691932,647,1000,72046
837544,749,1124,74805
426373,599,898,206732
477920,500,750,141371
518778,718,998,210440
529294,500,750,54826
536141,500,750,35201
550845,706,1000,95761
551096,666,1000,168037
553077,750,1000,230059
562618,952,1428,137309
576381,660,960,186252
609183,500,750,128350
508150,500,750,94631
571858,749,1000,112885
573687,600,820,165153
574839,750,1000,170929
586327,666,1000,232352
606446,640,960,74210
646558,678,1000,138020
649117,500,750,87774
652340,500,750,53424
652694,666,1000,135297
654798,718,999,206806
656980,960,1440,205239
658568,500,750,103410
659223,749,1000,170080
706677,666,1000,112195
503025,675,1000,248026
658829,600,900,128898
688131,800,1190,58156
713828,525,787,116928
738170,500,750,90334
752307,900,1332,217654
759378,500,750,108012
759908,926,1226,197837
821501,569,853,25553
846284,500,750,123736
865439,660,990,122306
917514,500,750,78501
926092,566,849,144754
848391,960,1440,189624
1022103,620,930,91397
515162,800,1200,276491
945382,719,1024,191018
1059593,500,750,132076
1071779,500,750,66632
1106717,500,750,54867
1112617,900,1285,196618
1163418,500,750,158532
1182445,500,750,95342
1194713,500,750,75564
926813,500,750,115436
1031114,666,920,95073
1124918,500,750,180905
1154330,500,750,77419
1205384,500,750,167866
1239456,794,1194,216321
1318106,533,800,38687
1322560,500,750,78920
1337652,719,960,42478
1398903,500,750,32819
1403263,886,1329,263790
634878,515,774,84428
962354,500,750,80405
1294484,902,1285,248403
1409423,683,1024,75512
1552378,576,800,100181
94735,500,750,182298
253148,600,900,121073
261264,780,1170,156514
87603,800,1200,230246
100657,960,1440,306675
28300,960,1440,253811
63022,500,750,121128
87120,942,1413,347734
89400,940,1410,206842
65059,629,939,125956
28269,500,750,80726
84418,622,933,164622
92776,500,750,117068
156542,784,1176,155690
160410,960,1440,140030
161324,500,750,48376
108890,600,900,184717
138012,500,750,79253
231188,500,772,92468
94548,520,780,147727
40449,960,1440,314943
100662,500,750,75707
186903,700,1050,135166
276746,500,750,46336
422340,500,750,84950
82431,960,1440,152336
109238,553,830,96583
251407,500,750,69491
105746,666,1000,128776
334098,500,750,61218
30523,500,750,77009
84276,516,930,148892
126754,960,1440,144036
136468,667,1000,161597
138900,813,1213,258733
194645,734,1056,187979
251384,763,1137,164128
315529,500,750,63807
3412,600,901,173846
27413,500,750,87757
29771,630,1200,175231
291693,668,1000,140224
295294,680,1020,79714
30727,780,1170,81621
354669,500,750,89681
58989,624,936,69410
326662,500,751,77965
270557,640,960,242680
107423,500,750,101501
267570,600,900,142900
417800,776,1164,112598
89143,720,1080,212194
172798,600,900,72655
29763,600,900,103550
130018,960,1440,160040
145998,634,900,158553
4231,500,750,68513
43081,780,1244,152336
85865,539,780,74050
93755,551,808,84809
113821,500,750,62947
138345,680,1000,136937
4238,715,1073,140947
74019,500,750,92960
76560,531,750,95771
103974,700,1050,209765
10031,960,1440,238642
27474,732,1098,162983
65955,500,750,81124
164423,500,750,68256
176223,960,1440,224129
100329,500,750,49992
112460,800,1200,61724
163589,500,750,33261
178439,800,1122,277643
29504,500,750,100252
76856,500,750,157201
96455,715,1070,104055
141642,534,750,83700
155554,500,750,92143
479726,675,1012,110429
21163,960,1440,134405
40012,960,1440,339981
48447,516,750,107756
67227,935,1400,238668
102762,838,1177,354212
116218,960,1440,180237
342933,800,1116,292979
344526,640,907,182665
15057,500,750,45731
59549,600,899,124906
120325,600,900,182957
159393,960,1440,316945
209582,575,767,86426
24995,705,1000,142264
46398,500,750,67423
55813,853,1280,186177
74618,517,775,169078
191086,557,835,73498
578686,560,791,83491
64717,960,1440,263150
76620,960,1440,302602
136268,780,1170,215762
158129,500,751,46802
29431,960,1440,474297
58643,680,1000,146210
65327,565,750,94434
72595,630,945,251583
88118,996,1493,256390
251124,900,1329,216823
297631,580,850,118385
480937,564,751,61101
44213,800,1200,227128
78042,500,750,122154
120881,960,1440,276365
123814,701,1000,166467
166752,500,750,133036
240896,800,1200,158255
251183,960,1440,252341
418945,683,1024,154489
481352,692,1000,143924
49960,960,1440,354884
108872,630,1200,141129
140821,500,750,81168
140965,774,1099,155155
181160,500,750,87017
201642,500,750,119251
274081,500,750,61431
327445,706,999,139344
401479,780,1185,91327
509471,648,960,180919
200745,848,1272,193276
225866,500,750,93844
234993,600,800,110994
