id,title,year,genre_names,reason
381032,Another Evil,2017,"Comedy, Horror",tmdb_genre_Comedy
381237,Office Uprising,2018,"Action, Comedy, Horror",tmdb_genre_Comedy
382259,Werewolves in Heat,2015,"Comedy, Horror",tmdb_genre_Comedy
382551,Terror Toons 3,2015,"Comedy, Fantasy, Horror, Thriller",tmdb_genre_Comedy
382731,Ghost TV,2013,"Comedy, Horror",tmdb_genre_Comedy
383535,They're Watching,2016,"Comedy, Horror, Thriller",tmdb_genre_Comedy
383668,The Legend of Blood Mountain,1965,"Comedy, Horror",tmdb_genre_Comedy
383741,Swarm of the Snakehead,2006,"Comedy, Horror",tmdb_genre_Comedy
383901,The Last Buck Hunt,2013,"Comedy, Horror",tmdb_genre_Comedy
384172,Untitled Horror Comedy,2009,"Comedy, Horror",tmdb_genre_Comedy
384450,Dead 7,2016,"Comedy, Horror, Western",tmdb_genre_Comedy
386090,Badass Monster Killer,2015,"Action, Comedy, Horror",tmdb_genre_Comedy
386826,A Beginner's Guide to Snuff,2016,"Comedy, Horror",tmdb_genre_Comedy
390485,The Snarling,2018,"Comedy, Horror",tmdb_genre_Comedy
390574,Dead Rush,2016,"Comedy, Horror",tmdb_genre_Comedy
390576,Colonel Kill Motherfuckers,2008,"Comedy, Horror",tmdb_genre_Comedy
390639,Pagan Holidays,2014,"Comedy, Drama, Horror",tmdb_genre_Comedy
391317,Shivers Down Your Spine,2015,"Comedy, Horror",tmdb_genre_Comedy
391402,The Hatching,2014,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
391627,Heather and Puggly Drop a Deuce,2005,"Comedy, Horror",tmdb_genre_Comedy
391630,Heather and Puggly Cock Block the Apocalypse,2006,"Comedy, Horror",tmdb_genre_Comedy
391945,Winners Tape All: The Henderson Brothers Story,2016,"Comedy, Horror",tmdb_genre_Comedy
392050,Big Bad,2016,"Action, Adventure, Comedy, Horror, Science Fiction, Thriller",tmdb_genre_Comedy
392058,"Fear, Inc.",2016,"Comedy, Horror, Thriller",tmdb_genre_Comedy
393424,Deadlock,1997,"Comedy, Horror",tmdb_genre_Comedy
393513,Evil Bong: High 5,2016,"Comedy, Horror",tmdb_genre_Comedy
394552,Tabloid Vivant,2016,"Comedy, Drama, Horror, Mystery, Thriller",tmdb_genre_Comedy
395435,Grace's Room,2016,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
395982,Prevenge,2017,"Comedy, Drama, Fantasy, Horror, Thriller",tmdb_genre_Comedy
396321,Puppet Master: The Littlest Reich,2018,"Comedy, Horror",tmdb_genre_Comedy
398798,The Night Watchmen,2017,"Comedy, Horror",tmdb_genre_Comedy
399191,Erotic Vampires of Beverly Hills,2015,"Comedy, Horror",tmdb_genre_Comedy
399196,Lady Chatterley's Ghost,2011,"Comedy, Horror",tmdb_genre_Comedy
399199,Twilight Vamps,2010,"Comedy, Horror, Romance",tmdb_genre_Comedy
399592,Instruments of Evil,2016,"Comedy, Horror",tmdb_genre_Comedy
400170,Pitfire of Hell,2016,"Comedy, Horror",tmdb_genre_Comedy
400272,"Mutantz, Nazis and Zombies",2013,"Comedy, Horror",tmdb_genre_Comedy
400649,Attack of the Killer Donuts,2016,"Comedy, Horror",tmdb_genre_Comedy
400670,Vampire Whores from Outer Space,2005,"Action, Comedy, Horror",tmdb_genre_Comedy
400768,Killer Piñata,2017,"Comedy, Horror",tmdb_genre_Comedy
401106,Dark Woods,2003,"Adventure, Comedy, Horror",tmdb_genre_Comedy
401139,The Killer in the House,2016,"Action, Comedy, Horror",tmdb_genre_Comedy
401561,Mom and Dad,2018,"Comedy, Horror, Thriller",tmdb_genre_Comedy
401621,Lights Camera Dead,2007,"Comedy, Horror",tmdb_genre_Comedy
402448,"Bullets, Fangs and Dinner at 8",2015,"Comedy, Crime, Drama, Horror, Mystery, Thriller",tmdb_genre_Comedy
402976,Range 15,2016,"Comedy, Horror",tmdb_genre_Comedy
402989,She's Allergic to Cats,2016,"Comedy, Horror, Romance",tmdb_genre_Comedy
403100,Scared Topless,2015,"Comedy, Horror, Mystery, Romance",tmdb_genre_Comedy
403313,The Orchard End Murder,1981,"Comedy, Crime, Drama, Horror, Thriller",tmdb_genre_Comedy
403599,Dolly Deadly,2016,"Comedy, Drama, Horror",tmdb_genre_Comedy
404073,Ghost Team,2016,"Comedy, Horror",tmdb_genre_Comedy
404588,The Cruel Tale of the Medicine Man,2015,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
405795,Confessions,2016,"Comedy, Drama, Horror, Thriller",tmdb_genre_Comedy
406994,Better Watch Out,2017,"Comedy, Horror, Thriller",tmdb_genre_Comedy
407365,I Had A Bloody Good Time At House Harker,2016,"Comedy, Horror",tmdb_genre_Comedy
407378,Collinsville Two: Axes of Evil,2004,"Comedy, Horror",tmdb_genre_Comedy
408140,Blood Moon,2016,"Comedy, Horror, Thriller",tmdb_genre_Comedy
408211,Ibiza Undead,2017,"Action, Comedy, Horror",tmdb_genre_Comedy
408490,It Came from the Desert,2017,"Action, Comedy, Horror",tmdb_genre_Comedy
408582,Egomaniac,2016,"Comedy, Horror",tmdb_genre_Comedy
408650,Creeporia,2014,"Comedy, Horror",tmdb_genre_Comedy
409259,Lumber vs. Jack,2014,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
410256,Chip & Bernie's Zomance,2015,"Adventure, Comedy, Horror",tmdb_genre_Comedy
411549,Kuso,2017,"Animation, Comedy, Drama, Fantasy, Horror",tmdb_genre_Comedy
412257,High School Spirits,1986,"Comedy, Horror",tmdb_genre_Comedy
412542,Inside Scarlett,2016,"Comedy, Horror",tmdb_genre_Comedy
412741,Auto Shop of Horrors,2016,"Comedy, Horror",tmdb_genre_Comedy
412758,Eat Locals,2017,"Action, Comedy, Horror",tmdb_genre_Comedy
412764,Soft Matter,2018,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
413857,Tragedy Girls,2017,"Comedy, Horror",tmdb_genre_Comedy
414204,Jack 'O' Slasher,2012,"Comedy, Horror",tmdb_genre_Comedy
415016,Fake Blood,2010,"Comedy, Horror",tmdb_genre_Comedy
415446,Error in the Ménage,2014,"Comedy, Drama, Horror",tmdb_genre_Comedy
416154,CarousHELL,2016,"Comedy, Horror",tmdb_genre_Comedy
417147,Dug Up,2013,"Comedy, Horror",tmdb_genre_Comedy
418406,Night on Has Been Mountain,2010,"Comedy, Horror",tmdb_genre_Comedy
418947,The Big F,2016,"Comedy, Horror",tmdb_genre_Comedy
419479,The Babysitter,2017,"Comedy, Horror",tmdb_genre_Comedy
419747,Halloweed,2016,"Comedy, Horror",tmdb_genre_Comedy
421131,The Carmilla Movie,2017,"Comedy, Horror, Romance",tmdb_genre_Comedy
421555,No Good Heroes,2018,"Comedy, Drama, Horror",tmdb_genre_Comedy
423383,Mercy Christmas,2017,"Action, Comedy, Horror",tmdb_genre_Comedy
423787,Hank Boyd Is Dead,2015,"Comedy, Horror, Thriller",tmdb_genre_Comedy
423930,I Was a Teenage Wereskunk,2016,"Comedy, Horror",tmdb_genre_Comedy
424031,West Skerra Light,2016,"Comedy, Drama, Horror",tmdb_genre_Comedy
424109,Kill House,2006,"Comedy, Horror",tmdb_genre_Comedy
424133,Feast of the Vampires,2010,"Comedy, Horror",tmdb_genre_Comedy
425205,Texas Voodoo Zombies,2016,"Comedy, Horror",tmdb_genre_Comedy
425576,Cinemaphobia,2009,"Comedy, Drama, Horror",tmdb_genre_Comedy
425931,The Black Room,2017,"Comedy, Horror",tmdb_genre_Comedy
425938,I Am Nightmare,2014,"Animation, Comedy, Fantasy, Horror",tmdb_genre_Comedy
426565,The Devil's Restaurant,2017,"Comedy, Horror",tmdb_genre_Comedy
426730,Kecoh! Primadona Kena Hantu!,2016,"Comedy, Horror",tmdb_genre_Comedy
427007,Otis N' Dwayne,2013,"Comedy, Fantasy, Horror, Science Fiction",tmdb_genre_Comedy
427106,Dark Prism,2015,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
427941,The Craving,2011,"Comedy, Drama, Horror",tmdb_genre_Comedy
427967,Preternatural,2016,"Comedy, Horror, Mystery",tmdb_genre_Comedy
428282,Never Open the Door,2014,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
428304,House of the Damned,1996,"Comedy, Horror",tmdb_genre_Comedy
428402,Hot Tub Party Massacre,2016,"Comedy, Horror",tmdb_genre_Comedy
429733,Mayhem,2017,"Action, Comedy, Horror",tmdb_genre_Comedy
430589,Superstar Female Serial Killer,2000,"Comedy, Crime, Drama, Horror, Mystery, Thriller",tmdb_genre_Comedy
430981,Wolf Tracer's Dinosaur Island,2004,"Adventure, Animation, Comedy, Family, Fantasy, Horror, TV Movie",tmdb_genre_Comedy
431109,Inhumanwich!,2016,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
432212,Pine Bros. Presents: Cinema Insomnia Haunted House Special,2013,"Comedy, Horror",tmdb_genre_Comedy
433941,Dave Made a Maze,2017,"Adventure, Comedy, Fantasy, Horror",tmdb_genre_Comedy
434080,Double Date,2017,"Comedy, Horror",tmdb_genre_Comedy
434389,The Ice Cream Truck,2017,"Comedy, Horror, Mystery, Thriller",tmdb_genre_Comedy
434593,Devil's Domain,2017,"Comedy, Horror",tmdb_genre_Comedy
434661,Zombie Pizza,2017,"Comedy, Horror",tmdb_genre_Comedy
434873,It Stains the Sands Red,2016,"Comedy, Drama, Horror",tmdb_genre_Comedy
435007,Swamp Ape,2017,"Comedy, Horror, Thriller",tmdb_genre_Comedy
435172,A Guidebook to Killing Your Ex,2016,"Comedy, Drama, Horror",tmdb_genre_Comedy
435448,Dark Seduction,2015,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
435689,Werewolf Bitches from Outer Space,2017,"Comedy, Horror",tmdb_genre_Comedy
437041,Massacre on Aisle 12,2016,"Comedy, Horror",tmdb_genre_Comedy
437518,Friend of the World,2020,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
437634,3:33 a.m.,2015,"Comedy, Horror",tmdb_genre_Comedy
439032,Getting Schooled,2017,"Comedy, Horror",tmdb_genre_Comedy
439417,Nailed,2007,"Action, Comedy, Horror",tmdb_genre_Comedy
440021,Happy Death Day,2017,"Comedy, Horror, Mystery",tmdb_genre_Comedy
440085,KL24: Zombies,2017,"Action, Comedy, Horror",tmdb_genre_Comedy
440559,Housesitters,2018,"Comedy, Horror",tmdb_genre_Comedy
440876,Sheborg Massacre,2016,"Action, Adventure, Comedy, Horror, Science Fiction",tmdb_genre_Comedy
440949,Wild Men,2017,"Adventure, Comedy, Horror",tmdb_genre_Comedy
441669,Butcher the Bakers,2017,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
442062,Goosebumps 2: Haunted Halloween,2018,"Adventure, Comedy, Family, Fantasy, Horror",tmdb_genre_Comedy
442560,Grampa’s Monster Movies,1988,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
442801,#FromJennifer,2017,"Comedy, Horror, Thriller",tmdb_genre_Comedy
445101,The Bare Wench Project 5: The Final Chapter,2005,"Comedy, Horror",tmdb_genre_Comedy
445247,Wild Spirit,2003,"Comedy, Horror, Romance",tmdb_genre_Comedy
445782,Vampires of Sorority Row,1999,"Comedy, Horror",tmdb_genre_Comedy
445874,My Uncle John Is a Zombie!,2017,"Comedy, Horror",tmdb_genre_Comedy
445902,Dick Johnson & Tommygun vs. The Cannibal Cop,2016,"Comedy, Horror",tmdb_genre_Comedy
446101,Assassination Nation,2018,"Comedy, Horror, Thriller",tmdb_genre_Comedy
446463,Dear Diary,1989,"Comedy, Horror, Mystery",tmdb_genre_Comedy
446464,The Black Witch Project,2001,"Comedy, Horror",tmdb_genre_Comedy
447159,Room-Mates,2017,"Comedy, Horror",tmdb_genre_Comedy
448683,Drakula Goes to R.P.,1973,"Comedy, Horror",tmdb_genre_Comedy
448975,Anderson Bench,2016,"Comedy, Drama, Horror",tmdb_genre_Comedy
449011,The Transformation: A Sandwich of Nightmares,1974,"Comedy, Horror",tmdb_genre_Comedy
449535,Dead Shack,2017,"Action, Comedy, Horror, Thriller",tmdb_genre_Comedy
450103,Black Holler,2017,"Comedy, Horror",tmdb_genre_Comedy
450464,Creepin',2001,"Comedy, Horror",tmdb_genre_Comedy
451301,The Dismembered,1962,"Comedy, Horror",tmdb_genre_Comedy
451916,The Return of the Forest Monster,2003,"Comedy, Horror",tmdb_genre_Comedy
452378,For a Few Zombies More,2015,"Comedy, Horror",tmdb_genre_Comedy
452474,The Devil Made Me Do It,1974,"Comedy, Horror",tmdb_genre_Comedy
453200,Evil Bong 666,2017,"Comedy, Horror",tmdb_genre_Comedy
453299,Sublimate,2016,"Comedy, Horror, Music, Science Fiction",tmdb_genre_Comedy
453579,Evil Cult,2003,"Action, Comedy, Horror",tmdb_genre_Comedy
454416,First Man on Mars,2016,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
455739,Alien Vs. Zombies,2017,"Adventure, Comedy, Horror",tmdb_genre_Comedy
456659,A Grim Becoming,2014,"Action, Comedy, Horror",tmdb_genre_Comedy
456862,Garden Party Massacre,2017,"Comedy, Horror",tmdb_genre_Comedy
457532,Terror Of The Killer Carnivorous Coat,2011,"Comedy, Horror, Thriller",tmdb_genre_Comedy
457712,The VelociPastor,2018,"Action, Comedy, Horror",tmdb_genre_Comedy
457765,Deceptors,2005,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
457943,Slaughterhouse Rulez,2018,"Action, Comedy, Fantasy, Horror",tmdb_genre_Comedy
458297,President's Day,2016,"Comedy, Horror",tmdb_genre_Comedy
458405,The ParaPod:  A Very British Ghost Hunt,2020,"Comedy, Documentary, Horror",tmdb_genre_Comedy
458676,Demon Hole,2017,"Comedy, Horror",tmdb_genre_Comedy
458957,Shelved,2016,"Comedy, Horror",tmdb_genre_Comedy
458979,The Magnificent Dead,2010,"Comedy, Horror",tmdb_genre_Comedy
459202,Boo 2! A Madea Halloween,2017,"Comedy, Horror",tmdb_genre_Comedy
459717,Guarding Evil,2018,"Comedy, Horror",tmdb_genre_Comedy
460566,Camp Killer,2016,"Comedy, Horror",tmdb_genre_Comedy
460778,Wakers,2014,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
460910,The Haunted House on Kirby Road,2016,"Adventure, Comedy, Horror",tmdb_genre_Comedy
461423,Terror in the Tropics,2006,"Comedy, Horror, Thriller",tmdb_genre_Comedy
461767,Canaries,2017,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
461773,Lowlife,2017,"Comedy, Crime, Horror, Thriller",tmdb_genre_Comedy
461928,Anna and the Apocalypse,2018,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
462300,Bonejangles,2017,"Comedy, Horror",tmdb_genre_Comedy
462882,Polterheist,2018,"Comedy, Crime, Horror",tmdb_genre_Comedy
463708,Billy & Mandy: Wrath of the Spider Queen,2007,"Animation, Comedy, Fantasy, Horror",tmdb_genre_Comedy
463737,Granny of the Dead,2017,"Comedy, Horror",tmdb_genre_Comedy
464744,Attack of the Adult Babies,2017,"Comedy, Horror",tmdb_genre_Comedy
464745,Fanged Up,2017,"Comedy, Horror",tmdb_genre_Comedy
464910,60 Seconds of Solitude in Year Zero,2011,"Animation, Comedy, Documentary, Drama, Horror, Mystery, Thriller",tmdb_genre_Comedy
465177,Meltdown,2014,"Comedy, Horror",tmdb_genre_Comedy
467629,Mockingbird Lane,2012,"Comedy, Fantasy, Horror, TV Movie",tmdb_genre_Comedy
467839,Predator World,2017,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
467859,Todd and the Book of Pure Evil: The End of the End,2017,"Animation, Comedy, Horror",tmdb_genre_Comedy
468091,Alien Invasion,2018,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
468332,Mississippi River Sharks,2017,"Comedy, Horror, Thriller",tmdb_genre_Comedy
469532,Plaga Zombie: American Invasion,2021,"Action, Comedy, Horror",tmdb_genre_Comedy
469715,Snake Outta Compton,2018,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
469917,Sodomaniac,2015,"Comedy, Horror",tmdb_genre_Comedy
471346,A Very Very Sexy Snuff Movie,2012,"Comedy, Horror",tmdb_genre_Comedy
471347,When the Old Phone Rings,2017,"Comedy, Horror",tmdb_genre_Comedy
471916,Jaws of the Shark,2012,"Comedy, Horror",tmdb_genre_Comedy
472226,Blood Fest,2018,"Comedy, Horror",tmdb_genre_Comedy
472338,Victor Crowley,2017,"Comedy, Horror",tmdb_genre_Comedy
472726,Sugar Skull Girls,2016,"Comedy, Horror",tmdb_genre_Comedy
472945,Space Boobs In Space,2017,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
473826,Hellitosis: The Legend of Stankmouth,2017,"Comedy, Horror",tmdb_genre_Comedy
474105,Bong of the Living Dead,2017,"Comedy, Horror",tmdb_genre_Comedy
474810,Ghastlies,2016,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
475220,In Fabric,2018,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
477069,Date of the Dead,2017,"Comedy, Horror",tmdb_genre_Comedy
477264,Young Harvest,2013,"Comedy, Horror, Thriller",tmdb_genre_Comedy
477704,Crustacean,2009,"Comedy, Horror",tmdb_genre_Comedy
477835,The Muffin Man,2006,"Comedy, Horror",tmdb_genre_Comedy
478311,Zap,2002,"Comedy, Horror",tmdb_genre_Comedy
478554,The First Date,2017,"Comedy, Horror",tmdb_genre_Comedy
478811,Zombie City,2017,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
479854,Natural Born Filmmakers,2016,"Action, Comedy, Drama, Horror",tmdb_genre_Comedy
480635,Frazier Park Recut,2019,"Comedy, Horror, Thriller",tmdb_genre_Comedy
480923,Dead Ant,2017,"Comedy, Horror",tmdb_genre_Comedy
481061,The Midnight Man,2017,"Comedy, Horror",tmdb_genre_Comedy
481717,Solomon's Requiem,2017,"Comedy, Horror, Thriller",tmdb_genre_Comedy
481849,Living Among Us,2018,"Comedy, Fantasy, Horror, Science Fiction, Thriller",tmdb_genre_Comedy
482974,House Shark,2017,"Comedy, Horror",tmdb_genre_Comedy
483096,Gags The Clown,2019,"Comedy, Horror, Thriller",tmdb_genre_Comedy
483851,Scareycrows,2017,"Comedy, Horror",tmdb_genre_Comedy
484624,What Lies Beyond... The Beginning,2014,"Comedy, Horror",tmdb_genre_Comedy
485003,The Legend of Sleepy Hollow,1985,"Comedy, Family, Horror, TV Movie",tmdb_genre_Comedy
485969,Lost & Found: The True Hollywood Story of Silver Screen Cinema Pictures International,2017,"Comedy, Horror",tmdb_genre_Comedy
486350,Dreamland,2019,"Comedy, Fantasy, Horror, Mystery",tmdb_genre_Comedy
487660,Tarnation,2017,"Comedy, Horror",tmdb_genre_Comedy
488265,The Dead Can't Dance,2010,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
488366,6:66 PM,2017,"Comedy, Horror",tmdb_genre_Comedy
489428,An Accidental Zombie (Named Ted),2017,"Comedy, Horror, Romance",tmdb_genre_Comedy
489811,Dying 2 Meet U,2012,"Comedy, Horror, Thriller",tmdb_genre_Comedy
491611,ZBurbs,2017,"Comedy, Horror",tmdb_genre_Comedy
492034,School Spirits,2017,"Adventure, Comedy, Fantasy, Horror",tmdb_genre_Comedy
492561,The Great Satan,2018,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
493440,Working Stiffs,1989,"Comedy, Horror",tmdb_genre_Comedy
493498,Attack of the Flesh Devouring Space Worms from Space,1998,"Action, Comedy, Horror, Science Fiction",tmdb_genre_Comedy
494703,Convention of the Dead,2016,"Action, Comedy, Horror",tmdb_genre_Comedy
496282,The Night Sitter,2018,"Comedy, Horror",tmdb_genre_Comedy
498673,Attack Of The Bat Monsters,1999,"Comedy, Horror",tmdb_genre_Comedy
498749,The Dark Side of the Womb,2017,"Comedy, Horror",tmdb_genre_Comedy
500957,Psychotic!,2016,"Comedy, Horror",tmdb_genre_Comedy
502104,Seven Stages to Achieve Eternal Bliss,2020,"Comedy, Horror, Thriller",tmdb_genre_Comedy
503125,Little Monsters,2019,"Comedy, Horror",tmdb_genre_Comedy
504730,The Upstairs Neighbour,1994,"Comedy, Drama, Horror, Mystery",tmdb_genre_Comedy
505236,Hens Night,2018,"Comedy, Drama, Horror",tmdb_genre_Comedy
505626,Hell's Kitty,2018,"Comedy, Horror",tmdb_genre_Comedy
506775,Nekrotronic,2018,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
507245,Clickbait,2019,"Comedy, Horror, Thriller",tmdb_genre_Comedy
507540,Beast Mode,2020,"Comedy, Horror",tmdb_genre_Comedy
507700,Uncle David 2,2018,"Comedy, Horror",tmdb_genre_Comedy
508404,Party Bus To Hell,2018,"Comedy, Horror, Thriller",tmdb_genre_Comedy
509752,Cruising Purgatory,2000,"Comedy, Horror",tmdb_genre_Comedy
510289,Ramekin,2018,"Comedy, Horror",tmdb_genre_Comedy
510388,Villains,2019,"Comedy, Drama, Horror",tmdb_genre_Comedy
511671,Housewife Alien vs. Gay Zombie,2017,"Comedy, Horror",tmdb_genre_Comedy
511778,Shed of the Dead,2019,"Comedy, Horror",tmdb_genre_Comedy
511813,Cannibals and Carpet Fitters,2018,"Comedy, Horror",tmdb_genre_Comedy
511817,Wendell & Wild,2022,"Adventure, Animation, Comedy, Fantasy, Horror",tmdb_genre_Comedy
512105,Jesus H. Zombie,2006,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
512196,Happy Death Day 2U,2019,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
512236,Chuck Steel: Night of the Trampires,2018,"Action, Animation, Comedy, Horror",tmdb_genre_Comedy
512408,Ugly Sweater Party,2018,"Comedy, Horror",tmdb_genre_Comedy
512584,Trico Tri Happy Halloween,2018,"Comedy, Family, Horror",tmdb_genre_Comedy
512861,Abduction Day,2013,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
513062,Unholy Night,2019,"Comedy, Horror",tmdb_genre_Comedy
514538,Forest of the Dead,2007,"Comedy, Horror",tmdb_genre_Comedy
514558,Cynthia,2018,"Comedy, Horror",tmdb_genre_Comedy
514787,At Stake: Vampire Solutions,2012,"Comedy, Horror",tmdb_genre_Comedy
514793,AS:VS Back in Business,2015,"Comedy, Horror",tmdb_genre_Comedy
515362,Maniac Farmer,2019,"Comedy, Horror, Thriller",tmdb_genre_Comedy
515387,American Exorcist,2018,"Comedy, Horror",tmdb_genre_Comedy
515411,Why Hide?,2018,"Comedy, Horror",tmdb_genre_Comedy
515676,Rottentail,2018,"Comedy, Horror",tmdb_genre_Comedy
517662,Sex Madness Revealed,2018,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
518125,Under the Bed,1988,"Comedy, Family, Horror",tmdb_genre_Comedy
518158,Leprechaun Returns,2018,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
518966,Horrorween,2012,"Comedy, Horror",tmdb_genre_Comedy
519523,Evil Bong 777,2018,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
519699,The Next Big Thing,2016,"Comedy, Horror, Thriller",tmdb_genre_Comedy
520023,Bodies Bodies Bodies,2022,"Comedy, Horror, Mystery",tmdb_genre_Comedy
520171,Close Encounters of the Inbred Redneck Kind,2012,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
520905,Tone-Deaf,2019,"Comedy, Horror, Thriller",tmdb_genre_Comedy
522033,Return of the Scarecrow,2018,"Comedy, Horror",tmdb_genre_Comedy
522101,Fetish Factory,2017,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
526144,Prisoners of the Dead,2011,"Action, Adventure, Comedy, Drama, Horror",tmdb_genre_Comedy
526208,Leaf Blower Massacre 2,2017,"Comedy, Horror",tmdb_genre_Comedy
526809,The Three Don'ts,2017,"Action, Comedy, Crime, Horror",tmdb_genre_Comedy
527948,Horror and Hamsters,2018,"Comedy, Horror",tmdb_genre_Comedy
528135,Swamp Zombies 2,2018,"Action, Comedy, Horror",tmdb_genre_Comedy
528271,South African Spook Hunter,2018,"Comedy, Horror",tmdb_genre_Comedy
528328,Serial Rabbit V: The Epic Hunt,2017,"Comedy, Horror",tmdb_genre_Comedy
529957,You're So Dead!,2019,"Comedy, Horror, Mystery, Thriller",tmdb_genre_Comedy
530076,Corporate Animals,2019,"Comedy, Horror",tmdb_genre_Comedy
530155,Strip Club Slasher,2010,"Comedy, Crime, Horror, Mystery, Thriller",tmdb_genre_Comedy
530351,Bad Hair,2021,"Comedy, Horror",tmdb_genre_Comedy
530379,The God Inside My Ear,2018,"Comedy, Drama, Horror, Thriller",tmdb_genre_Comedy
531219,Roald Dahl's The Witches,2020,"Adventure, Comedy, Family, Fantasy, Horror",tmdb_genre_Comedy
532648,Dementia Part II,2021,"Comedy, Horror",tmdb_genre_Comedy
532649,Book of Monsters,2019,"Action, Comedy, Horror",tmdb_genre_Comedy
532654,Ravers,2020,"Comedy, Horror",tmdb_genre_Comedy
532658,Killer Weekend,2018,"Comedy, Horror",tmdb_genre_Comedy
532813,Sublimate,2017,"Comedy, Horror",tmdb_genre_Comedy
532838,Deep Murder,2019,"Comedy, Horror",tmdb_genre_Comedy
533985,Bit,2019,"Comedy, Horror",tmdb_genre_Comedy
534282,Head,2015,"Comedy, Horror, Horror",tmdb_genre_Comedy
535581,The Dead Don't Die,2019,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
535584,Kiki Meets the Vampires,2014,"Comedy, Horror",tmdb_genre_Comedy
538227,Extra Ordinary,2019,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
538902,The Beaumonts,2018,"Comedy, Horror, Thriller",tmdb_genre_Comedy
539064,Zombie World 2,2017,"Comedy, Horror",tmdb_genre_Comedy
539364,Satanic Panic,2019,"Comedy, Horror",tmdb_genre_Comedy
540132,Pledges,2018,"Comedy, Horror",tmdb_genre_Comedy
540836,Blood Paradise,2018,"Comedy, Horror, Mystery",tmdb_genre_Comedy
541099,DeadTectives,2019,"Comedy, Horror",tmdb_genre_Comedy
542620,Evil Night,2014,"Comedy, Horror",tmdb_genre_Comedy
543306,The Teeth Beneath,2005,"Comedy, Horror",tmdb_genre_Comedy
543471,Monsterpiece Theatre Volume 1,2011,"Comedy, Horror",tmdb_genre_Comedy
543511,King of the Underground,2011,"Comedy, Drama, Horror",tmdb_genre_Comedy
543988,Lake Michigan Monster,2018,"Comedy, Fantasy, Horror, Mystery",tmdb_genre_Comedy
544294,Incredible Violence,2018,"Comedy, Horror",tmdb_genre_Comedy
545497,Grindsploitation 2: The Lost Reels,2016,"Action, Comedy, Horror",tmdb_genre_Comedy
545598,An Hour To Kill,2018,"Action, Comedy, Horror",tmdb_genre_Comedy
545749,Groundhog,2017,"Comedy, Horror",tmdb_genre_Comedy
546276,Zombies Ate My Prom Date,2008,"Animation, Comedy, Horror",tmdb_genre_Comedy
547261,Above All Things,2018,"Comedy, Drama, Horror, Romance, Thriller",tmdb_genre_Comedy
548064,You Might Be the Killer,2019,"Comedy, Horror, Mystery",tmdb_genre_Comedy
548650,Beach Blanket Frankenstein,2015,"Comedy, Horror",tmdb_genre_Comedy
548725,College Fright Night,2014,"Comedy, Horror",tmdb_genre_Comedy
549077,Better Off Zed,2018,"Comedy, Drama, Horror",tmdb_genre_Comedy
549703,Girls Just Wanna Have Blood,2020,"Comedy, Horror",tmdb_genre_Comedy
550863,Crazy Fat Ethel,2016,"Comedy, Horror",tmdb_genre_Comedy
551429,Camp Death III in 2D!,2018,"Comedy, Horror",tmdb_genre_Comedy
551554,American Nightmares,2018,"Comedy, Horror",tmdb_genre_Comedy
551804,Freaky,2020,"Comedy, Fantasy, Horror, Thriller",tmdb_genre_Comedy
552443,Party Day Massacre Stories,2018,"Comedy, Horror",tmdb_genre_Comedy
552504,Zoo,2019,"Comedy, Drama, Horror, Romance",tmdb_genre_Comedy
