id,year,title,rek_labels,rek_top,rek_top_conf,rek_weapon,rek_animal,rek_person,rek_water,rek_fire,rek_silhouette,rek_n_boxes,rek_bright,rek_sharp,rek_contrast,rek_colors,rek_mod,rek_violence,rek_mod_weapons,rek_gore,rek_n_faces,rek_emotion,rek_gender,rek_age_lo,rek_age_hi
411333,2016,Mother's Revenge,Advertisement:1.00|Poster:1.00|Adult:0.99|Female:0.99|Person:0.99|Woman:0.99|Face:0.99|Head:0.99|Photography:0.99|Portrait:0.99,Advertisement,1.0,0.0,0.0,0.994,0.0,0.0,0.0,4,42.15,83.84,83.44,#000000:44.0|#2f4f4f:37.4|#808080:12.1|#a9a9a9:5.1|#dcdcdc:1.2,,0.0,0.0,0.0,1,ANGRY:0.36,Female,41,49
411450,1999,House of the Damned,Book:1.00|Publication:1.00|Advertisement:0.99|Poster:0.99|Adult:0.97|Male:0.97|Man:0.97|Person:0.97|Bride:0.95|Female:0.95,Book,1.0,0.0,0.0,0.965,0.0,0.0,0.0,9,65.47,78.62,88.23,#000000:28.8|#556b2f:14.0|#6b8e23:13.7|#cd853f:11.5|#2f4f4f:9.5,,0.0,0.0,0.0,1,CALM:0.98,Female,55,61
411549,2017,Kuso,Art:1.00|Collage:1.00|People:1.00|Person:1.00|Adult:1.00|Female:1.00|Woman:1.00|Male:0.97|Man:0.97|Car:0.96,Art,0.9989,0.0,0.0,0.9985,0.0,0.0,0.0,63,78.9,83.13,85.47,#40e0d0:32.5|#696969:19.9|#000000:16.6|#808080:8.7|#a9a9a9:5.6,,0.0,0.0,0.0,26,SURPRISED:0.83,Male,24,30
411644,2015,Zoo School,Advertisement:1.00|Poster:1.00|Cleaning:0.91|Person:0.91|Blackboard:0.84|Disk:0.71|Walking:0.57|Stick:0.55|Silhouette:0.54|Book:0.53,Advertisement,1.0,0.0,0.0,0.9146,0.0,0.0,0.5417,2,48.01,79.68,99.5,#8b4513:33.5|#ffffff:30.7|#800000:14.6|#000000:11.4|#a9a9a9:4.4,,0.0,0.0,0.0,0,,,-1,-1
411773,2009,Aqualorius!,Advertisement:1.00|Poster:1.00|Adult:0.97|Female:0.97|Person:0.97|Woman:0.97|Girl:0.93|Teen:0.93|Face:0.89|Head:0.89,Advertisement,1.0,0.0,0.0,0.9736,0.5366,0.0,0.0,19,21.27,76.54,76.58,#000000:74.1|#2f4f4f:16.2|#696969:3.2|#800000:3.1|#808080:1.9,,0.0,0.0,0.0,4,SAD:0.52,Female,9,15
411846,0,,Book:1.00|Publication:1.00|Adult:0.98|Male:0.98|Man:0.98|Person:0.98|Novel:0.89|Advertisement:0.74|Poster:0.74|Face:0.73,Book,1.0,0.0,0.5131,0.9776,0.0,0.0,0.0,4,11.14,83.85,80.16,#000000:74.2|#2f4f4f:12.5|#a9a9a9:4.6|#800000:4.2|#808080:2.9,,0.0,0.0,0.0,1,FEAR:0.70,Male,24,32
411854,2006,Onne,Book:1.00|Publication:1.00|Adult:0.96|Male:0.96|Man:0.96|Person:0.96|Face:0.95|Head:0.95|Novel:0.94|Art:0.93,Book,1.0,0.0,0.0,0.96,0.0,0.0,0.0,4,27.78,79.92,82.54,#000000:67.1|#2f4f4f:19.6|#a9a9a9:4.1|#dcdcdc:3.8|#696969:3.4,,0.0,0.0,0.0,1,FEAR:1.00,Female,23,29
412057,1999,The Mirror,Nature:1.00|Outdoors:1.00|Sea:1.00|Water:1.00|Sea Waves:1.00|Surfing:1.00|Person:0.95|Photography:0.83|Portrait:0.56|Advertisement:0.56,Nature,1.0,0.0,0.0,0.9476,1.0,0.0,0.0,1,3.92,83.3,85.64,#000000:73.5|#a9a9a9:6.8|#2f4f4f:5.8|#4682b4:4.6|#dcdcdc:4.2,,0.0,0.0,0.0,3,CALM:0.99,Male,15,21
412102,2021,Nenjam Marappathillai,Photography:1.00|Face:1.00|Head:1.00|Person:1.00|Portrait:1.00|Advertisement:0.99|Poster:0.99|Adult:0.99|Male:0.99|Man:0.99,Photography,1.0,0.0,0.0,1.0,0.0,0.0,0.5496,4,15.85,72.2,79.96,#000000:74.2|#2f4f4f:14.3|#696969:5.9|#a9a9a9:3.8|#dcdcdc:1.7,,0.0,0.0,0.0,1,SAD:0.57,Female,24,30
412123,1984,The Bite,Advertisement:1.00|Poster:1.00|Face:0.99|Head:0.99|Person:0.99|Photography:0.99|Portrait:0.99|Blonde:0.98|Hair:0.98|Adult:0.98,Advertisement,0.9959,0.0,0.0,0.9942,0.0,0.0,0.0,4,55.44,82.82,92.89,#000000:42.4|#c0c0c0:23.4|#708090:11.6|#c71585:10.1|#191970:4.5,,0.0,0.0,0.0,1,CALM:1.00,Female,24,30
412333,2018,Mohini,Costume:1.00|Person:1.00|Adult:1.00|Female:1.00|Woman:1.00|Book:0.99|Publication:0.99|Advertisement:0.82|Poster:0.82|Necklace:0.65,Costume,0.9976,0.5795,0.0,0.9976,0.0,0.0,0.0,5,41.72,83.79,82.34,#000000:40.0|#2f4f4f:33.6|#191970:11.7|#c0c0c0:6.5|#708090:4.0,,0.0,0.0,0.0,1,CALM:0.99,Female,18,22
412354,2016,Death Metal,Book:1.00|Publication:1.00|Advertisement:1.00|Poster:1.00|Bonfire:0.90|Flame:0.90|Comics:0.87|Outdoors:0.81|Nature:0.79|Novel:0.58,Book,1.0,0.0,0.5021,0.0,0.0,0.9033,0.0,1,66.51,80.99,88.85,#000000:25.8|#a0522d:16.4|#e9967a:15.1|#800000:13.6|#cd853f:10.7,,0.0,0.0,0.0,0,,,-1,-1
412457,1986,Burp!,Advertisement:1.00|Poster:1.00|Scoreboard:0.69|Electronics:0.57|Hardware:0.57|Book:0.56|Comics:0.56|Art:0.55|Teeth:0.55|Sticker:0.54,Advertisement,1.0,0.0,0.5168,0.0,0.0,0.0,0.0,1,6.96,83.66,89.62,#000000:55.6|#b22222:26.0|#dcdcdc:10.6|#800000:4.9|#bc8f8f:2.0,,0.0,0.0,0.0,0,,,-1,-1
412574,2016,Bangkok 13 Muang Kon Tai,Advertisement:1.00|Poster:1.00|Dress:0.92|Bonfire:0.91|Fire:0.91|Flame:0.91|Fashion:0.56|Book:0.55|Publication:0.55|Performer:0.53,Advertisement,1.0,0.0,0.0,0.0,0.0,0.9095,0.0,1,38.58,78.4,81.25,#000000:64.7|#2f4f4f:11.6|#696969:11.4|#a9a9a9:6.8|#cd853f:3.8,,0.0,0.0,0.0,1,CONFUSED:0.93,Female,21,27
412684,2016,Ghost Villa,Book:1.00|Publication:1.00|Person:0.99|Photography:0.98|Portrait:0.98|Novel:0.97|Advertisement:0.88|Poster:0.81|Comics:0.57|Alien:0.53,Book,1.0,0.0,0.5201,0.9891,0.0,0.0,0.0,1,30.65,81.01,87.37,#000000:57.8|#87ceeb:13.2|#696969:11.4|#2f4f4f:10.4|#f4a460:3.2,,0.0,0.0,0.0,3,FEAR:0.80,Female,24,32
412795,2016,Maligno,Door:1.00|Person:1.00|Walking:1.00|Adult:0.99|Female:0.99|Woman:0.99|Silhouette:0.89|Shoe:0.77|Gate:0.75|Lighting:0.74,Door,0.9998,0.0,0.0,0.9955,0.0,0.0,0.8946,7,8.82,84.8,85.08,#000000:75.9|#2f4f4f:12.1|#dcdcdc:4.8|#696969:3.2|#a9a9a9:2.1,,0.0,0.0,0.0,0,,,-1,-1
412844,2014,Ice Cream 2,Advertisement:1.00|Poster:1.00|T-Shirt:1.00|Adult:1.00|Female:1.00|Person:1.00|Woman:1.00|Male:0.98|Man:0.98|People:0.96,Advertisement,1.0,0.0,0.5575,0.9978,0.0,0.0,0.0,33,79.84,95.87,96.31,#dcdcdc:32.6|#000000:21.0|#a0522d:16.5|#808080:12.2|#a9a9a9:12.1,,0.0,0.0,0.0,8,SURPRISED:0.99,Male,33,41
412853,2017,Balloon,Face:1.00|Head:1.00|Person:1.00|Photography:1.00|Portrait:1.00|Adult:0.99|Male:0.99|Man:0.99|Performer:0.97|Clown:0.92,Face,0.9995,0.0,0.0,0.9995,0.0,0.0,0.0,4,7.8,32.43,45.59,#000000:77.4|#800000:18.9|#2f4f4f:1.9|#bc8f8f:1.8,,0.0,0.0,0.0,0,,,-1,-1
412998,2016,Mo,Advertisement:1.00|Poster:1.00|Adult:0.89|Female:0.89|Person:0.89|Woman:0.89|Moon:0.68|Mammal:0.56|Orangutan:0.56|Wildlife:0.56,Advertisement,1.0,0.0,0.5511,0.8851,0.0,0.0,0.0,6,7.8,85.93,86.56,#000000:71.3|#696969:7.1|#2f4f4f:6.5|#808080:6.2|#800000:4.5,,0.0,0.0,0.0,0,,,-1,-1
413028,2017,Rum,Advertisement:1.00|Poster:1.00|Book:0.99|Publication:0.99|Adult:0.99|Male:0.99|Man:0.99|Person:0.99|Female:0.90|Woman:0.90,Advertisement,0.9982,0.0,0.0,0.9886,0.0,0.0,0.0,24,34.76,84.77,83.54,#000000:54.1|#800000:22.0|#a0522d:10.2|#bc8f8f:7.0|#2f4f4f:3.0,,0.0,0.0,0.0,6,CALM:0.98,Male,23,29
413097,2016,Look If You Dare,Pants:0.99|Shoe:0.99|Long Sleeve:0.99|Person:0.98|Walking:0.98|Adult:0.98|Female:0.98|Woman:0.98|Photography:0.96|Jeans:0.94,Pants,0.9936,0.0,0.0,0.9839,0.0,0.0,0.0,6,65.06,39.9,88.16,#000000:38.8|#808080:35.3|#696969:16.4|#2f4f4f:4.9|#c0c0c0:4.4,,0.0,0.0,0.0,1,SAD:0.90,Female,18,22
413259,1990,Wake Up to Kill 3,Advertisement:1.00|Poster:1.00|Book:0.99|Publication:0.99|Adult:0.95|Female:0.95|Person:0.95|Woman:0.95|Male:0.94|Man:0.94,Advertisement,1.0,0.5182,0.5365,0.95,0.0,0.0,0.0,12,59.64,78.97,85.22,#000000:32.1|#a0522d:23.1|#2f4f4f:21.3|#deb887:15.7|#a52a2a:3.7,,0.0,0.0,0.0,2,ANGRY:0.44,Male,28,36
413260,2016,Buppha Ratree: Haunting in Japan,Advertisement:1.00|Poster:1.00|Adult:0.97|Female:0.97|Person:0.97|Woman:0.97|Baby:0.95|Bride:0.93|Water:0.81|Outdoors:0.57,Advertisement,0.9998,0.0,0.0,0.9686,0.8103,0.0,0.0,21,87.19,81.23,85.85,#c0c0c0:37.8|#2f4f4f:23.3|#a9a9a9:18.4|#708090:8.4|#778899:6.1,Non-Explicit Nudity of Intimate parts and Kissing:0.99|Non-Explicit Nudity:0.99|Exposed Male Nipple:0.99,0.0,0.0,0.0,6,FEAR:0.99,Male,19,23
413416,2016,The Housemaid,Book:1.00|Publication:1.00|Axe:0.99|Adult:0.98|Female:0.98|Person:0.98|Woman:0.98|Male:0.95|Man:0.95|Tie:0.90,Book,0.9992,0.993,0.0,0.9829,0.0,0.0,0.0,19,22.54,81.54,78.68,#000000:64.0|#2f4f4f:20.4|#808080:8.5|#800000:5.4|#cd853f:1.2,,0.0,0.0,0.0,4,CALM:0.90,Female,19,25
413438,2015,El Deseo,Advertisement:1.00|Poster:1.00|Formal Wear:1.00|Suit:1.00|Adult:0.99|Male:0.99|Man:0.99|Person:0.99|Female:0.99|Woman:0.99,Advertisement,0.9999,0.0,0.0,0.989,0.0,0.0,0.0,25,90.34,81.54,85.81,#87ceeb:43.5|#a9a9a9:18.6|#000000:11.2|#696969:7.4|#afeeee:7.0,,0.0,0.0,0.0,4,CALM:0.80,Male,43,51
413465,1954,Ghost Man,Advertisement:1.00|Poster:1.00|Adult:0.97|Female:0.97|Person:0.97|Woman:0.97|Book:0.95|Publication:0.95|Male:0.94|Man:0.94,Advertisement,1.0,0.0,0.0,0.9699,0.0,0.0,0.0,19,74.74,89.4,89.82,#c0c0c0:33.1|#000000:27.4|#808080:14.9|#a0522d:12.4|#2f4f4f:6.4,Non-Explicit Nudity of Intimate parts and Kissing:0.82|Non-Explicit Nudity:0.82|Exposed Male Nipple:0.82,0.0,0.0,0.0,5,CALM:1.00,Male,34,42
413484,2008,The Chanting 3,Advertisement:1.00|Poster:1.00|Book:0.98|Publication:0.98|Adult:0.94|Female:0.94|Person:0.94|Woman:0.94|Animal:0.67|Ape:0.67,Advertisement,0.996,0.5289,0.6748,0.9414,0.0,0.0,0.0,4,16.6,77.79,72.19,#000000:77.1|#2f4f4f:10.7|#696969:9.1|#a9a9a9:1.9|#8b4513:1.0,,0.0,0.0,0.0,1,ANGRY:0.86,Female,35,43
413492,2016,When Pen Ghost Meets Plate Ghost,Book:1.00|Publication:1.00|Advertisement:1.00|Poster:1.00|Baby:0.93|Person:0.93|Adult:0.92|Female:0.92|Woman:0.92|Novel:0.58,Book,1.0,0.0,0.0,0.9297,0.0,0.0,0.0,6,7.82,78.16,75.65,#000000:71.6|#2f4f4f:22.2|#808080:3.9|#800000:1.5|#cd5c5c:0.8,,0.0,0.0,0.0,1,CALM:0.96,Female,21,27
413607,2013,Run!,Advertisement:1.00|Poster:1.00|Adult:0.98|Male:0.98|Man:0.98|Person:0.98|Boy:0.98|Child:0.98|Female:0.97|Girl:0.97,Advertisement,1.0,0.5234,0.0,0.9816,0.0,0.0,0.0,13,40.38,85.81,90.12,#000000:50.9|#2f4f4f:23.7|#808080:11.9|#c0c0c0:11.6|#ffffe0:1.9,,0.0,0.0,0.0,3,CALM:0.43,Male,24,30
413664,2016,Midnight University,Crowd:1.00|Person:1.00|People:0.99|Smoke Pipe:0.98|Advertisement:0.94|Audience:0.92|Adult:0.91|Male:0.91|Man:0.91|Baby:0.90,Crowd,0.9961,0.0,0.0,0.9961,0.0,0.0,0.0,32,23.98,45.68,75.07,#000000:65.7|#2f4f4f:24.6|#808080:6.2|#800000:3.4|#dc143c:0.1,,0.0,0.0,0.0,29,SAD:0.97,Female,19,23
413734,2014,Biest,Adult:0.98|Female:0.98|Person:0.98|Woman:0.98|Advertisement:0.87|Poster:0.87|Shark:0.78|Book:0.77|Face:0.71|Electronics:0.58,Adult,0.9753,0.0,0.7783,0.9753,0.0,0.0,0.0,9,48.61,84.05,84.42,#000000:40.7|#2f4f4f:22.0|#800000:8.0|#c0c0c0:8.0|#808080:6.1,,0.0,0.0,0.0,1,FEAR:0.90,Female,32,40
413973,1958,El Zorro escarlata en la venganza del ahorcado,Book:1.00|Publication:1.00|Adult:1.00|Female:1.00|Person:1.00|Woman:1.00|Comics:1.00|Novel:0.99|Male:0.97|Man:0.97,Book,1.0,0.0,0.0,0.9977,0.0,0.0,0.0,21,68.26,95.13,97.62,#000000:30.0|#ffdead:23.8|#dc143c:9.4|#808080:8.8|#556b2f:6.1,,0.0,0.0,0.0,3,SURPRISED:0.61,Male,30,38
414092,2003,Dense Fear,Land:1.00|Nature:1.00|Outdoors:1.00|Tree:1.00|Vegetation:1.00|Woodland:1.00|Grove:1.00|Snow:0.91|Winter:0.84|Ice:0.66,Land,0.9999,0.0,0.0,0.0,0.5291,0.0,0.0,0,16.19,85.74,100.0,#000000:51.9|#dcdcdc:26.3|#ffffff:5.8|#c0c0c0:4.3|#808080:4.1,,0.0,0.0,0.0,0,,,-1,-1
414145,2009,Lo siniestro,Advertisement:1.00|Poster:1.00|Book:1.00|Publication:1.00|Novel:0.85|Comics:0.52|Page:0.51|Text:0.51,Advertisement,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,74.96,89.34,93.37,#808080:20.2|#000000:20.0|#ffffff:17.5|#2f4f4f:14.1|#c0c0c0:11.6,,0.0,0.0,0.0,1,CALM:0.48,Male,26,34
414192,2016,Jenny,Book:1.00|Publication:1.00|Adult:0.99|Female:0.99|Person:0.99|Woman:0.99|Advertisement:0.98|Poster:0.98|Comics:0.93|Coat:0.68,Book,0.9998,0.531,0.0,0.9859,0.0,0.0,0.0,5,40.26,75.96,47.99,#2f4f4f:53.0|#000000:27.6|#800000:12.2|#696969:3.2|#808080:1.9,Blood & Gore:1.00|Graphic Violence:1.00|Violence:1.00,0.995,0.0,0.995,1,FEAR:0.84,Female,24,32
414224,1991,Roohani Taaqat,Advertisement:1.00|Poster:1.00|Adult:0.98|Male:0.98|Man:0.98|Person:0.98|Female:0.90|Woman:0.90|Bride:0.74|Lobster:0.65,Advertisement,0.9998,0.0,0.5588,0.9759,0.0,0.0,0.0,29,66.91,91.65,87.41,#000000:19.5|#a0522d:16.9|#4169e1:13.0|#bc8f8f:10.0|#2f4f4f:8.3,,0.0,0.0,0.0,5,ANGRY:0.57,Male,44,52
414225,1985,Bhago Bhoot Aayaa,Book:1.00|Publication:1.00|Comics:1.00|Adult:0.99|Female:0.99|Person:0.99|Woman:0.99|Male:0.99|Man:0.99|Face:0.96,Book,1.0,0.0,0.0,0.9922,0.0,0.0,0.0,26,70.18,88.93,86.03,#800000:24.5|#ffebcd:16.6|#dc143c:13.6|#a0522d:9.5|#a52a2a:7.0,,0.0,0.0,0.0,7,FEAR:0.83,Male,24,32
414284,2015,Never Trust a Stranger,Advertisement:1.00|Poster:1.00|Publication:0.99|Book:0.99|Adult:0.94|Male:0.94|Man:0.94|Person:0.94|Pants:0.75|Bag:0.57,Advertisement,1.0,0.0,0.0,0.9442,0.0,0.0,0.0,4,34.19,76.21,79.58,#000000:59.3|#2f4f4f:20.6|#800000:9.2|#696969:3.8|#c0c0c0:3.3,,0.0,0.0,0.0,0,,,-1,-1
414532,2007,Sanguivorous,Advertisement:1.00|Poster:1.00|Adult:0.96|Male:0.96|Man:0.96|Person:0.96|Shark:0.67|Book:0.64|Publication:0.64|Text:0.56,Advertisement,0.9975,0.0,0.6675,0.9632,0.0,0.0,0.5274,5,2.96,88.15,88.53,#000000:83.2|#dcdcdc:7.3|#a0522d:3.1|#2f4f4f:2.3|#808080:2.0,,0.0,0.0,0.0,2,FEAR:0.29,Female,24,32
414554,2013,In Search of Spirits,Advertisement:1.00|Poster:1.00|Face:1.00|Head:1.00|Person:1.00|Photography:1.00|Portrait:1.00|Book:0.98|Publication:0.98|Adult:0.94,Advertisement,0.9998,0.0,0.555,0.9951,0.0,0.0,0.0,4,11.05,84.26,82.65,#000000:75.2|#2f4f4f:10.1|#696969:5.8|#808080:4.8|#a9a9a9:2.7,,0.0,0.0,0.0,1,HAPPY:0.95,Female,23,29
414569,2009,Villemolle 81,Book:1.00|Publication:1.00|Vegetation:0.94|Animal:0.75|Mammal:0.75|Rat:0.75|Nature:0.72|Outdoors:0.72|Clapperboard:0.62|Novel:0.58,Book,1.0,0.0,0.7452,0.0,0.0,0.0,0.0,2,54.23,88.65,86.26,#2f4f4f:43.9|#000000:21.5|#808080:10.8|#696969:9.9|#a9a9a9:8.8,,0.0,0.0,0.0,0,,,-1,-1
414710,2016,Nosferatu.com,Electronics:1.00|Screen:1.00|Computer Hardware:1.00|Hardware:1.00|Monitor:1.00|Cushion:0.99|Home Decor:0.99|TV:0.96|Adult:0.96|Male:0.96,Electronics,0.9993,0.0,0.0,0.958,0.0,0.0,0.0,5,33.17,89.75,83.86,#000000:66.6|#696969:17.9|#2f4f4f:7.0|#dcdcdc:5.0|#778899:3.2,,0.0,0.0,0.0,1,ANGRY:1.00,Male,36,44
414827,2016,Sijjin 3: The Forbidden Love,Head:1.00|Person:1.00|Photography:1.00|Portrait:1.00|Publication:0.99|Book:0.99|Adult:0.99|Male:0.99|Man:0.99|Female:0.98,Head,0.9962,0.0,0.0,0.9962,0.0,0.0,0.0,8,47.9,76.1,88.02,#000000:38.9|#2f4f4f:24.2|#808080:13.4|#c0c0c0:9.9|#a9a9a9:8.6,,0.0,0.0,0.0,2,ANGRY:0.99,Male,27,35
415010,2017,Ravenous,Advertisement:1.00|Poster:1.00|Adult:0.99|Male:0.99|Man:0.99|Person:0.99|Photography:0.98|Portrait:0.96|Ape:0.65|Mammal:0.65,Advertisement,0.9997,0.0,0.0,0.9926,0.0,0.0,0.0,4,93.66,48.73,94.5,#dcdcdc:35.3|#2f4f4f:20.8|#ffffff:15.6|#808080:12.7|#000000:10.8,,0.0,0.0,0.0,1,ANGRY:0.66,Male,41,49
415110,2016,Chennai Koottam,Advertisement:1.00|Poster:1.00|Adult:0.99|Female:0.99|Person:0.99|Woman:0.99|Male:0.99|Man:0.99|Photography:0.97|Portrait:0.97,Advertisement,1.0,0.0,0.0,0.9929,0.0,0.0,0.0,21,76.03,81.39,86.08,#808080:22.2|#a9a9a9:22.1|#dcdcdc:15.7|#000000:12.1|#2f4f4f:10.9,,0.0,0.0,0.0,5,HAPPY:0.68,Male,27,35
415128,1988,Broken Glass,Book:1.00|Publication:1.00|Baby:1.00|Person:1.00|Face:1.00|Head:1.00|Photography:1.00|Portrait:1.00|Happy:0.71|Laughing:0.71,Book,0.9997,0.0,0.0,0.9976,0.0,0.0,0.0,2,52.44,75.12,81.18,#000000:24.3|#191970:23.1|#696969:23.1|#4169e1:22.9|#6495ed:3.5,,0.0,0.0,0.0,1,FEAR:1.00,Female,13,21
415233,2011,Total Detox,Weapon:0.95|Baby:0.78|Person:0.78|Device:0.72|Axe:0.71|Shoe:0.62|Blade:0.56|Tattoo:0.54|Hand:0.54|Sneaker:0.53,Weapon,0.9548,0.9548,0.0,0.7758,0.0,0.0,0.0,2,55.15,80.53,85.56,#000000:32.7|#2f4f4f:27.0|#808080:23.1|#a9a9a9:9.3|#800000:3.9,Blood & Gore:0.99|Graphic Violence:0.99|Violence:0.99,0.9895,0.0,0.9895,0,,,-1,-1
415255,2014,The Secret of Evil,Book:0.94|Publication:0.94|City:0.69|Street:0.66|Urban:0.66|Furniture:0.65|Advertisement:0.64|Poster:0.61|Bed:0.61|Painting:0.58,Book,0.9378,0.0,0.0,0.0,0.0,0.0,0.0,0,6.65,36.86,51.64,#000000:86.9|#2f4f4f:7.6|#778899:2.1|#800000:1.9|#696969:1.5,,0.0,0.0,0.0,0,,,-1,-1
415352,1985,Don Cipote de la Manga,Book:1.00|Publication:1.00|Advertisement:1.00|Poster:1.00|Baby:0.84|Person:0.84|Comics:0.58|Batman:0.55|Novel:0.54|Alien:0.50,Book,0.9991,0.0,0.5015,0.8406,0.0,0.0,0.0,2,75.08,93.7,92.38,#2f4f4f:33.9|#dcdcdc:28.2|#4682b4:25.1|#696969:3.6|#dc143c:3.6,Explicit:0.97|Exposed Female Nipple:0.97|Explicit Nudity:0.97|Exposed Female Genitalia:0.91,0.0,0.0,0.0,1,SURPRISED:0.99,Female,19,23
415379,1982,Lullaby of Death,Dress:1.00|Fashion:1.00|Formal Wear:1.00|Gown:1.00|Book:1.00|Publication:1.00|Adult:0.98|Male:0.98|Man:0.98|Person:0.98,Dress,1.0,0.0,0.0,0.9843,0.0,0.0,0.0,15,39.57,87.3,88.76,#000000:49.9|#2f4f4f:27.3|#c0c0c0:11.9|#bc8f8f:5.8|#800000:2.0,,0.0,0.0,0.0,3,CALM:0.99,Female,32,40
415403,1980,Gehrayee,Advertisement:1.00|Poster:1.00|Adult:0.96|Male:0.96|Man:0.96|Person:0.96|Face:0.93|Head:0.93|Photography:0.93|Portrait:0.93,Advertisement,1.0,0.0,0.0,0.9555,0.0,0.5353,0.0,17,47.28,79.14,83.93,#2f4f4f:49.8|#000000:13.1|#808080:10.1|#c0c0c0:8.2|#d2b48c:7.5,Blood & Gore:0.54|Graphic Violence:0.54|Violence:0.54,0.5445,0.0,0.5445,4,SAD:0.50,Male,37,45
415416,2016,Thirst,Accessories:1.00|Sunglasses:1.00|Glasses:1.00|Advertisement:0.99|Poster:0.93|Smoke Pipe:0.81|Goggles:0.63|Bag:0.54|Handbag:0.54|Purse:0.51,Accessories,1.0,0.0,0.0,0.5097,0.0,0.0,0.0,1,96.89,81.58,95.07,#dcdcdc:38.5|#2f4f4f:23.1|#ffffff:23.1|#808080:5.1|#c0c0c0:5.1,,0.0,0.0,0.0,1,FEAR:0.87,Female,19,23
415445,2016,The Glass Coffin,Advertisement:1.00|Poster:1.00|Book:1.00|Publication:1.00|Person:0.97|Novel:0.55|Electronics:0.53|Hardware:0.53|Dancing:0.52|Leisure Activities:0.52,Advertisement,1.0,0.0,0.0,0.9667,0.0,0.0,0.0,1,7.78,51.08,55.28,#000000:79.5|#800000:16.1|#a9a9a9:2.2|#191970:2.2,,0.0,0.0,0.0,2,CALM:0.84,Female,27,35
415469,2016,Bloodspray,Book:1.00|Publication:1.00|Comics:1.00|Person:0.97|Guitar:0.93|Musical Instrument:0.93|Face:0.88|Head:0.88|Advertisement:0.73|Poster:0.73,Book,1.0,0.0,0.0,0.9733,0.0,0.0,0.0,7,42.35,94.71,95.2,#000000:52.9|#dcdcdc:17.0|#2f4f4f:8.8|#8b0000:6.7|#ffd700:6.5,,0.0,0.0,0.0,0,,,-1,-1
415550,2016,All Killer,Advertisement:1.00|Poster:1.00|Book:0.99|Publication:0.99|Adult:0.96|Male:0.96|Man:0.96|Person:0.96|Bride:0.95|Female:0.95,Advertisement,1.0,0.0,0.5065,0.9555,0.0,0.0,0.0,21,36.92,79.66,76.5,#000000:47.6|#b22222:25.2|#800000:16.9|#2f4f4f:3.4|#db7093:2.6,,0.0,0.0,0.0,3,SURPRISED:0.93,Male,32,40
415584,1950,The Man with the Giant Hat,Advertisement:1.00|Poster:1.00|Clothing:0.99|Hat:0.99|Guitar:0.98|Musical Instrument:0.98|Adult:0.94|Male:0.94|Man:0.94|Person:0.94,Advertisement,0.9998,0.0,0.0,0.9422,0.0,0.0,0.0,7,11.21,90.35,87.55,#000000:65.3|#2f4f4f:19.0|#808080:9.0|#dcdcdc:6.7,,0.0,0.0,0.0,0,,,-1,-1
415908,2014,Machhli Jal Ki Rani Hai,Book:1.00|Publication:1.00|Novel:0.97|Adult:0.96|Female:0.96|Person:0.96|Woman:0.96|Photography:0.61|Portrait:0.61|Silk:0.55,Book,0.9999,0.0,0.0,0.9621,0.0,0.0,0.0,8,45.85,85.08,82.79,#000000:39.9|#800000:29.0|#d2691e:14.4|#8b4513:7.6|#dcdcdc:3.6,,0.0,0.0,0.0,2,SAD:0.96,Female,20,26
415913,2017,Dora,Face:1.00|Head:1.00|Person:1.00|Photography:1.00|Portrait:1.00|Advertisement:0.99|Poster:0.99|Adult:0.95|Female:0.95|Woman:0.95,Face,0.997,0.0,0.0,0.997,0.0,0.0,0.0,5,17.73,80.68,83.26,#000000:67.8|#800000:11.1|#8b4513:7.1|#f4a460:4.9|#8b0000:4.0,Blood & Gore:0.88|Graphic Violence:0.88|Violence:0.88|Weapon Violence:0.71,0.8848,0.0,0.8848,1,CALM:0.92,Female,24,30
415926,2014,G for Grandad,Furniture:1.00|Indoors:1.00|Living Room:1.00|Couch:1.00|Adult:1.00|Female:1.00|Person:1.00|Woman:1.00|Fireplace:1.00|Interior Design:0.99,Furniture,0.9999,0.0,0.0,0.9983,0.0,0.0,0.0,12,0.0,78.33,77.45,#000000:91.6|#2f4f4f:4.7|#dcdcdc:1.8|#696969:1.0|#a9a9a9:0.7,,0.0,0.0,0.0,1,CALM:0.81,Female,37,45
415964,2006,A Noite do Vampiro,Face:1.00|Head:1.00|Person:1.00|Photography:1.00|Portrait:1.00|Adult:0.99|Male:0.99|Man:0.99|Accessories:0.98|Glasses:0.98,Face,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8,6.56,83.79,83.14,#000000:69.4|#2f4f4f:22.4|#c0c0c0:4.7|#808080:3.5,,0.0,0.0,0.0,1,FEAR:0.92,Male,33,41
416044,2014,Deads,Face:1.00|Head:1.00|Person:1.00|Photography:1.00|Portrait:1.00|Costume:1.00|Coat:0.99|Adult:0.99|Female:0.99|Woman:0.99,Face,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20,44.42,78.36,84.17,#2f4f4f:44.5|#000000:39.7|#808080:9.2|#ffffff:6.0|#800000:0.6,,0.0,0.0,0.0,5,CALM:0.57,Female,24,30
