id,label,score,year,title,is_animal,is_creature
1619417,uncertain,0.36,9999,The Bigfoot Experiment,False,False
1620060,none,0.582,9999,The Nuclear Family,False,False
1621025,uncertain,0.236,9999,Floverr,False,False
1621775,uncertain,0.192,9999,Until You're Alone,False,False
1623659,uncertain,0.406,9999,Help Me,False,False
1625390,uncertain,0.276,9999,She Follows,False,False
1626149,uncertain,0.305,9999,Lost Media,False,False
1628654,uncertain,0.343,2025,7Hz,False,False
1629881,uncertain,0.242,9999,The Mold,False,False
1632915,uncertain,0.326,9999,The Mist,False,False
1635150,uncertain,0.21,9999,ENCIERRO,False,False
1635455,none,0.867,9999,Onlookers,False,False
1635552,uncertain,0.335,9999,Something Borrowed,False,False
1635785,werewolf,0.734,9999,Curse of Lazuzu Doll,False,True
1636200,witch,0.583,9999,The Virgins,False,True
1636464,none,0.573,9999,Nance,False,False
1638103,uncertain,0.34,9999,Constantine 2,False,False
1639899,masked_killer,0.515,9999,Psycho Killer,False,True
1641236,masked_killer,0.521,9999,Skin and Pavement,False,True
1642701,uncertain,0.234,9999,Fan Mail,False,False
1643792,uncertain,0.383,2026,Meet Bitsy,False,False
1644213,uncertain,0.241,2026,Buried Secrets,False,False
1645620,uncertain,0.325,9999,Maniac Cop,False,False
1645963,uncertain,0.185,9999,BRO,False,False
1646894,uncertain,0.304,9999,Bucharest Horror Show,False,False
1647157,vampire,0.842,9999,Babyteeth,False,True
1647225,uncertain,0.19,2026,Nonexistent,False,False
1647413,uncertain,0.33,9999,Non Finimus,False,False
1649551,uncertain,0.471,9999,Shiver: Slaying All Night,False,False
1649674,uncertain,0.262,9999,Joshua,False,False
1650534,uncertain,0.308,9999,Hollow Trees,False,False
1651347,uncertain,0.294,9999,Minotaur,False,False
1651571,masked_killer,0.523,9999,Scarlet Nose,False,True
1654416,uncertain,0.259,2026,PREY,False,False
1654811,ghost,0.668,9999,The Rot,False,True
1655335,skeleton,0.859,9999,Devourer,False,True
1659300,witch,0.597,2023,Seven Minutes,False,True
1662160,vampire,0.951,9999,Dating Sucks,False,True
1662520,none,0.652,9999,White Elephant,False,False
1662921,uncertain,0.418,9999,(S)kin,False,False
1663501,uncertain,0.298,2025,Silent Sonata,False,False
1663945,uncertain,0.229,9999,Rise of the Living Bread,False,False
1664247,uncertain,0.45,9999,Mystic Park,False,False
1664373,ghost,0.555,9999,Another's Perversions,False,True
1664580,uncertain,0.299,9999,The Listing,False,False
1664897,none,0.666,9999,The Passage,False,False
1664981,uncertain,0.471,9999,STAN,False,False
1665506,none,0.792,9999,Astrolatry,False,False
1667634,uncertain,0.293,9999,Angel,False,False
1668362,uncertain,0.352,2024,Cult Classic,False,False
1669200,uncertain,0.289,9999,The Terrestrial,False,False
1669921,none,0.887,9999,Little One,False,False
1669923,uncertain,0.209,9999,Izzard,False,False
1671305,witch,0.596,2026,Accursed,False,True
1673242,ghost,0.706,9999,Signal Lost,False,True
1677565,uncertain,0.18,9999,Ankle Snatcher,False,False
1678132,uncertain,0.372,9999,Iustitium,False,False
1678967,uncertain,0.174,9999,"Moth, Man!",False,False
1680857,uncertain,0.259,2026,Seus bebês,False,False
1680875,ghost,0.926,9999,meatcafe.net,False,True
1680890,masked_killer,0.953,9999,SKIN,False,True
1680958,uncertain,0.4,9999,The Hand,False,False
1682979,uncertain,0.368,9999,Faecal Beast,False,False
1683977,uncertain,0.36,9999,False Advertising,False,False
1684321,uncertain,0.23,9999,Treaters,False,False
1685470,uncertain,0.142,9999,Follow Mode,False,False
1685533,uncertain,0.495,9999,What I Was Trying to Say,False,False
1686344,zombie,0.672,2026,Homebody,False,True
1689384,uncertain,0.363,9999,Company,False,False
1690064,clown,0.927,9999,Scissors: Chapter 2,False,True
1690174,uncertain,0.268,2026,The Ourobite,False,False
1691128,uncertain,0.365,9999,Airwave,False,False
1691688,uncertain,0.25,9999,Mylar,False,False
1691846,uncertain,0.23,2025,Recorded,False,False
1692825,uncertain,0.447,9999,The Contract,False,False
1692968,uncertain,0.241,2026,Blurred,False,False
1694687,none,0.518,9999,Mimic,False,False
1694727,ghost,0.513,9999,The Seal,False,True
1695883,uncertain,0.252,2025,The Sundering,False,False
1696337,demon,0.98,9999,Twin Demons,False,True
1696730,uncertain,0.309,9999,The Feminine Touch,False,False
1699353,uncertain,0.455,9999,Cryface,False,False
1700651,uncertain,0.411,9999,Vomit,False,False
1701395,uncertain,0.337,2026,Drunken Woman,False,False
1701597,uncertain,0.291,9999,Blood Covenant,False,False
1701972,uncertain,0.419,9999,WULVER,False,False
1703149,zombie,0.708,9999,The Mummy: Reckoning,False,True
1704216,uncertain,0.367,9999,Bloodline,False,False
1705685,uncertain,0.27,9999,Red Lips,False,False
1706404,uncertain,0.154,9999,Thank you for shopping with us!,False,False
1706682,uncertain,0.227,9999,Red City,False,False
1707137,uncertain,0.248,9999,Nexo,False,False
1708376,uncertain,0.485,9999,Droid House,False,False
1708587,masked_killer,0.602,9999,SKIN,False,True
1709334,skeleton,0.77,9999,No Witnesses,False,True
1710225,none,0.637,9999,TAU file_001,False,False
1711808,uncertain,0.417,2026,Grin,False,False
1711850,none,0.661,9999,Thank You For Your Time,False,False
1715334,skeleton,0.872,9999,Caged,False,True
1715820,ghost,0.942,9999,Ghost Story,False,True
1717206,demon,0.668,9999,Debunk'd,False,True
1719153,uncertain,0.176,9999,Stain,False,False
1719981,doll,0.637,9999,Coldlight,False,True
1720156,ghost,0.885,2026,Ghost Country,False,True
1720522,uncertain,0.253,9999,Autumn Hill,False,False
1723761,uncertain,0.451,9999,Survive,False,False
1724390,uncertain,0.246,2026,Madam,False,False
1724651,uncertain,0.431,9999,In The Path of Shadows,False,False
1725252,uncertain,0.275,9999,The Mandela Catalogue,False,False
1725267,uncertain,0.369,9999,BUNGA,False,False
1725746,uncertain,0.162,2026,Snapshot,False,False
1725800,uncertain,0.221,9999,Lore Harbour,False,False
1726009,uncertain,0.213,9999,Hinter,False,False
1726660,uncertain,0.453,9999,Corpsing,False,False
1726788,demon,0.513,9999,The 13th Child,False,True
1727721,none,0.692,9999,The Cold Tremor Experiment,False,False
1728367,uncertain,0.424,9999,Tantalus,False,False
1729569,uncertain,0.45,9999,Poohniverse 2,False,False
1729941,uncertain,0.28,9999,The gears,False,False
1730130,demon,0.591,9999,Deville,False,True
1730882,uncertain,0.254,9999,Sundown,False,False
1731735,skeleton,0.562,9999,Medium Rare,False,True
69088,uncertain,0.47,2011,Reaction Time,False,False
223698,uncertain,0.309,2008,Eel Girl,False,False
47800,uncertain,0.253,1987,Brain Dead,False,False
267587,doll,0.78,1961,Ursula,False,True
147807,zombie,0.704,2007,Kirksdale,False,True
359097,uncertain,0.375,2007,The Chest,False,False
34618,uncertain,0.176,2008,Dimples,False,False
46548,uncertain,0.43,2006,Header,False,False
72963,uncertain,0.467,2005,Zombie Movie,False,False
365348,witch,0.585,2015,Normal,False,True
397629,werewolf,0.557,2012,Child Eater,False,True
190246,uncertain,0.337,2012,Dead Man's Lake,False,False
216672,masked_killer,0.816,1999,Kill by Inches,False,True
286025,uncertain,0.455,2014,Antisocial Behavior,False,False
333489,uncertain,0.261,2011,Hide,False,False
431771,uncertain,0.355,2000,Cthulhu,False,False
40233,zombie,0.537,2009,The Landlord,False,True
48494,uncertain,0.333,2009,Lynch Mob,False,False
52226,uncertain,0.251,2007,See Jane Run,False,False
91421,uncertain,0.255,2009,Night of the Sinner,False,False
124049,alien,0.956,1993,Breakfast of Aliens,False,True
283835,uncertain,0.448,2011,The Closet,False,False
291543,masked_killer,0.752,1998,Paranoia,False,True
420839,uncertain,0.35,2015,Sloven,False,False
27830,uncertain,0.262,2004,Cauldron: Baptism of Blood,False,False
30381,zombie,0.592,2009,Won Ton Baby!,False,True
46166,uncertain,0.489,2010,Dead Enders,False,False
56110,uncertain,0.2,2008,Nobody Loves Alice,False,False
88024,uncertain,0.191,2010,Cold Creepy Feeling,False,False
114835,doll,0.869,2002,Evelyn: The Cutest Evil Dead Girl,False,True
121997,uncertain,0.212,2001,Dust,False,False
147458,uncertain,0.352,1987,The Magic Toyshop,False,False
242376,uncertain,0.287,2013,Reality Terror Night,False,False
259651,ghost,0.912,1986,Hollywood Ghost Stories,False,True
282484,uncertain,0.353,1999,End of the Wicked,False,False
283746,uncertain,0.384,2000,Migrating Forms,False,False
387625,uncertain,0.444,2001,Left Turn,False,False
398865,uncertain,0.397,2000,Mistress of Seduction,False,False
407411,uncertain,0.259,2009,The Spell,False,False
27802,ghost,0.806,2005,The Ghosts of Angela Webb,False,True
28583,uncertain,0.314,2004,The Night They Returned,False,False
36445,uncertain,0.423,2001,Back Woods,False,False
48271,uncertain,0.352,1993,Final Cut,False,False
85566,uncertain,0.479,2010,Rage,False,False
92755,skeleton,0.576,1987,Shock! Shock! Shock!,False,True
95040,masked_killer,0.742,2011,The Mutilation Man,False,True
114131,doll,0.612,2009,Prometheus Triumphant: A Fugue in the Key of Flesh,False,True
117546,uncertain,0.269,2011,Trippin',False,False
204620,uncertain,0.339,2013,The Eugenist,False,False
213218,skeleton,0.967,1978,Till Death,False,True
230082,uncertain,0.28,2013,Fire City: King of Miseries,False,False
236336,uncertain,0.343,1940,“Sredni Vashtar” by Saki,False,False
239973,ghost,0.552,2007,Cold Blood Canyon,False,True
272468,ghost,0.528,2011,Back to the Beyond,False,True
273946,zombie,0.554,2013,Hostage,False,True
274001,zombie,0.836,2006,Die and Let Live,False,True
278984,uncertain,0.316,2006,Carnage for the Destroyer,False,False
286865,uncertain,0.247,2009,Killer Biker Chicks,False,False
296712,uncertain,0.395,2006,Criticized,False,False
369751,uncertain,0.373,2012,ColourBleed,False,False
385502,uncertain,0.262,2000,The Human Quality,False,False
400545,uncertain,0.412,2009,Dawning,False,False
401107,demon,0.509,2003,Searching for Haizmann,False,True
409594,uncertain,0.297,1992,I Was a Teenage Mummy,False,False
420614,uncertain,0.269,2007,All Hallows' Eve,False,False
425882,uncertain,0.424,2006,Driller,False,False
427243,uncertain,0.187,2016,Consommé,False,False
3305,uncertain,0.249,1991,Frankenstein: A Cinematic Scrapbook,False,False
9937,uncertain,0.333,2003,El Chupacabra,False,False
27809,demon,0.526,2001,Web of Darkness,False,True
28309,uncertain,0.304,2003,Jan-Gel 3: Hillbilly Monster,False,False
28581,uncertain,0.333,2005,Purple Glow,False,False
37140,uncertain,0.353,2006,Naked Beneath the Water,False,False
58585,skeleton,0.706,2009,The Burnt House,False,True
58982,uncertain,0.492,2005,Hospitality,False,False
70661,uncertain,0.213,2007,Old Hag,False,False
73087,skeleton,0.84,2005,The Red Skulls,False,True
86627,zombie,0.722,2011,Frost Bite,False,True
91015,uncertain,0.252,2007,Rose Of Death,False,False
96568,demon,0.544,2012,Familiar,False,True
97983,uncertain,0.454,2000,Winter Lily,False,False
102116,uncertain,0.278,2011,"Paper Rock, Scissors",False,False
102121,uncertain,0.297,2009,Thirsty,False,False
108480,uncertain,0.163,2003,Frost,False,False
118305,clown,0.734,2012,Fetish Dolls Die Laughing,False,True
123815,uncertain,0.164,2010,Song of the Shattered,False,False
155967,uncertain,0.301,2002,Binge & Purge,False,False
168405,uncertain,0.166,2011,An Evening With My Comatose Mother,False,False
190221,masked_killer,0.63,2011,Lock Up,False,True
203976,uncertain,0.335,2009,Hell's Drifter,False,False
234652,uncertain,0.3,2012,I Heart Monster Movies,False,False
252640,uncertain,0.314,2011,Jezebeth,False,False
253275,uncertain,0.154,2013,Lost in Detroit,False,False
254555,uncertain,0.217,1991,With Friends Like These...,False,False
281054,skeleton,0.873,2011,Idol of Evil: Hell Is Forever,False,True
290697,uncertain,0.401,2000,Eat the Rich: The Cannibal Murders,False,False
293781,uncertain,0.468,2004,Unearthed,False,False
299081,uncertain,0.264,2010,Anthology of Terror: Prelude,False,False
304752,zombie,0.624,2010,Saving Grace,False,True
318666,uncertain,0.473,2011,Occupied,False,False
327173,uncertain,0.403,2007,Hallows Point,False,False
328572,uncertain,0.21,1993,The Mummy's Dungeon,False,False
346982,uncertain,0.3,2012,The Four,False,False
363858,uncertain,0.207,2015,Mania,False,False
364798,uncertain,0.258,2015,Point of View,False,False
366133,ghost,0.571,2015,Turning Point,False,True
379102,uncertain,0.33,2014,Mineral,False,False
384172,zombie,0.898,2009,Untitled Horror Comedy,False,True
404523,uncertain,0.179,2008,The 4th Life,False,False
408527,uncertain,0.335,2012,Believe the Dance,False,False
419030,uncertain,0.226,2004,Nightshadows,False,False
419295,uncertain,0.164,2012,No Strings 2: Playtime in Hell,False,False
420777,uncertain,0.421,2015,Rake,False,False
425204,uncertain,0.431,2010,Jack Chop,False,False
426536,zombie,0.817,1999,Snuff Perversions: Bizarre Cases of Death,False,True
805060,uncertain,0.205,1998,Banned from Television III,False,False
25809,snake,0.548,2007,A Secret Handshake,True,True
27792,vampire,0.856,2005,Vampyre Tales,False,True
28369,zombie,0.582,2001,Heroes of Horror,False,True
28934,uncertain,0.369,2001,Nutcracker: An American Nightmare,False,False
28964,vampire,0.515,2005,Dark Side of the Light,False,True
29409,none,0.534,2009,22 Weeks,False,False
39372,uncertain,0.357,2007,Green Eyed Monster,False,False
54205,demon,0.503,2009,Dead by Dawn,False,True
54522,demon,0.541,2008,The Devil's Music,False,True
55071,none,0.617,2006,The Man Who Sold The World,False,False
56564,uncertain,0.286,2008,Lock In,False,False
81241,uncertain,0.438,2011,12 Counts Of Deception,False,False
83000,uncertain,0.39,2011,Fairview Falls,False,False
93285,none,0.666,2009,Gun Town,False,False
101953,zombie,0.835,2011,The Zombie Factor,False,True
108909,uncertain,0.39,1999,On Edge,False,False
114209,vampire,0.548,2004,Stragglers,False,True
116602,uncertain,0.41,2009,The Fugue,False,False
137640,uncertain,0.379,2007,The Stitcher,False,False
152592,uncertain,0.278,2000,Distant Shadow,False,False
160865,uncertain,0.36,1998,Light Speed,False,False
174618,uncertain,0.294,2002,Red Lines,False,False
192153,uncertain,0.414,2006,Isolated,False,False
208931,uncertain,0.418,2007,The Curse of the Black Dahlia,False,False
211982,uncertain,0.337,2007,King in the Box,False,False
213154,uncertain,0.26,2009,Terror from Beneath the Earth,False,False
213476,uncertain,0.393,2012,House of Ghosts,False,False
225287,uncertain,0.318,2006,The Eyes Of Edward James,False,False
226897,uncertain,0.351,2011,House Call,False,False
227225,doll,0.978,1993,Demon Dolls,False,True
238358,zombie,0.614,2013,Fear Lives Here,False,True
273789,uncertain,0.382,2003,The ErlKing,False,False
274078,uncertain,0.364,2013,Carne: The Taco Maker,False,False
277433,uncertain,0.299,2007,School of Horror,False,False
290678,demon,0.899,2003,Demon Summer,False,True
325744,uncertain,0.316,2015,All Saints Eve,False,False
327732,uncertain,0.278,2014,The Muck,False,False
328225,uncertain,0.274,2010,WORM,False,False
343490,uncertain,0.277,2008,Tales of the Dead,False,False
343660,uncertain,0.267,2015,Quad X: The Porn Movie Massacre,False,False
352108,uncertain,0.23,2015,Heir,False,False
359348,uncertain,0.448,2011,The Worst Movie Ever!,False,False
361302,uncertain,0.343,1990,The Dreaded,False,False
370125,uncertain,0.302,2014,Deadly Birthday Party,False,False
384278,uncertain,0.386,2008,The Belly of the Beast,False,False
393261,none,0.563,2015,Strangers in the Night,False,False
400918,demon,0.945,2005,Resurrection Mary,False,True
415586,uncertain,0.389,1958,Destination Nightmare,False,False
420918,zombie,0.553,1995,Zombi 1,False,True
423342,uncertain,0.214,2016,Feeding Time,False,False
424109,skeleton,0.693,2006,Kill House,False,True
444562,uncertain,0.272,2004,Killer Story,False,False
11124,uncertain,0.309,2008,The Puzzle,False,False
11126,uncertain,0.479,2006,Amore Estremo,False,False
27853,uncertain,0.335,2001,The Monster Man,False,False
36659,uncertain,0.266,2006,Septem,False,False
38836,masked_killer,0.635,2009,The Garbage Man,False,True
53907,uncertain,0.39,2009,Revelation,False,False
55364,uncertain,0.344,2009,Survivant(s),False,False
56673,zombie,0.666,2007,Unborn Sins,False,True
63138,uncertain,0.344,2011,Blood On My Name,False,False
73199,uncertain,0.259,2005,Atrocity Circle,False,False
98230,uncertain,0.489,2003,Collinsville,False,False
101152,uncertain,0.309,1986,Whodunit?,False,False
102122,uncertain,0.279,2010,"Time's Up, Eve",False,False
107738,uncertain,0.375,2010,Possum Walk,False,False
108859,zombie,0.68,2008,See the Dead,False,True
124040,uncertain,0.289,2007,Gimme Skelter,False,False
128838,demon,0.554,2012,Santeria: The Soul Possessed,False,True
148153,demon,0.597,2000,The Screaming,False,True
150928,ghost,0.594,2009,The Lights,False,True
161499,uncertain,0.173,2012,The Experiment: Who's Watching You?,False,False
179363,uncertain,0.443,2009,Not Even Death,False,False
192441,uncertain,0.262,2010,The Devil's Gravestone,False,False
196426,zombie,0.612,2013,Blood Soaked,False,True
203012,uncertain,0.225,2012,The Farm,False,False
211865,uncertain,0.299,2013,The Hunt,False,False
218776,uncertain,0.302,2007,Tofu the Vegan Zombie in Zombie Dearest,False,False
226783,uncertain,0.388,2013,Dead Island: No Retreat,False,False
231994,uncertain,0.206,2012,The Mistake,False,False
238544,uncertain,0.46,2013,Ella,False,False
245961,uncertain,0.344,2013,Early Grave,False,False
255645,uncertain,0.288,1998,Demagogue,False,False
257987,uncertain,0.202,2001,Mole,False,False
258851,zombie,0.618,2012,Blood Cousins,False,True
259675,werewolf,0.952,2013,Belly of the Wolf,False,True
262079,uncertain,0.448,2012,Bleeding Through,False,False
265905,doll,0.685,2013,Molly Crows,False,True
270404,skeleton,0.701,2013,The Lost Generation,False,True
277232,doll,0.815,2013,Witch,False,True
279755,skeleton,0.501,2008,Amhurst,False,True
280774,uncertain,0.487,2010,Last Remaining Light,False,False
285251,skeleton,0.915,2008,The Eye of Menw,False,True
291643,uncertain,0.197,2010,The Stone: No Soul Unturned,False,False
297878,uncertain,0.366,2014,Kismet,False,False
306639,uncertain,0.355,2014,Woods,False,False
308269,uncertain,0.163,2014,"Gore, Quebec",False,False
309589,uncertain,0.403,2006,Point of Contact,False,False
311876,vampire,0.581,2007,Us Sinners,False,True
316419,uncertain,0.39,2012,The Other Side,False,False
327095,uncertain,0.313,2014,Dark Tarot,False,False
348173,uncertain,0.432,1999,The Bizarre Case of the Electric Cord Strangler,False,False
351744,skeleton,0.544,2016,Camera Phone 2,False,True
351796,uncertain,0.368,2011,Desolation Wilderness,False,False
352174,uncertain,0.345,2007,The Fall of Night,False,False
352594,snake,0.861,1988,The Testimony of Randolph Carter,True,True
365610,uncertain,0.494,2015,Slaughter Me Naked,False,False
365836,uncertain,0.251,2015,I Am Candy,False,False
367747,uncertain,0.34,2013,Hell at Heathridge,False,False
375332,demon,0.602,2008,Death From Beyond 2,False,True
382243,uncertain,0.269,2015,The Meat Puppet,False,False
384825,uncertain,0.483,2014,Carolina Parakeet,False,False
385075,uncertain,0.474,1997,The Mark of Dracula,False,False
389163,uncertain,0.49,2008,Peekers,False,False
391809,uncertain,0.39,2006,Scarlet Moon,False,False
393549,uncertain,0.216,2002,TheCampusHouse.com,False,False
395435,uncertain,0.29,2016,Grace's Room,False,False
396979,uncertain,0.481,2015,Meat Pie Massacre,False,False
400877,uncertain,0.491,2016,Viewfinder,False,False
407279,uncertain,0.451,2010,Carnies,False,False
415589,uncertain,0.226,1958,Jack the Ripper,False,False
416930,uncertain,0.217,1997,Ice Scream,False,False
417098,uncertain,0.348,1991,Death by Love,False,False
417690,zombie,0.86,2006,A Four Course Meal,False,True
429452,uncertain,0.331,2012,Feed A,False,False
440898,insect,0.83,2014,Butterfly Dust,True,True
444682,witch,0.822,2002,Witchunter,False,True
444687,uncertain,0.377,1999,Peepers,False,False
444898,uncertain,0.334,1996,Strangled,False,False
468609,uncertain,0.229,2002,No Tomorrow,False,False
580367,uncertain,0.2,2005,Faces of Schlock Vol. 2,False,False
659794,uncertain,0.215,2008,Creep,False,False
744979,uncertain,0.265,2013,Truth or Dare,False,False
818823,uncertain,0.282,2005,Night of Anubis,False,False
823034,masked_killer,0.518,2002,Schizophrenic,False,True
1131320,uncertain,0.44,2023,1:30 AM,False,False
1203509,uncertain,0.269,2024,Terror of the Soul,False,False
1327876,uncertain,0.243,2024,Never Have I Ever,False,False
1377925,witch,0.646,2023,Red Riding Hood,False,True
16824,none,0.532,2003,Blank,False,False
27541,uncertain,0.3,2005,Red Lips: Eat the Living,False,False
27789,uncertain,0.186,2008,Splatter Movie,False,False
28076,uncertain,0.239,2001,The Vampire Hunters Club,False,False
28562,demon,0.513,2010,Denizen,False,True
29945,zombie,0.91,1993,Zombie Jamboree ‘93,False,True
30362,uncertain,0.329,2009,Dog,False,False
55076,demon,0.886,2007,"So, You've Downloaded a Demon",False,True
55683,uncertain,0.344,2009,Palo Pinto Gold,False,False
56995,snake,0.643,2009,2012: An Awakening,True,True
64932,uncertain,0.495,2012,Blood Fare,False,False
77050,masked_killer,0.522,2009,Theodore,False,True
82996,masked_killer,0.784,2004,No Trespassing 2: No Exit,False,True
92317,vampire,0.8,2006,Vampire Dentist,False,True
96029,demon,0.989,2011,Demons Rising,False,True
98234,masked_killer,0.612,2001,Killer Me,False,True
99341,clown,0.505,2008,Legend Of The Seven Bloody Torturers,False,True
120764,uncertain,0.37,2012,Mommy's Little Monster,False,False
127683,uncertain,0.329,2001,Tooth Fairy,False,False
135446,none,0.542,2010,Plastic,False,False
135475,uncertain,0.375,2012,Vicki,False,False
137902,uncertain,0.218,2011,Darkwood Manor,False,False
139668,skeleton,0.682,2008,Attitude for Destruction,False,True
140851,uncertain,0.268,2012,RINGO or: The Story of a Couple Who Tried to Revitalize Their Relationship But Instead Ruined a Child,False,False
157418,uncertain,0.461,2015,Haunted Ship,False,False
168854,uncertain,0.33,2010,Birth Of Separation,False,False
169845,zombie,0.535,2007,Recycled Parts,False,True
187100,uncertain,0.257,2013,Finders Keepers: The Root of All Evil,False,False
189274,none,0.66,2011,Room for Rent,False,False
195053,uncertain,0.235,2013,Punishment,False,False
200213,none,0.755,2012,Killing Me,False,False
210634,uncertain,0.237,2004,Chill Factor: House Call,False,False
211400,zombie,0.882,2010,Zombie Bankers,False,True
211618,uncertain,0.334,2011,Fractured Minds,False,False
213811,doll,0.813,2007,The Crate,False,True
217130,uncertain,0.379,2013,The Gilgo Beach Murders,False,False
217345,masked_killer,0.668,2009,The Locker,False,True
224511,uncertain,0.249,2013,Dark Realm,False,False
224758,uncertain,0.269,2013,Mister White,False,False
226988,uncertain,0.379,2009,Tombstone Brides,False,False
226994,uncertain,0.486,2010,Andre,False,False
227281,uncertain,0.421,2012,Just the Vampire Hunter,False,False
227857,doll,0.562,1962,I Was a Teenage Mummy,False,True
228316,none,0.508,2010,Lancaster Square,False,False
229856,ghost,0.524,2012,The Haunting at Danford Cabin,False,True
230997,uncertain,0.497,2010,Do Not Disturb,False,False
238695,uncertain,0.384,1995,The Dark Dealer,False,False
248481,uncertain,0.304,2011,869,False,False
252567,uncertain,0.477,2012,Community Service the Movie,False,False
253237,skeleton,0.646,2013,Melon Head,False,True
259672,uncertain,0.49,2012,Out of Focus,False,False
271499,zombie,0.568,2007,Visions of Horror,False,True
273560,uncertain,0.3,2002,Dark Tomorrow,False,False
274186,uncertain,0.178,2005,"Adios, para siempre",False,False
274243,uncertain,0.181,2005,Not Dead Enough,False,False
275210,uncertain,0.265,2008,The Violent Kind,False,False
277540,uncertain,0.39,2007,Cannibal Flesh Riot,False,False
279551,uncertain,0.285,2014,Haunted Trailer,False,False
285471,clown,0.554,1998,The Face at the Window,False,True
286347,uncertain,0.438,1981,Miss Morison's Ghosts,False,False
288234,uncertain,0.417,2013,Children of a Darker Dawn,False,False
290447,uncertain,0.22,1997,Kiss the Girls Goodbye,False,False
293401,uncertain,0.341,2011,Road Hell,False,False
293403,vampire,0.923,1993,Night of Vampyrmania,False,True
294238,none,0.721,2003,ARBOR DAZE,False,False
295181,clown,0.524,2013,The Dirty Sanchez,False,True
295387,uncertain,0.48,2012,Stormy Night,False,False
299526,uncertain,0.287,2014,Behold the Noose,False,False
303129,uncertain,0.32,2014,She,False,False
303303,uncertain,0.337,2013,My Boo,False,False
317041,uncertain,0.399,1998,Dark Night of the Soul,False,False
319988,uncertain,0.302,2015,Double Booked,False,False
322058,snake,0.851,1976,A Brave King,True,True
322149,uncertain,0.308,2013,I Fall Down,False,False
325628,uncertain,0.322,2013,Danger Word,False,False
327538,doll,0.97,2010,Doll Boy,False,True
327930,uncertain,0.386,2015,Director's Commentary: Terror Of Frankenstein,False,False
330259,uncertain,0.324,2015,Lucid,False,False
330489,uncertain,0.308,2005,South of Hell,False,False
337355,uncertain,0.336,2007,The Terror Factor,False,False
337527,uncertain,0.333,2012,The Diary of Alice Applebe,False,False
340172,uncertain,0.384,2015,Katherine,False,False
340193,doll,0.993,2010,The Horror of The Dolls,False,True
340625,skeleton,0.832,2004,Super Hell,False,True
340639,skeleton,0.796,2008,Super Hell 2,False,True
344901,clown,0.525,2015,Under The Rainbow,False,True
348156,masked_killer,0.523,2012,The Bad Samaritan Must Die!,False,True
352355,uncertain,0.357,2010,House of Black Wings,False,False
354120,snake,0.514,2010,The Last Battleground,True,True
354136,zombie,0.593,2005,Night of the Chupacabra,False,True
354137,zombie,0.841,2005,Benefit for the Living Dead,False,True
355511,uncertain,0.263,2006,Yellow,False,False
361943,uncertain,0.244,1998,Pumpkin Man,False,False
364138,uncertain,0.257,2015,Terry and Brenda,False,False
365249,uncertain,0.479,2006,Eye of the Paranoid,False,False
366095,uncertain,0.269,2015,Grammy,False,False
366355,uncertain,0.475,2014,Dark Hearts,False,False
368971,ghost,0.587,2015,Iris,False,True
369798,uncertain,0.327,2012,Monster,False,False
370208,uncertain,0.327,2010,Heaven and Hell,False,False
377165,skeleton,0.998,2014,Expressway to Your Skull,False,True
379597,uncertain,0.228,2010,Scorned,False,False
382723,uncertain,0.307,2015,Summit,False,False
387729,uncertain,0.235,2015,Less Than a Whisper,False,False
397144,uncertain,0.217,2013,Addict,False,False
397558,uncertain,0.375,2010,One Last Sunset,False,False
400019,doll,0.845,2015,Gore Orphanage,False,True
402189,uncertain,0.258,2016,Hounds of Zaroff,False,False
404837,none,0.534,2010,Stagger,False,False
415869,demon,0.669,1994,Demented,False,True
415909,uncertain,0.22,2014,Virginia Obscura,False,False
415952,demon,0.9,2014,Demonica,False,True
416732,uncertain,0.395,2005,The Shelter,False,False
419122,uncertain,0.377,2014,The Death Chair,False,False
420796,uncertain,0.438,2016,REBU,False,False
425312,ghost,0.51,2015,The Last Piece Standing,False,True
428602,uncertain,0.437,2015,Creep: An Homage to Classic Horror,False,False
429201,none,0.545,2015,The Outfit,False,False
430589,uncertain,0.472,2000,Superstar Female Serial Killer,False,False
430597,uncertain,0.371,2005,Fashion Murder Groove,False,False
437097,werewolf,0.529,1958,The Slasher,False,True
440096,uncertain,0.178,2004,Visits: Hungry Ghost Anthology,False,False
443364,uncertain,0.371,2005,Heads or Tails,False,False
444901,uncertain,0.279,1996,Strangled 2,False,False
444909,uncertain,0.306,1998,Strangled 5: The Hypnotic Murders,False,False
444921,uncertain,0.368,2014,Open House,False,False
445318,uncertain,0.32,2014,Loonies,False,False
611446,uncertain,0.368,2012,The Taken,False,False
656981,uncertain,0.343,2003,An Imperfect Solution: A Tale of the Re-Animator,False,False
707474,uncertain,0.412,2019,Boolala,False,False
745040,uncertain,0.235,2003,The Flaming Brain,False,False
764673,uncertain,0.165,2016,Afraid of the Night,False,False
793836,uncertain,0.454,2009,Lost Soul,False,False
878671,uncertain,0.218,2005,"Ghost Hunters, Inc. Presents: The Graveyard Shift",False,False
886961,none,0.665,2014,Turncoat,False,False
891282,doll,0.812,2001,The Creep,False,True
955768,uncertain,0.238,1997,Deeply Disturbed,False,False
972816,uncertain,0.32,2012,Lucifer's Unholy Desire,False,False
1075618,uncertain,0.329,1992,The Passage: A Ghost Story,False,False
